@relation MINE-Indicator-2006TO2013-2713

@attribute XVar string
@attribute YVar string
@attribute MIC numeric
@attribute MIC-p2 numeric
@attribute MAS numeric
@attribute MEV numeric
@attribute MCN numeric
@attribute p numeric

@data
'2713N: Legitimacy of the State - Fund for Peace','0810: GDP per capita  (constant 2005 US$) - WDI',0.46554,-0.0833807,0.05206999,0.46315,6.2479277,-0.7408918
'2713N: Legitimacy of the State - Fund for Peace','1289: Survival to age 65; female  (% of cohort) - WDI',0.45926,0.12818375,0.049409986,0.45926,5.5849624,-0.57539225
'2713N: Legitimacy of the State - Fund for Peace','0781: Adjusted net national income per capita  (current US$) - WDI',0.45554,-0.13962406,0.02741,0.45554,6.129283,-0.77146876
'2713N: Legitimacy of the State - Fund for Peace','1028: Mortality rate; under-5  (per 1;000 live births) - WDI',0.45288,0.15161526,0.053359985,0.45288,5.5849624,0.54887587
'2713N: Legitimacy of the State - Fund for Peace','0454: Automated teller machines (ATMs)  (per 100;000 adults) - WDI',0.44691,-0.017335445,0.04629001,0.44425,6.169925,-0.6813556
'2713N: Legitimacy of the State - Fund for Peace','0836: GNI per capita; PPP  (constant 2011 international $) - WDI',0.44447,0.07212785,0.034280002,0.4416,6.087463,-0.61019844
'2713N: Legitimacy of the State - Fund for Peace','1283: Mortality rate; infant  (per 1;000 live births) - WDI',0.44332,0.09723112,0.052839994,0.44332,5.5849624,0.5882932
'2713N: Legitimacy of the State - Fund for Peace','1286: Life expectancy at birth; total  (years) - WDI',0.44169,0.024019092,0.027060002,0.44169,6.2094536,-0.6462746
'2713N: Legitimacy of the State - Fund for Peace','0855: Price level ratio of PPP conversion factor  to market exchange rate (GDP) - WDI',0.44062,-0.20203036,0.026170015,0.43834,6.2479277,-0.80165476
'2713N: Legitimacy of the State - Fund for Peace','0638: Fixed telephone subscriptions  (per 100 people) - WDI',0.43004,-0.13068366,0.063250005,0.43004,6.2479277,-0.7488148
'2713N: Legitimacy of the State - Fund for Peace','0490: Claims on other sectors of the domestic economy  (% of GDP) - WDI',0.42946,-0.08690745,0.035320014,0.42946,5.9541965,-0.7185871
'2713N: Legitimacy of the State - Fund for Peace','1899: Percentage of Individuals using the Internet (%) - ITU',0.42548,-0.17742002,0.033580005,0.42548,6.2094536,-0.77646637
'2713N: Legitimacy of the State - Fund for Peace','0643: Internet users  (per 100 people) - WDI',0.42514,-0.18013057,0.03632,0.42514,6.2479277,-0.77799135
'2713N: Legitimacy of the State - Fund for Peace','1898: Fixed-telephone subscriptions per 100 inhabitants - ITU',0.4244,-0.13453528,0.06838,0.42081,6.2479277,-0.74761975
'2713N: Legitimacy of the State - Fund for Peace','0456: Commercial bank branches  (per 100;000 adults) - WDI',0.42056,0.15422788,0.05184999,0.42056,6.2094536,-0.51607376
'2713N: Legitimacy of the State - Fund for Peace','0379: Electric power consumption  (kWh per capita) - WDI',0.41988,0.116380334,0.04475999,0.41661,6.044394,-0.550908
'2713N: Legitimacy of the State - Fund for Peace','1297: Population ages 65 and above  (% of total) - WDI',0.41851,-0.090970844,0.056139976,0.41851,6.2094536,-0.7137793
'2713N: Legitimacy of the State - Fund for Peace','0830: GNI per capita; Atlas method  (current US$) - WDI',0.41729,-0.13651958,0.019129992,0.41729,6.129283,-0.74418384
'2713N: Legitimacy of the State - Fund for Peace','0814: GDP per capita; PPP  (constant 2011 international $) - WDI',0.41526,0.09417042,0.036139995,0.41252,6.2479277,-0.56664765
'2713N: Legitimacy of the State - Fund for Peace','1299: Age dependency ratio; old  (% of working-age population) - WDI',0.41483,-0.09649494,0.061150014,0.41483,6.044394,-0.7150699
'2713N: Legitimacy of the State - Fund for Peace','2719: Human Flight - Fund for Peace',0.41362,-0.10765892,0.032429993,0.41362,5.087463,0.7219965
'2713N: Legitimacy of the State - Fund for Peace','1025: Number of neonatal deaths - WDI',0.41354,0.40565607,0.112179995,0.41354,6.2479277,0.08879159
'2713N: Legitimacy of the State - Fund for Peace','1031: Mortality rate; neonatal  (per 1;000 live births) - WDI',0.41253,0.036304533,0.059190005,0.41253,5.643856,0.6133722
'2713N: Legitimacy of the State - Fund for Peace','1051: Lifetime risk of maternal death  (%) - WDI',0.41047,0.22529922,0.027370006,0.41047,6.2094536,0.43031475
'2713N: Legitimacy of the State - Fund for Peace','2710: Group Grievance - Fund for Peace',0.41039,-0.17156431,0.020060003,0.40991,6.2479277,0.7628593
'2713N: Legitimacy of the State - Fund for Peace','1050: Lifetime risk of maternal death  (1 in: rate varies by country) - WDI',0.4075,-0.01771906,0.022550017,0.4075,6.2094536,-0.6520882
'2713N: Legitimacy of the State - Fund for Peace','1287: Life expectancy at birth; male  (years) - WDI',0.40575,-0.022090107,0.032209992,0.40575,6.2479277,-0.6540949
'2713N: Legitimacy of the State - Fund for Peace','0808: GDP per capita  (current US$) - WDI',0.40274,-0.11007762,0.03103,0.40263,6.2479277,-0.71611285
'2713N: Legitimacy of the State - Fund for Peace','1049: Number of maternal deaths - WDI',0.4024,0.37537515,0.080549985,0.4024,6.2479277,0.16439235
'2713N: Legitimacy of the State - Fund for Peace','0017: Forest area  (% of land area) - WDI',0.40221,0.3962051,0.33826,0.40221,6.2479277,-0.07749131
'2713N: Legitimacy of the State - Fund for Peace','0953: School enrollment; secondary; female  (% gross) - WDI',0.40073,-0.0064325035,0.047030002,0.40073,5.9541965,-0.6380929
'2713N: Legitimacy of the State - Fund for Peace','0378: Combustible renewables and waste  (% of total energy) - WDI',0.40057,0.2666759,0.20996,0.397,6.044394,0.36591548
'2713N: Legitimacy of the State - Fund for Peace','0736: Agriculture; value added  (% of GDP) - WDI',0.39988,0.09267411,0.045269996,0.39711,6.169925,0.55426157
'2713N: Legitimacy of the State - Fund for Peace','1035: Improved water source  (% of population with access) - WDI',0.39978,0.098317534,0.02697,0.39978,6.169925,-0.549056
'2713N: Legitimacy of the State - Fund for Peace','0835: GNI per capita; PPP  (current international $) - WDI',0.39473,0.054516137,0.032110006,0.39473,6.2094536,-0.58327854
'2713N: Legitimacy of the State - Fund for Peace','0952: School enrollment; secondary  (% gross) - WDI',0.39462,-0.016821504,0.022989988,0.39462,4.9068904,-0.64143705
'2713N: Legitimacy of the State - Fund for Peace','1071: Maternal mortality ratio  (modeled estimate; per 100;000 live births) - WDI',0.39005,0.17474526,0.041620016,0.39005,5.643856,0.4640094
'2713N: Legitimacy of the State - Fund for Peace','1167: GDP per person employed  (constant 2011 PPP $) - WDI',0.38991,0.1196689,0.067010015,0.38991,6.2094536,-0.5198472
'2713N: Legitimacy of the State - Fund for Peace','0004: Agricultural land  (sq. km) - WDI',0.38917,0.3876007,0.28004998,0.38917,6.2479277,-0.039614353
'2713N: Legitimacy of the State - Fund for Peace','0641: Secure Internet servers - WDI',0.38796,0.31744093,0.032080024,0.38796,6.044394,-0.26555422
'2713N: Legitimacy of the State - Fund for Peace','0571: Time to import  (days) - WDI',0.38715,0.05233106,0.024789989,0.38715,6.2094536,0.5786354
'2713N: Legitimacy of the State - Fund for Peace','0553: Time to export  (days) - WDI',0.38419,0.066806465,0.02917999,0.38419,6.2094536,0.563368
'2713N: Legitimacy of the State - Fund for Peace','0954: School enrollment; secondary; male  (% gross) - WDI',0.38386,-0.02505058,0.024600029,0.38386,5.9541965,-0.63946116
'2713N: Legitimacy of the State - Fund for Peace','1093: Incidence of tuberculosis  (per 100;000 people) - WDI',0.38349,0.26842675,0.041780025,0.38349,6.2479277,0.33920974
'2713N: Legitimacy of the State - Fund for Peace','0813: GDP per capita; PPP  (current international $) - WDI',0.37912,0.061308652,0.024380013,0.37654,6.2479277,-0.5637476
'2713N: Legitimacy of the State - Fund for Peace','1021: Number of infant deaths - WDI',0.37597,0.36189604,0.08714001,0.37597,6.2479277,0.118633695
'2713N: Legitimacy of the State - Fund for Peace','0380: Energy use  (kg of oil equivalent per capita) - WDI',0.37522,0.20591323,0.058829993,0.37176,6.087463,-0.41146904
'2713N: Legitimacy of the State - Fund for Peace','1058: Improved sanitation facilities  (% of population with access) - WDI',0.37469,0.10937396,0.06323999,0.37469,5.643856,-0.5150884
'2713N: Legitimacy of the State - Fund for Peace','0460: Domestic credit to private sector by banks  (% of GDP) - WDI',0.37421,0.3593265,0.028070003,0.37421,6.129283,-0.12199786
'2713N: Legitimacy of the State - Fund for Peace','0759: Services; etc.; value added  (% of GDP) - WDI',0.37365,0.03122425,0.06931999,0.37327,6.169925,-0.5851716
'2713N: Legitimacy of the State - Fund for Peace','0773: Adjusted savings: particulate emission damage  (% of GNI) - WDI',0.37313,0.11095068,0.1066,0.37301,6.2094536,0.5120345
'2713N: Legitimacy of the State - Fund for Peace','1034: Improved water source; urban  (% of urban population with access) - WDI',0.37269,0.15528497,0.028100014,0.37069,6.2479277,-0.4662671
'2713N: Legitimacy of the State - Fund for Peace','0016: Forest area  (sq. km) - WDI',0.37155,0.36951646,0.28555,0.37155,6.2479277,-0.045094535
'2713N: Legitimacy of the State - Fund for Peace','1276: Mortality rate; adult; female  (per 1;000 female adults) - WDI',0.37126,0.14051515,0.040780008,0.37126,6.129283,0.48035908
'2713N: Legitimacy of the State - Fund for Peace','0552: Documents to export  (number) - WDI',0.36814,-0.059168547,0.04967001,0.36814,6.2094536,0.65368843
'2713N: Legitimacy of the State - Fund for Peace','1433: Air and GHG emissions - CO2 (TONNE_CAP) - OECD',0.36679,0.24100626,0.08639002,0.36679,6.0,-0.35466003
'2713N: Legitimacy of the State - Fund for Peace','1278: Birth rate; crude  (per 1;000 people) - WDI',0.36599,0.013998657,0.044910014,0.36599,6.169925,0.5932886
'2713N: Legitimacy of the State - Fund for Peace','2712: Poverty and Economic Decline - Fund for Peace',0.3654,-0.17602995,0.022469997,0.36519,6.2479277,0.7358192
'2713N: Legitimacy of the State - Fund for Peace','1023: Number of under-five deaths - WDI',0.36507,0.34872344,0.07743999,0.36507,6.2479277,0.12785363
'2713N: Legitimacy of the State - Fund for Peace','0796: Gross value added at factor cost  (constant 2005 US$) - WDI',0.3634,0.275671,0.100900024,0.3634,5.9541965,-0.2961908
'2713N: Legitimacy of the State - Fund for Peace','1310: Rural population - WDI',0.36325,0.3600212,0.18382,0.36325,6.2479277,0.056822367
'2713N: Legitimacy of the State - Fund for Peace','1060: Improved sanitation facilities; urban  (% of urban population with access) - WDI',0.36257,0.13631679,0.052729994,0.3615,6.2479277,-0.4756608
'2713N: Legitimacy of the State - Fund for Peace','1033: Improved water source; rural  (% of rural population with access) - WDI',0.36201,0.046274364,0.052350014,0.36031,6.2479277,-0.5619036
'2713N: Legitimacy of the State - Fund for Peace','1103: Health expenditure; public  (% of GDP) - WDI',0.36162,-0.118139654,0.03322999,0.36162,6.169925,-0.69264686
'2713N: Legitimacy of the State - Fund for Peace','2743: Merchandise trade-Exports-Pharmaceuticals (US dollar at current prices) - WTO',0.36044,0.14291354,0.043599993,0.36044,6.0,-0.46639732
'2713N: Legitimacy of the State - Fund for Peace','1300: Age dependency ratio; young  (% of working-age population) - WDI',0.35943,0.030926228,0.0458,0.35943,6.2479277,0.5731525
'2713N: Legitimacy of the State - Fund for Peace','1295: Population ages 0-14  (% of total) - WDI',0.35882,-0.021205753,0.037719995,0.35882,6.2479277,0.6164623
'2713N: Legitimacy of the State - Fund for Peace','0010: Permanent cropland  (% of land area) - WDI',0.35724,0.3405143,0.23006,0.35724,6.2479277,0.12932783
'2713N: Legitimacy of the State - Fund for Peace','0570: Documents to import  (number) - WDI',0.35718,-0.03280428,0.06533998,0.35718,4.4594316,0.6244872
'2713N: Legitimacy of the State - Fund for Peace','2745: Merchandise trade-Exports-Office and telecom equipment (US dollar at current prices) - WTO',0.35527,0.34149694,0.06346001,0.35527,6.087463,-0.11735861
'2713N: Legitimacy of the State - Fund for Peace','0006: Arable land  (hectares) - WDI',0.35407,0.3499578,0.2372,0.35407,6.2479277,-0.064126454
'2713N: Legitimacy of the State - Fund for Peace','0588: Time required to build a warehouse  (days) - WDI',0.35183,0.33896214,0.25634,0.34674,6.169925,0.11343663
'2713N: Legitimacy of the State - Fund for Peace','0574: Time required to enforce a contract  (days) - WDI',0.3503,0.30449408,0.22176002,0.3503,6.169925,0.21402323
'2713N: Legitimacy of the State - Fund for Peace','1290: Survival to age 65; male  (% of cohort) - WDI',0.35012,-0.036202937,0.033469975,0.35012,6.2479277,-0.62154883
'2713N: Legitimacy of the State - Fund for Peace','0699: Exports of goods and services  (constant 2005 US$) - WDI',0.34961,0.21289082,0.087660015,0.34961,6.044394,-0.36975557
'2713N: Legitimacy of the State - Fund for Peace','0062: Primary income receipts  (BoP; current US$) - WDI',0.34901,0.17591348,0.037880003,0.34901,5.9068904,-0.41604868
'2713N: Legitimacy of the State - Fund for Peace','0492: Domestic credit to private sector  (% of GDP) - WDI',0.3488,-0.09736353,0.035320014,0.3488,6.169925,-0.66795474
'2713N: Legitimacy of the State - Fund for Peace','0366: Electricity production from renewable sources; excluding hydroelectric  (kWh) - WDI',0.34831,0.27174938,0.023990005,0.34831,6.0,-0.27669588
'2713N: Legitimacy of the State - Fund for Peace','1383: ICT goods exports  (% of total goods exports) - WDI',0.3479,0.3018425,0.06512001,0.3447,6.044394,-0.21461008
'2713N: Legitimacy of the State - Fund for Peace','0851: DEC alternative conversion factor  (LCU per US$) - WDI',0.34743,0.32025713,0.14631999,0.34743,6.2479277,0.16484189
'2713N: Legitimacy of the State - Fund for Peace','2709: Refugees and IDPs - Fund for Peace',0.34739,-0.13311052,0.016659975,0.34395,6.2479277,0.69318146
'2713N: Legitimacy of the State - Fund for Peace','1059: Improved sanitation facilities; rural  (% of rural population with access) - WDI',0.34586,0.07763955,0.043080002,0.34586,6.0,-0.51790005
'2713N: Legitimacy of the State - Fund for Peace','0779: Adjusted net national income  (constant 2005 US$) - WDI',0.3458,0.26879457,0.098670006,0.34192,6.0,-0.27749854
'2713N: Legitimacy of the State - Fund for Peace','0662: General government final consumption expenditure  (constant 2005 US$) - WDI',0.34147,0.24064806,0.06861001,0.33822,6.044394,-0.3175247
'2713N: Legitimacy of the State - Fund for Peace','1312: Rural population  (% of total population) - WDI',0.33976,0.029448867,0.07133001,0.33976,6.2479277,0.5570558
'2713N: Legitimacy of the State - Fund for Peace','0761: Adjusted savings: education expenditure  (% of GNI) - WDI',0.33798,0.2599858,0.11660001,0.33798,6.2094536,-0.2792744
'2713N: Legitimacy of the State - Fund for Peace','1315: Urban population  (% of total) - WDI',0.33765,0.02733934,0.07073,0.33765,6.2479277,-0.55705535
'2713N: Legitimacy of the State - Fund for Peace','1304: Population; total - WDI',0.33558,0.33525643,0.22099,0.33558,6.2479277,0.017987538
'2713N: Legitimacy of the State - Fund for Peace','1288: Fertility rate; total  (births per woman) - WDI',0.33556,0.05866316,0.041740015,0.33556,6.2479277,0.5262099
'2713N: Legitimacy of the State - Fund for Peace','1403: High-technology exports  (current US$) - WDI',0.33515,0.29062098,0.025930002,0.33515,6.044394,-0.21101901
'2713N: Legitimacy of the State - Fund for Peace','1277: Mortality rate; adult; male  (per 1;000 male adults) - WDI',0.33491,0.059373647,0.05421999,0.33491,5.5849624,0.5249156
'2713N: Legitimacy of the State - Fund for Peace','0689: Final consumption expenditure  (constant 2005 US$) - WDI',0.33191,0.2592094,0.091260016,0.32846,6.044394,-0.26963055
'2713N: Legitimacy of the State - Fund for Peace','0580: Time to prepare and pay taxes  (hours) - WDI',0.33137,0.2675306,0.17187999,0.33137,6.169925,0.2526646
'2713N: Legitimacy of the State - Fund for Peace','2739: Merchandise trade-Imports-Clothing (US dollar at current prices) - WTO',0.33056,0.19132642,0.035290003,0.33056,6.129283,-0.37314016
'2713N: Legitimacy of the State - Fund for Peace','0577: Cost of business start-up procedures  (% of GNI per capita) - WDI',0.32798,0.21736526,0.065730006,0.32798,6.169925,0.33258796
'2713N: Legitimacy of the State - Fund for Peace','1402: Commercial service exports  (current US$) - WDI',0.32734,0.11486809,0.048269987,0.32734,6.087463,-0.46094677
'2713N: Legitimacy of the State - Fund for Peace','0683: Final consumption expenditure; etc.  (constant 2005 US$) - WDI',0.32689,0.2517223,0.090359986,0.3234,6.044394,-0.27416727
'2713N: Legitimacy of the State - Fund for Peace','0844: Net taxes on products  (current US$) - WDI',0.32573,0.21765466,0.03793001,0.32573,6.044394,-0.32874814
'2713N: Legitimacy of the State - Fund for Peace','0575: Time required to register property  (days) - WDI',0.32501,0.2784114,0.17452,0.32001,6.169925,0.21586715
'2713N: Legitimacy of the State - Fund for Peace','0491: Domestic credit provided by financial sector  (% of GDP) - WDI',0.32455,-0.10763049,0.021029994,0.32455,6.169925,-0.65740436
'2713N: Legitimacy of the State - Fund for Peace','0005: Agricultural land  (% of land area) - WDI',0.32453,0.3167549,0.24822,0.32453,6.2479277,0.08817652
'2713N: Legitimacy of the State - Fund for Peace','2817: Balance of Payments-Imports-Charges for the use of intellectual property n.i.e. (US dollar at current prices) - WTO',0.32295,0.17117147,0.048079997,0.32295,5.9541965,-0.38958764
'2713N: Legitimacy of the State - Fund for Peace','1362: Merchandise imports from high-income economies  (% of total merchandise imports) - WDI',0.32256,0.022968322,0.09385002,0.32256,6.2094536,-0.5473497
'2713N: Legitimacy of the State - Fund for Peace','0032: Primary income payments  (BoP; current US$) - WDI',0.32237,0.13749407,0.044310004,0.32237,5.807355,-0.429972
'2713N: Legitimacy of the State - Fund for Peace','2746: Merchandise trade-Exports-Electronic data processing and office equipment (US dollar at current prices) - WTO',0.32184,0.3158833,0.030299991,0.32184,6.087463,-0.07717944
'2713N: Legitimacy of the State - Fund for Peace','0722: Imports of goods and services  (constant 2005 US$) - WDI',0.32122,0.18487445,0.039430007,0.32122,6.044394,-0.36925
'2713N: Legitimacy of the State - Fund for Peace','2744: Merchandise trade-Exports-Machinery and transport equipment (US dollar at current prices) - WTO',0.32067,0.2335124,0.03760001,0.31746,6.129283,-0.29522467
'2713N: Legitimacy of the State - Fund for Peace','0825: GNI  (constant 2005 US$) - WDI',0.32054,0.23865557,0.061970025,0.32054,6.0,-0.2861546
'2713N: Legitimacy of the State - Fund for Peace','1211: Labor force participation rate; female (% of female population ages 15+)  (modeled ILO estimate) - WDI',0.32009,0.31967485,0.1611,0.31799,6.2479277,-0.020375103
'2713N: Legitimacy of the State - Fund for Peace','2785: Balance of Payments-Exports-Commercial services (US dollar at current prices) - WTO',0.31984,0.11270808,0.046419993,0.31984,6.129283,-0.4551175
'2713N: Legitimacy of the State - Fund for Peace','0654: Armed forces personnel; total - WDI',0.31982,0.31178805,0.22537999,0.31444,6.2094536,0.08962111
'2713N: Legitimacy of the State - Fund for Peace','1213: Ratio of female to male labor force participation rate (%)  (modeled ILO estimate) - WDI',0.3197,0.28820267,0.16994001,0.31661,6.2479277,-0.17747484
'2713N: Legitimacy of the State - Fund for Peace','2795: Balance of Payments-Exports-Other business services (US dollar at current prices) - WTO',0.31931,0.11917189,0.040509984,0.31914,6.087463,-0.447368
'2713N: Legitimacy of the State - Fund for Peace','0852: Official exchange rate  (LCU per US$; period average) - WDI',0.31926,0.31746215,0.14863001,0.31926,6.129283,0.042401288
'2713N: Legitimacy of the State - Fund for Peace','1895: Mobile-cellular telephone subscriptions - ITU',0.31811,0.05299917,0.04618001,0.31811,6.2479277,-0.5148891
'2713N: Legitimacy of the State - Fund for Peace','1896: Mobile-cellular telephone subscriptions per 100 inhabitants - ITU',0.31811,0.05299917,0.04618001,0.31811,6.2479277,-0.5148891
'2713N: Legitimacy of the State - Fund for Peace','0037: Charges for the use of intellectual property; payments  (BoP; current US$) - WDI',0.31801,0.13727354,0.046049997,0.31801,5.9541965,-0.4251311
'2713N: Legitimacy of the State - Fund for Peace','0707: Gross fixed capital formation  (constant 2005 US$) - WDI',0.31774,0.26112017,0.09053001,0.31774,6.0,-0.2379492
'2713N: Legitimacy of the State - Fund for Peace','0059: ICT service exports  (BoP; current US$) - WDI',0.31626,0.09622763,0.03389001,0.31626,5.4594316,-0.4690761
'2713N: Legitimacy of the State - Fund for Peace','1298: Age dependency ratio  (% of working-age population) - WDI',0.31583,0.13599387,0.082469985,0.31583,6.2479277,0.4240709
'2713N: Legitimacy of the State - Fund for Peace','2797: Balance of Payments-Exports-Services (US dollar at current prices) - WTO',0.31578,0.10586351,0.05068001,0.31578,6.2094536,-0.45816645
'2713N: Legitimacy of the State - Fund for Peace','0066: Service exports  (BoP; current US$) - WDI',0.31498,0.106501624,0.041459978,0.31498,6.129283,-0.45659432
'2713N: Legitimacy of the State - Fund for Peace','0856: PPP conversion factor; private consumption  (LCU per international $) - WDI',0.3147,0.28952515,0.13332,0.3147,6.169925,0.15866582
'2713N: Legitimacy of the State - Fund for Peace','0367: Electricity production from renewable sources; excluding hydroelectric  (% of total) - WDI',0.31325,0.12266639,0.025710016,0.31092,6.044394,-0.43655884
'2713N: Legitimacy of the State - Fund for Peace','0747: Industry; value added  (constant LCU) - WDI',0.31325,0.3121422,0.21136001,0.30937,6.169925,0.033284016
'2713N: Legitimacy of the State - Fund for Peace','0427: Population density  (people per sq. km of land area) - WDI',0.31302,0.30381355,0.22558999,0.31302,6.2479277,-0.095950186
'2713N: Legitimacy of the State - Fund for Peace','0636: Mobile cellular subscriptions  (per 100 people) - WDI',0.31283,0.048407167,0.0431,0.31283,6.2479277,-0.5142206
'2713N: Legitimacy of the State - Fund for Peace','2747: Merchandise trade-Exports-Telecommunications equipment (US dollar at current prices) - WTO',0.31263,0.3033028,0.046380013,0.31263,6.087463,-0.09657746
'2713N: Legitimacy of the State - Fund for Peace','0694: Gross national expenditure  (constant 2005 US$) - WDI',0.31225,0.23945051,0.08029999,0.31225,6.044394,-0.26981378
'2713N: Legitimacy of the State - Fund for Peace','0674: Household final consumption expenditure  (constant 2005 US$) - WDI',0.31182,0.24569684,0.08731,0.30828,6.044394,-0.25714424
'2713N: Legitimacy of the State - Fund for Peace','1296: Population ages 15-64  (% of total) - WDI',0.31093,0.14774106,0.07711001,0.31093,6.2479277,-0.40396652
'2713N: Legitimacy of the State - Fund for Peace','1273: Adolescent fertility rate  (births per 1;000 women ages 15-19) - WDI',0.30928,0.08265576,0.073180005,0.30928,6.2479277,0.47605067
'2713N: Legitimacy of the State - Fund for Peace','1385: Manufactures exports  (% of merchandise exports) - WDI',0.30832,0.14301053,0.10032998,0.30536,6.087463,-0.40658265
'2713N: Legitimacy of the State - Fund for Peace','0433: Population in the largest city  (% of urban population) - WDI',0.30668,0.2695292,0.21744,0.30668,6.087463,0.19274543
'2713N: Legitimacy of the State - Fund for Peace','0551: Cost to export  (US$ per container) - WDI',0.30658,0.18774246,0.12752,0.30658,6.2094536,0.34472823
'2713N: Legitimacy of the State - Fund for Peace','2789: Balance of Payments-Exports-Other commercial services (US dollar at current prices) - WTO',0.30639,0.121455014,0.036799997,0.30368,6.169925,-0.43004066
'2713N: Legitimacy of the State - Fund for Peace','0834: GNI per capita  (constant LCU) - WDI',0.30588,0.30343303,0.19185,0.30184,6.087463,0.04946698
'2713N: Legitimacy of the State - Fund for Peace','0668: Household final consumption expenditure; etc.  (constant 2005 US$) - WDI',0.30503,0.23777583,0.089459985,0.30503,6.0,-0.25933406
'2713N: Legitimacy of the State - Fund for Peace','0767: Adjusted savings: consumption of fixed capital  (% of GNI) - WDI',0.304,-7.2681904E-4,0.045059994,0.30155,6.2479277,-0.55202067
'2713N: Legitimacy of the State - Fund for Peace','0361: Electric power transmission and distribution losses  (% of output) - WDI',0.30238,0.1700917,0.043019995,0.30062,6.044394,0.36371458
'2713N: Legitimacy of the State - Fund for Peace','2748: Merchandise trade-Exports-Integrated circuits and electronic components (US dollar at current prices) - WTO',0.30206,0.27253002,0.037000015,0.30206,6.044394,-0.17184296
'2713N: Legitimacy of the State - Fund for Peace','0371: Energy imports; net  (% of energy use) - WDI',0.30116,0.24811254,0.07417001,0.29767,6.044394,-0.23032035
