@relation MINE-Indicator-2006TO2013-2718_clustered

@attribute Instance_number numeric
@attribute XVar string
@attribute YVar string
@attribute MIC numeric
@attribute MIC-p2 numeric
@attribute MAS numeric
@attribute MEV numeric
@attribute MCN numeric
@attribute p numeric
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,cluster10,cluster11}

@data
35,'2718N: External Intervention - Fund for Peace','2817: Balance of Payments-Imports-Charges for the use of intellectual property n.i.e. (US dollar at current prices) - WTO',0.43989,0.243464,0.05636,0.43989,5.954197,-0.443199,cluster2
36,'2718N: External Intervention - Fund for Peace','1058: Improved sanitation facilities  (\% of population with access) - WDI',0.43945,0.07688,0.11845,0.43748,6.247928,-0.602138,cluster4
37,'2718N: External Intervention - Fund for Peace','0699: Exports of goods and services  (constant 2005 US$) - WDI',0.43544,0.221667,0.08694,0.43544,6.044394,-0.462356,cluster2
38,'2718N: External Intervention - Fund for Peace','0032: Primary income payments  (BoP; current US$) - WDI',0.43488,0.203174,0.08677,0.43488,5.954197,-0.481359,cluster2
39,'2718N: External Intervention - Fund for Peace','0062: Primary income receipts  (BoP; current US$) - WDI',0.43339,0.240196,0.05835,0.43339,6.129283,-0.439539,cluster2
40,'2718N: External Intervention - Fund for Peace','2719: Human Flight - Fund for Peace',0.43327,-0.118982,0.04095,0.43327,6.169925,0.743137,cluster8
41,'2718N: External Intervention - Fund for Peace','1288: Fertility rate; total  (births per woman) - WDI',0.42946,0.060065,0.06214,0.42946,6.247928,0.607779,cluster8
42,'2718N: External Intervention - Fund for Peace','0954: School enrollment; secondary; male  (\% gross) - WDI',0.42885,-0.016829,0.07141,0.42885,5.954197,-0.667592,cluster4
43,'2718N: External Intervention - Fund for Peace','0640: Fixed broadband subscriptions  (per 100 people) - WDI',0.42637,-0.057665,0.07225,0.4242,6.209454,-0.695726,cluster4
44,'2718N: External Intervention - Fund for Peace','1295: Population ages 0-14  (\% of total) - WDI',0.42622,-0.022658,0.06517,0.42622,6.247928,0.669983,cluster8
45,'2718N: External Intervention - Fund for Peace','0953: School enrollment; secondary; female  (\% gross) - WDI',0.42617,-0.021367,0.06227,0.42617,5.954197,-0.668982,cluster4
46,'2718N: External Intervention - Fund for Peace','1402: Commercial service exports  (current US$) - WDI',0.42604,0.174125,0.07075,0.42345,6.169925,-0.501912,cluster5
47,'2718N: External Intervention - Fund for Peace','0796: Gross value added at factor cost  (constant 2005 US$) - WDI',0.42338,0.309843,0.08953,0.42065,6.044394,-0.336953,cluster2
48,'2718N: External Intervention - Fund for Peace','0898: Pupil-teacher ratio; primary - WDI',0.42267,0.098449,0.1142,0.42267,5.954197,0.569405,cluster10
49,'2718N: External Intervention - Fund for Peace','2745: Merchandise trade-Exports-Office and telecom equipment (US dollar at current prices) - WTO',0.42218,0.365831,0.05668,0.42218,6.087463,-0.237379,cluster2
50,'2718N: External Intervention - Fund for Peace','0059: ICT service exports  (BoP; current US$) - WDI',0.42165,0.169278,0.04843,0.41858,6.044394,-0.502366,cluster5
51,'2718N: External Intervention - Fund for Peace','2715: Human Rights - Fund for Peace',0.42148,-0.103073,0.05129,0.42101,6.247928,0.724261,cluster8
52,'2718N: External Intervention - Fund for Peace','1901: Fixed-broadband subscriptions per 100 inhabitants - ITU',0.42139,-0.061769,0.06979,0.42139,6.169925,-0.695096,cluster4
53,'2718N: External Intervention - Fund for Peace','0756: Services; etc.; value added  (constant 2005 US$) - WDI',0.42042,0.311056,0.07261,0.42042,6.087463,-0.330702,cluster2
54,'2718N: External Intervention - Fund for Peace','1278: Birth rate; crude  (per 1;000 people) - WDI',0.41968,0.002944,0.05691,0.41968,6.247928,0.645551,cluster8
55,'2718N: External Intervention - Fund for Peace','0683: Final consumption expenditure; etc.  (constant 2005 US$) - WDI',0.41914,0.3137,0.1503,0.41596,6.044394,-0.324715,cluster2
56,'2718N: External Intervention - Fund for Peace','1051: Lifetime risk of maternal death  (\%) - WDI',0.41856,0.148941,0.07897,0.41856,6.247928,0.519249,cluster10
57,'2718N: External Intervention - Fund for Peace','1095: External resources for health  (\% of total expenditure on health) - WDI',0.41834,0.169331,0.0747,0.41834,6.087463,0.499008,cluster10
58,'2718N: External Intervention - Fund for Peace','1300: Age dependency ratio; young  (\% of working-age population) - WDI',0.41819,-0.006138,0.06709,0.41819,6.247928,0.651404,cluster8
59,'2718N: External Intervention - Fund for Peace','1297: Population ages 65 and above  (\% of total) - WDI',0.41462,0.012505,0.11108,0.41462,6.247928,-0.634125,cluster4
60,'2718N: External Intervention - Fund for Peace','1312: Rural population  (\% of total population) - WDI',0.41423,0.077524,0.12136,0.41423,6.247928,0.580264,cluster10
61,'2718N: External Intervention - Fund for Peace','1315: Urban population  (\% of total) - WDI',0.41423,0.077517,0.11955,0.41423,6.247928,-0.58027,cluster4
62,'2718N: External Intervention - Fund for Peace','1899: Percentage of Individuals using the Internet (\%) - ITU',0.41379,-0.126373,0.03951,0.41148,6.247928,-0.734958,cluster4
63,'2718N: External Intervention - Fund for Peace','2717: Factionalized Elites - Fund for Peace',0.41298,-0.19657,0.02307,0.40225,6.247928,0.780737,cluster8
64,'2718N: External Intervention - Fund for Peace','0643: Internet users  (per 100 people) - WDI',0.41273,-0.129695,0.03896,0.41273,6.247928,-0.736495,cluster4
65,'2718N: External Intervention - Fund for Peace','0745: Industry; value added  (constant 2005 US$) - WDI',0.4123,0.294867,0.1165,0.4123,6.129283,-0.342686,cluster2
66,'2718N: External Intervention - Fund for Peace','0066: Service exports  (BoP; current US$) - WDI',0.41206,0.164291,0.06999,0.40937,6.169925,-0.497764,cluster5
67,'2718N: External Intervention - Fund for Peace','0689: Final consumption expenditure  (constant 2005 US$) - WDI',0.41109,0.306551,0.1288,0.40745,6.044394,-0.323325,cluster2
68,'2718N: External Intervention - Fund for Peace','0825: GNI  (constant 2005 US$) - WDI',0.41069,0.291727,0.09481,0.41069,6,-0.344911,cluster2
69,'2718N: External Intervention - Fund for Peace','0641: Secure Internet servers - WDI',0.40983,0.336021,0.02286,0.40983,5.954197,-0.271678,cluster2
70,'2718N: External Intervention - Fund for Peace','2739: Merchandise trade-Imports-Clothing (US dollar at current prices) - WTO',0.40979,0.250581,0.05891,0.40979,6.129283,-0.39901,cluster2
71,'2718N: External Intervention - Fund for Peace','2787: Balance of Payments-Exports-Transport (US dollar at current prices) - WTO',0.40959,0.142709,0.07513,0.40645,6.169925,-0.516606,cluster5
72,'2718N: External Intervention - Fund for Peace','2791: Balance of Payments-Exports-Insurance and pension services (US dollar at current prices) - WTO',0.40896,0.255088,0.09028,0.40896,6.044394,-0.392266,cluster2
73,'2718N: External Intervention - Fund for Peace','2752: Merchandise trade-Imports-Electronic data processing and office equipment (US dollar at current prices) - WTO',0.40878,0.252563,0.06371,0.40878,6.129283,-0.395243,cluster2
74,'2718N: External Intervention - Fund for Peace','0885: School enrollment; preprimary  (\% gross) - WDI',0.40865,0.087447,0.10805,0.40865,5.954197,-0.566748,cluster4
75,'2718N: External Intervention - Fund for Peace','2795: Balance of Payments-Exports-Other business services (US dollar at current prices) - WTO',0.40859,0.16602,0.05249,0.40539,6.087463,-0.492514,cluster5
76,'2718N: External Intervention - Fund for Peace','2746: Merchandise trade-Exports-Electronic data processing and office equipment (US dollar at current prices) - WTO',0.40822,0.360286,0.04115,0.40822,6.087463,-0.218939,cluster2
77,'2718N: External Intervention - Fund for Peace','2704: Corruption perceptions index - Transparency',0.4079,-0.15203,0.0414,0.4079,6.209454,-0.748285,cluster4
78,'2718N: External Intervention - Fund for Peace','1319: International tourism; receipts  (current US$) - WDI',0.40662,0.20169,0.07026,0.40383,6.209454,-0.452692,cluster5
79,'2718N: External Intervention - Fund for Peace','1299: Age dependency ratio; old  (\% of working-age population) - WDI',0.40534,0.020088,0.10088,0.40534,6.247928,-0.620687,cluster4
80,'2718N: External Intervention - Fund for Peace','0454: Automated teller machines (ATMs)  (per 100;000 adults) - WDI',0.40355,0.01609,0.03547,0.40085,6.169925,-0.622463,cluster4
81,'2718N: External Intervention - Fund for Peace','0016: Forest area  (sq. km) - WDI',0.40323,0.371666,0.31613,0.40323,6.247928,-0.177662,cluster7
82,'2718N: External Intervention - Fund for Peace','0722: Imports of goods and services  (constant 2005 US$) - WDI',0.40226,0.194788,0.05234,0.40226,6.044394,-0.455491,cluster5
83,'2718N: External Intervention - Fund for Peace','0320: Net ODA received  (\% of GNI) - WDI',0.40202,0.220999,0.08752,0.40202,5.954197,0.425466,cluster10
84,'2718N: External Intervention - Fund for Peace','2723: Merchandise trade-Exports-Manufactures (US dollar at current prices) - WTO',0.40023,0.243488,0.05723,0.39718,6.169925,-0.395907,cluster2
85,'2718N: External Intervention - Fund for Peace','2743: Merchandise trade-Exports-Pharmaceuticals (US dollar at current prices) - WTO',0.39944,0.171154,0.05379,0.39944,6.087463,-0.477793,cluster5
86,'2718N: External Intervention - Fund for Peace','0662: General government final consumption expenditure  (constant 2005 US$) - WDI',0.39921,0.260854,0.08295,0.39606,6.044394,-0.371962,cluster2
87,'2718N: External Intervention - Fund for Peace','1035: Improved water source  (\% of population with access) - WDI',0.39837,0.083548,0.08653,0.39671,6.247928,-0.56109,cluster4
88,'2718N: External Intervention - Fund for Peace','1060: Improved sanitation facilities; urban  (\% of urban population with access) - WDI',0.39808,0.076537,0.10204,0.39611,6.247928,-0.567048,cluster4
89,'2718N: External Intervention - Fund for Peace','2747: Merchandise trade-Exports-Telecommunications equipment (US dollar at current prices) - WTO',0.39625,0.351119,0.04058,0.39625,6.087463,-0.212441,cluster2
90,'2718N: External Intervention - Fund for Peace','1433: Air and GHG emissions - CO2 (TONNE_CAP) - OECD',0.39592,0.179751,0.06763,0.39592,6,-0.464939,cluster5
91,'2718N: External Intervention - Fund for Peace','0829: GNI; PPP  (constant 2011 international $) - WDI',0.39576,0.298981,0.14802,0.39235,6.087463,-0.311093,cluster2
92,'2718N: External Intervention - Fund for Peace','1403: High-technology exports  (current US$) - WDI',0.39566,0.294304,0.08124,0.39566,5.754888,-0.318365,cluster2
93,'2718N: External Intervention - Fund for Peace','0697: Exports of goods and services  (current US$) - WDI',0.39547,0.163219,0.0628,0.39276,6.209454,-0.481924,cluster5
94,'2718N: External Intervention - Fund for Peace','1323: International tourism; receipts for travel items  (current US$) - WDI',0.39455,0.180892,0.0532,0.39455,6.169925,-0.462231,cluster5
95,'2718N: External Intervention - Fund for Peace','2744: Merchandise trade-Exports-Machinery and transport equipment (US dollar at current prices) - WTO',0.39443,0.258398,0.05509,0.39177,6.129283,-0.368826,cluster2
96,'2718N: External Intervention - Fund for Peace','0642: Secure Internet servers  (per 1 million people) - WDI',0.39417,0.122218,0.04731,0.39417,6.209454,-0.52149,cluster5
97,'2718N: External Intervention - Fund for Peace','0716: Gross capital formation  (constant 2005 US$) - WDI',0.39334,0.281434,0.08287,0.39032,6.044394,-0.334524,cluster2
98,'2718N: External Intervention - Fund for Peace','0694: Gross national expenditure  (constant 2005 US$) - WDI',0.39275,0.283032,0.10466,0.39275,6.044394,-0.331237,cluster2
99,'2718N: External Intervention - Fund for Peace','1298: Age dependency ratio  (\% of working-age population) - WDI',0.39046,0.077814,0.04927,0.39046,6.247928,0.559147,cluster10
100,'2718N: External Intervention - Fund for Peace','0707: Gross fixed capital formation  (constant 2005 US$) - WDI',0.39044,0.277924,0.09146,0.39044,6,-0.335434,cluster2
101,'2718N: External Intervention - Fund for Peace','2797: Balance of Payments-Exports-Services (US dollar at current prices) - WTO',0.39044,0.14491,0.06239,0.39044,6.209454,-0.49551,cluster5
102,'2718N: External Intervention - Fund for Peace','2788: Balance of Payments-Exports-Travel (US dollar at current prices) - WTO',0.3904,0.169195,0.06137,0.38742,6.169925,-0.470324,cluster5
103,'2718N: External Intervention - Fund for Peace','2734: Merchandise trade-Imports-Office and telecom equipment (US dollar at current prices) - WTO',0.38971,0.265682,0.05028,0.38971,6.129283,-0.352176,cluster2
104,'2718N: External Intervention - Fund for Peace','2742: Merchandise trade-Exports-Chemicals (US dollar at current prices) - WTO',0.38934,0.154328,0.02498,0.38934,6.129283,-0.48478,cluster5
105,'2718N: External Intervention - Fund for Peace','2785: Balance of Payments-Exports-Commercial services (US dollar at current prices) - WTO',0.38906,0.146264,0.05,0.38906,6.209454,-0.492743,cluster5
106,'2718N: External Intervention - Fund for Peace','1050: Lifetime risk of maternal death  (1 in: rate varies by country) - WDI',0.38782,0.0498,0.04885,0.38782,6.247928,-0.581395,cluster5
107,'2718N: External Intervention - Fund for Peace','0068: Exports of goods; services and primary income  (BoP; current US$) - WDI',0.38732,0.146363,0.04713,0.38451,6.169925,-0.490874,cluster5
108,'2718N: External Intervention - Fund for Peace','2780: Merchandise trade-Exports-Total merchandise (US dollar at current prices) - WTO',0.38713,0.177683,0.05118,0.38713,6.247928,-0.457653,cluster5
109,'2718N: External Intervention - Fund for Peace','1296: Population ages 15-64  (\% of total) - WDI',0.38687,0.089631,0.04856,0.38687,6.247928,-0.545196,cluster5
110,'2718N: External Intervention - Fund for Peace','2735: Merchandise trade-Imports-Telecommunications equipment (US dollar at current prices) - WTO',0.38575,0.239033,0.07922,0.38575,6.129283,-0.383037,cluster2
111,'2718N: External Intervention - Fund for Peace','1285: Life expectancy at birth; female  (years) - WDI',0.38548,-0.013582,0.02784,0.38548,6.247928,-0.631714,cluster4
112,'2718N: External Intervention - Fund for Peace','0004: Agricultural land  (sq. km) - WDI',0.38518,0.347392,0.3087,0.38518,6.247928,-0.194393,cluster7
113,'2718N: External Intervention - Fund for Peace','0847: Net current transfers from abroad  (current US$) - WDI',0.38498,0.317926,0.04888,0.38498,6.044394,0.258948,cluster10
114,'2718N: External Intervention - Fund for Peace','0577: Cost of business start-up procedures  (\% of GNI per capita) - WDI',0.38294,0.225677,0.0819,0.38294,6.169925,0.396564,cluster10
115,'2718N: External Intervention - Fund for Peace','1388: Merchandise exports  (current US$) - WDI',0.38283,0.173405,0.04688,0.38283,6.247928,-0.45763,cluster5
116,'2718N: External Intervention - Fund for Peace','1071: Maternal mortality ratio  (modeled estimate; per 100;000 live births) - WDI',0.3826,0.089661,0.04113,0.3826,6.247928,0.541238,cluster10
117,'2718N: External Intervention - Fund for Peace','2818: Balance of Payments-Imports-Telecommunications; computer; and information services (US dollar at current prices) - WTO',0.38254,0.128849,0.04488,0.3796,6.129283,-0.503677,cluster5
118,'2718N: External Intervention - Fund for Peace','0844: Net taxes on products  (current US$) - WDI',0.38211,0.217842,0.05321,0.38211,6.044394,-0.405299,cluster2
119,'2718N: External Intervention - Fund for Peace','0063: Exports of goods and services  (BoP; current US$) - WDI',0.38188,0.148434,0.04583,0.37932,6.169925,-0.483163,cluster5
120,'2718N: External Intervention - Fund for Peace','1286: Life expectancy at birth; total  (years) - WDI',0.38066,-0.026847,0.02501,0.38066,6.247928,-0.638363,cluster4
121,'2718N: External Intervention - Fund for Peace','1289: Survival to age 65; female  (\% of cohort) - WDI',0.38,0.046127,0.0289,0.38,6.247928,-0.577817,cluster5
122,'2718N: External Intervention - Fund for Peace','1325: International tourism; expenditures  (current US$) - WDI',0.37937,0.153698,0.07557,0.3766,6.209454,-0.47505,cluster5
123,'2718N: External Intervention - Fund for Peace','0760: Adjusted savings: education expenditure  (current US$) - WDI',0.3789,0.256492,0.08865,0.3789,6.209454,-0.349869,cluster2
124,'2718N: External Intervention - Fund for Peace','0856: PPP conversion factor; private consumption  (LCU per international $) - WDI',0.37871,0.360907,0.16686,0.37871,6.169925,0.133428,cluster11
125,'2718N: External Intervention - Fund for Peace','1317: International tourism; number of arrivals - WDI',0.37864,0.16507,0.07859,0.37619,6.209454,-0.462136,cluster5
126,'2718N: External Intervention - Fund for Peace','0802: GDP  (constant 2005 US$) - WDI',0.37854,0.263511,0.08166,0.37617,6.247928,-0.33916,cluster2
127,'2718N: External Intervention - Fund for Peace','1031: Mortality rate; neonatal  (per 1;000 live births) - WDI',0.37802,-0.024944,0.02863,0.37802,6.247928,0.634794,cluster8
128,'2718N: External Intervention - Fund for Peace','1059: Improved sanitation facilities; rural  (\% of rural population with access) - WDI',0.37754,0.031216,0.10193,0.37543,6.247928,-0.588493,cluster4
129,'2718N: External Intervention - Fund for Peace','0361: Electric power transmission and distribution losses  (\% of output) - WDI',0.37679,0.202726,0.0521,0.37325,6.044394,0.41721,cluster10
130,'2718N: External Intervention - Fund for Peace','2789: Balance of Payments-Exports-Other commercial services (US dollar at current prices) - WTO',0.37671,0.173621,0.06229,0.37399,6.169925,-0.450654,cluster5
131,'2718N: External Intervention - Fund for Peace','0817: Gross domestic savings  (current US$) - WDI',0.37579,0.266946,0.06635,0.37579,6.169925,-0.329915,cluster2
132,'2718N: External Intervention - Fund for Peace','0378: Combustible renewables and waste  (\% of total energy) - WDI',0.3756,0.20679,0.16547,0.37165,6.044394,0.410865,cluster10
133,'2718N: External Intervention - Fund for Peace','0038: Imports of goods; services and primary income  (BoP; current US$) - WDI',0.37496,0.145293,0.03953,0.37222,6.169925,-0.479235,cluster5
134,'2718N: External Intervention - Fund for Peace','0743: Industry; value added  (current US$) - WDI',0.37354,0.2631,0.08476,0.37354,6.169925,-0.332325,cluster2
135,'2718N: External Intervention - Fund for Peace','2816: Balance of Payments-Imports-Financial services (US dollar at current prices) - WTO',0.37325,0.168499,0.0629,0.36959,6,-0.452494,cluster5
136,'2718N: External Intervention - Fund for Peace','0033: Imports of goods and services  (BoP; current US$) - WDI',0.37308,0.158815,0.04792,0.37017,6.169925,-0.462888,cluster5
137,'2718N: External Intervention - Fund for Peace','1287: Life expectancy at birth; male  (years) - WDI',0.37233,-0.032694,0.03666,0.37233,6.247928,-0.636415,cluster4
138,'2718N: External Intervention - Fund for Peace','0456: Commercial bank branches  (per 100;000 adults) - WDI',0.37177,0.161307,0.05669,0.37177,6.209454,-0.458763,cluster5
139,'2718N: External Intervention - Fund for Peace','0041: Foreign direct investment; net outflows  (BoP; current US$) - WDI',0.37172,0.226041,0.08445,0.36896,6.169925,-0.381679,cluster2
140,'2718N: External Intervention - Fund for Peace','0855: Price level ratio of PPP conversion factor  to market exchange rate (GDP) - WDI',0.37138,-0.066176,0.04734,0.37138,5.643856,-0.66148,cluster6
141,'2718N: External Intervention - Fund for Peace','0794: Gross value added at factor cost  (current US$) - WDI',0.37103,0.25079,0.07379,0.36792,6.087463,-0.346756,cluster2
142,'2718N: External Intervention - Fund for Peace','2794: Balance of Payments-Exports-Telecommunications; computer; and information services (US dollar at current prices) - WTO',0.37094,0.197427,0.05822,0.36848,6.129283,-0.416549,cluster5
143,'2718N: External Intervention - Fund for Peace','1895: Mobile-cellular telephone subscriptions - ITU',0.37025,0.041656,0.04571,0.37025,6.247928,-0.573231,cluster5
144,'2718N: External Intervention - Fund for Peace','1896: Mobile-cellular telephone subscriptions per 100 inhabitants - ITU',0.37025,0.041656,0.04571,0.37025,6.247928,-0.573231,cluster5
145,'2718N: External Intervention - Fund for Peace','1028: Mortality rate; under-5  (per 1;000 live births) - WDI',0.3688,0.032051,0.02638,0.3688,6.247928,0.580301,cluster10
146,'2718N: External Intervention - Fund for Peace','2729: Merchandise trade-Imports-Manufactures (US dollar at current prices) - WTO',0.3688,0.167061,0.05585,0.36596,6.169925,-0.449153,cluster5
147,'2718N: External Intervention - Fund for Peace','0065: Goods exports  (BoP; current US$) - WDI',0.36869,0.162479,0.04142,0.36579,6.169925,-0.454105,cluster5
148,'2718N: External Intervention - Fund for Peace','0490: Claims on other sectors of the domestic economy  (\% of GDP) - WDI',0.36828,0.032503,0.05481,0.36828,5.523562,-0.579462,cluster6
149,'2718N: External Intervention - Fund for Peace','1276: Mortality rate; adult; female  (per 1;000 female adults) - WDI',0.36692,0.134983,0.04247,0.36692,6.209454,0.481598,cluster10
150,'2718N: External Intervention - Fund for Peace','0754: Services; etc.; value added  (current US$) - WDI',0.36681,0.25324,0.07556,0.36681,6.169925,-0.337001,cluster2
151,'2718N: External Intervention - Fund for Peace','0035: Goods imports  (BoP; current US$) - WDI',0.3658,0.171338,0.0568,0.36335,6.169925,-0.440979,cluster5
152,'2718N: External Intervention - Fund for Peace','2732: Merchandise trade-Imports-Pharmaceuticals (US dollar at current prices) - WTO',0.36572,0.132757,0.0672,0.36572,6.129283,-0.482662,cluster5
153,'2718N: External Intervention - Fund for Peace','2781: Merchandise trade-Imports-Total merchandise (US dollar at current prices) - WTO',0.36566,0.167141,0.05507,0.36566,6.247928,-0.445555,cluster5
154,'2718N: External Intervention - Fund for Peace','1283: Mortality rate; infant  (per 1;000 live births) - WDI',0.36516,-0.009664,0.02396,0.36516,6.247928,0.612229,cluster8
155,'2718N: External Intervention - Fund for Peace','2750: Merchandise trade-Exports-Automotive products (US dollar at current prices) - WTO',0.36511,0.234715,0.03727,0.36511,6.087463,-0.361102,cluster2
156,'2718N: External Intervention - Fund for Peace','0739: Manufacturing; value added  (constant 2005 US$) - WDI',0.36473,0.252653,0.05097,0.36153,6.087463,-0.334778,cluster2
157,'2718N: External Intervention - Fund for Peace','2749: Merchandise trade-Exports-Transport equipment (US dollar at current prices) - WTO',0.36414,0.222423,0.04121,0.36414,6.087463,-0.376454,cluster2
158,'2718N: External Intervention - Fund for Peace','0043: Secondary income; other sectors; payments  (BoP; current US$) - WDI',0.3641,0.231451,0.03135,0.36393,6.129283,-0.36421,cluster2
159,'2718N: External Intervention - Fund for Peace','0053: Portfolio Investment; net  (BoP; current US$) - WDI',0.36405,0.335528,0.20015,0.36084,6.087463,0.168884,cluster11
160,'2718N: External Intervention - Fund for Peace','1361: Merchandise imports  (current US$) - WDI',0.36356,0.165096,0.05469,0.36356,6.247928,-0.445493,cluster5
