@relation MINE-Indicator-2006TO2013-2707_clustered

@attribute Instance_number numeric
@attribute XVar string
@attribute YVar string
@attribute MIC numeric
@attribute MIC-p2 numeric
@attribute MAS numeric
@attribute MEV numeric
@attribute MCN numeric
@attribute p numeric
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,cluster10,cluster11,cluster12}

@data
41,'2707N: Failed States Index Total - Fund for Peace','1295: Population ages 0-14  (\% of total) - WDI',0.54074,-0.013933,0.07233,0.54074,6.247928,0.744764,cluster12
42,'2707N: Failed States Index Total - Fund for Peace','1289: Survival to age 65; female  (\% of cohort) - WDI',0.54066,0.079371,0.06274,0.54066,6.247928,-0.679182,cluster1
43,'2707N: Failed States Index Total - Fund for Peace','0638: Fixed telephone subscriptions  (per 100 people) - WDI',0.54034,-0.10314,0.04172,0.54034,6.247928,-0.802172,cluster1
44,'2707N: Failed States Index Total - Fund for Peace','1898: Fixed-telephone subscriptions per 100 inhabitants - ITU',0.53843,-0.104238,0.03692,0.53597,6.247928,-0.801666,cluster1
45,'2707N: Failed States Index Total - Fund for Peace','0954: School enrollment; secondary; male  (\% gross) - WDI',0.53821,-0.015265,0.03055,0.53821,5.954197,-0.743959,cluster1
46,'2707N: Failed States Index Total - Fund for Peace','1285: Life expectancy at birth; female  (years) - WDI',0.53645,0.006365,0.04451,0.53645,6.247928,-0.72807,cluster1
47,'2707N: Failed States Index Total - Fund for Peace','1299: Age dependency ratio; old  (\% of working-age population) - WDI',0.53402,0.014415,0.10886,0.53402,6.044394,-0.720837,cluster1
48,'2707N: Failed States Index Total - Fund for Peace','1300: Age dependency ratio; young  (\% of working-age population) - WDI',0.533,0.025089,0.07373,0.533,6.247928,0.712679,cluster12
49,'2707N: Failed States Index Total - Fund for Peace','1286: Life expectancy at birth; total  (years) - WDI',0.53155,-0.013288,0.05007,0.53155,6.247928,-0.738131,cluster1
50,'2707N: Failed States Index Total - Fund for Peace','0736: Agriculture; value added  (\% of GDP) - WDI',0.5306,0.07679,0.03936,0.52844,6.169925,0.673654,cluster12
51,'2707N: Failed States Index Total - Fund for Peace','0380: Energy use  (kg of oil equivalent per capita) - WDI',0.52777,0.234924,0.03317,0.52479,6.087463,-0.541152,cluster1
52,'2707N: Failed States Index Total - Fund for Peace','2710: Group Grievance - Fund for Peace',0.52653,-0.17144,0.0352,0.52492,6.247928,0.835446,cluster10
53,'2707N: Failed States Index Total - Fund for Peace','1049: Number of maternal deaths - WDI',0.51805,0.453206,0.05905,0.51805,6.247928,0.254644,cluster5
54,'2707N: Failed States Index Total - Fund for Peace','1433: Air and GHG emissions - CO2 (TONNE_CAP) - OECD',0.516,0.245935,0.04644,0.516,6,-0.519678,cluster1
55,'2707N: Failed States Index Total - Fund for Peace','1297: Population ages 65 and above  (\% of total) - WDI',0.51475,-0.023922,0.08481,0.51475,6.209454,-0.733943,cluster1
56,'2707N: Failed States Index Total - Fund for Peace','1050: Lifetime risk of maternal death  (1 in: rate varies by country) - WDI',0.51394,0.030619,0.02828,0.51394,6.247928,-0.695213,cluster1
57,'2707N: Failed States Index Total - Fund for Peace','1051: Lifetime risk of maternal death  (\%) - WDI',0.51374,0.200357,0.03012,0.51374,6.247928,0.559807,cluster12
58,'2707N: Failed States Index Total - Fund for Peace','1025: Number of neonatal deaths - WDI',0.51161,0.485009,0.04295,0.51161,6.247928,0.163098,cluster5
59,'2707N: Failed States Index Total - Fund for Peace','1021: Number of infant deaths - WDI',0.50334,0.464052,0.03109,0.50334,6.247928,0.198211,cluster5
60,'2707N: Failed States Index Total - Fund for Peace','1060: Improved sanitation facilities; urban  (\% of urban population with access) - WDI',0.50162,0.111488,0.0823,0.49992,6.247928,-0.624606,cluster11
61,'2707N: Failed States Index Total - Fund for Peace','1023: Number of under-five deaths - WDI',0.50056,0.456719,0.02858,0.50056,6.247928,0.209382,cluster5
62,'2707N: Failed States Index Total - Fund for Peace','1058: Improved sanitation facilities  (\% of population with access) - WDI',0.49976,0.057854,0.05655,0.49793,6.247928,-0.66476,cluster11
63,'2707N: Failed States Index Total - Fund for Peace','0456: Commercial bank branches  (per 100;000 adults) - WDI',0.49806,0.196613,0.07908,0.49806,6.209454,-0.549042,cluster11
64,'2707N: Failed States Index Total - Fund for Peace','2719: Human Flight - Fund for Peace',0.49779,-0.147871,0.05523,0.49779,5.523562,0.803531,cluster10
65,'2707N: Failed States Index Total - Fund for Peace','1278: Birth rate; crude  (per 1;000 people) - WDI',0.4933,-0.015016,0.06356,0.4933,6.247928,0.712963,cluster12
66,'2707N: Failed States Index Total - Fund for Peace','0020: Land area  (sq. km) - WDI',0.49258,0.490303,0.29411,0.49258,6.247928,-0.047714,cluster5
67,'2707N: Failed States Index Total - Fund for Peace','1287: Life expectancy at birth; male  (years) - WDI',0.48431,-0.060995,0.04989,0.48431,6.247928,-0.738448,cluster1
68,'2707N: Failed States Index Total - Fund for Peace','0571: Time to import  (days) - WDI',0.48383,0.089297,0.05209,0.48383,6.209454,0.628118,cluster12
69,'2707N: Failed States Index Total - Fund for Peace','1071: Maternal mortality ratio  (modeled estimate; per 100;000 live births) - WDI',0.48332,0.126085,0.03392,0.48332,6.044394,0.597691,cluster12
70,'2707N: Failed States Index Total - Fund for Peace','1034: Improved water source; urban  (\% of urban population with access) - WDI',0.48322,0.187053,0.04502,0.48104,6.247928,-0.544212,cluster11
71,'2707N: Failed States Index Total - Fund for Peace','0773: Adjusted savings: particulate emission damage  (\% of GNI) - WDI',0.48196,0.135098,0.06968,0.48011,6.209454,0.58895,cluster12
72,'2707N: Failed States Index Total - Fund for Peace','0460: Domestic credit to private sector by banks  (\% of GDP) - WDI',0.48002,0.464246,0.07964,0.48002,6.169925,-0.125593,cluster5
73,'2707N: Failed States Index Total - Fund for Peace','1059: Improved sanitation facilities; rural  (\% of rural population with access) - WDI',0.47879,0.037294,0.07513,0.47692,6.247928,-0.664452,cluster11
74,'2707N: Failed States Index Total - Fund for Peace','0898: Pupil-teacher ratio; primary - WDI',0.47781,0.08134,0.0279,0.47781,5.954197,0.629659,cluster12
75,'2707N: Failed States Index Total - Fund for Peace','1276: Mortality rate; adult; female  (per 1;000 female adults) - WDI',0.47726,0.136375,0.05479,0.47726,6.209454,0.583854,cluster12
76,'2707N: Failed States Index Total - Fund for Peace','1288: Fertility rate; total  (births per woman) - WDI',0.47708,0.05289,0.05764,0.47708,6.247928,0.651299,cluster12
77,'2707N: Failed States Index Total - Fund for Peace','0552: Documents to export  (number) - WDI',0.47128,0.023812,0.09319,0.47128,6.209454,0.668931,cluster12
78,'2707N: Failed States Index Total - Fund for Peace','0641: Secure Internet servers - WDI',0.46974,0.406421,0.05399,0.46974,6.209454,-0.251632,cluster5
79,'2707N: Failed States Index Total - Fund for Peace','0028: Surface area  (sq. km) - WDI',0.46714,0.464435,0.26919,0.46714,6.247928,-0.052005,cluster5
80,'2707N: Failed States Index Total - Fund for Peace','1895: Mobile-cellular telephone subscriptions - ITU',0.46407,0.077818,0.06712,0.46407,6.247928,-0.621492,cluster11
81,'2707N: Failed States Index Total - Fund for Peace','1896: Mobile-cellular telephone subscriptions per 100 inhabitants - ITU',0.46407,0.077818,0.06712,0.46407,6.247928,-0.621492,cluster11
82,'2707N: Failed States Index Total - Fund for Peace','0636: Mobile cellular subscriptions  (per 100 people) - WDI',0.46151,0.07814,0.07225,0.46151,6.247928,-0.619169,cluster11
83,'2707N: Failed States Index Total - Fund for Peace','1033: Improved water source; rural  (\% of rural population with access) - WDI',0.45789,0.027685,0.04865,0.45617,6.247928,-0.6559,cluster11
84,'2707N: Failed States Index Total - Fund for Peace','1952: Number of neonatal deaths (thousands) - WHO',0.45659,0.429869,0.09679,0.45475,6.247928,0.163466,cluster5
85,'2707N: Failed States Index Total - Fund for Peace','0490: Claims on other sectors of the domestic economy  (\% of GDP) - WDI',0.45524,-0.049217,0.07131,0.45524,5.954197,-0.710252,cluster1
86,'2707N: Failed States Index Total - Fund for Peace','0577: Cost of business start-up procedures  (\% of GNI per capita) - WDI',0.45497,0.277618,0.03622,0.45497,6.169925,0.421132,cluster12
87,'2707N: Failed States Index Total - Fund for Peace','0553: Time to export  (days) - WDI',0.45485,0.091431,0.05763,0.45485,6.209454,0.602842,cluster12
88,'2707N: Failed States Index Total - Fund for Peace','0855: Price level ratio of PPP conversion factor  to market exchange rate (GDP) - WDI',0.4539,-0.169031,0.03402,0.4539,6.209454,-0.78926,cluster1
89,'2707N: Failed States Index Total - Fund for Peace','1290: Survival to age 65; male  (\% of cohort) - WDI',0.4508,-0.031025,0.0841,0.4508,6.247928,-0.694136,cluster11
90,'2707N: Failed States Index Total - Fund for Peace','0004: Agricultural land  (sq. km) - WDI',0.44639,0.444996,0.25113,0.44639,6.247928,-0.037333,cluster5
91,'2707N: Failed States Index Total - Fund for Peace','1093: Incidence of tuberculosis  (per 100;000 people) - WDI',0.44525,0.283095,0.03698,0.44525,6.247928,0.402685,cluster12
92,'2707N: Failed States Index Total - Fund for Peace','1312: Rural population  (\% of total population) - WDI',0.44518,0.032409,0.08247,0.44518,6.247928,0.642472,cluster12
93,'2707N: Failed States Index Total - Fund for Peace','1315: Urban population  (\% of total) - WDI',0.44518,0.032402,0.08234,0.44518,6.247928,-0.642478,cluster11
94,'2707N: Failed States Index Total - Fund for Peace','0492: Domestic credit to private sector  (\% of GDP) - WDI',0.44386,-0.007159,0.07096,0.44386,6.169925,-0.67158,cluster11
95,'2707N: Failed States Index Total - Fund for Peace','0289: Net official flows from UN agencies; UNDP  (current US$) - WDI',0.44373,0.160494,0.06948,0.44373,5.954197,0.532199,cluster12
96,'2707N: Failed States Index Total - Fund for Peace','0366: Electricity production from renewable sources; excluding hydroelectric  (kWh) - WDI',0.44,0.377474,0.09779,0.43731,6.044394,-0.250052,cluster4
97,'2707N: Failed States Index Total - Fund for Peace','0759: Services; etc.; value added  (\% of GDP) - WDI',0.43373,0.116932,0.09169,0.43164,6.169925,-0.562848,cluster11
98,'2707N: Failed States Index Total - Fund for Peace','1298: Age dependency ratio  (\% of working-age population) - WDI',0.42407,0.070128,0.06831,0.42407,6.247928,0.594931,cluster12
99,'2707N: Failed States Index Total - Fund for Peace','1310: Rural population - WDI',0.424,0.415019,0.12351,0.424,6.247928,0.094766,cluster5
100,'2707N: Failed States Index Total - Fund for Peace','0059: ICT service exports  (BoP; current US$) - WDI',0.42217,0.232742,0.06423,0.41975,6.044394,-0.435234,cluster9
101,'2707N: Failed States Index Total - Fund for Peace','1296: Population ages 15-64  (\% of total) - WDI',0.42191,0.080446,0.06878,0.42191,6.247928,-0.584349,cluster11
102,'2707N: Failed States Index Total - Fund for Peace','0885: School enrollment; preprimary  (\% gross) - WDI',0.4203,0.01235,0.05598,0.4203,5.954197,-0.63871,cluster1
103,'2707N: Failed States Index Total - Fund for Peace','0570: Documents to import  (number) - WDI',0.41561,-0.01045,0.06915,0.41561,6.209454,0.652733,cluster12
104,'2707N: Failed States Index Total - Fund for Peace','1075: People practicing open defecation  (\% of population) - WDI',0.41473,0.189848,0.05228,0.41473,6.209454,0.474218,cluster12
105,'2707N: Failed States Index Total - Fund for Peace','0378: Combustible renewables and waste  (\% of total energy) - WDI',0.40892,0.17488,0.13918,0.40488,6.044394,0.483777,cluster4
106,'2707N: Failed States Index Total - Fund for Peace','0844: Net taxes on products  (current US$) - WDI',0.40479,0.3015,0.05148,0.40479,6.044394,-0.321388,cluster9
107,'2707N: Failed States Index Total - Fund for Peace','0574: Time required to enforce a contract  (days) - WDI',0.40347,0.343773,0.19936,0.40347,6.169925,0.244329,cluster4
108,'2707N: Failed States Index Total - Fund for Peace','0016: Forest area  (sq. km) - WDI',0.40232,0.400198,0.26853,0.40232,6.247928,-0.04607,cluster5
109,'2707N: Failed States Index Total - Fund for Peace','0062: Primary income receipts  (BoP; current US$) - WDI',0.40153,0.240178,0.05391,0.40153,5.90689,-0.401687,cluster9
110,'2707N: Failed States Index Total - Fund for Peace','0017: Forest area  (\% of land area) - WDI',0.40026,0.393457,0.26566,0.40026,6.247928,-0.08248,cluster5
111,'2707N: Failed States Index Total - Fund for Peace','1403: High-technology exports  (current US$) - WDI',0.39855,0.345895,0.06567,0.39855,6.044394,-0.229467,cluster4
112,'2707N: Failed States Index Total - Fund for Peace','1073: People practicing open defecation; rural  (\% of rural population) - WDI',0.39785,0.161058,0.06299,0.39572,6.209454,0.486613,cluster12
113,'2707N: Failed States Index Total - Fund for Peace','2743: Merchandise trade-Exports-Pharmaceuticals (US dollar at current prices) - WTO',0.39646,0.20618,0.03309,0.39646,6.087463,-0.436211,cluster9
114,'2707N: Failed States Index Total - Fund for Peace','0361: Electric power transmission and distribution losses  (\% of output) - WDI',0.39586,0.207728,0.07061,0.39312,6.044394,0.433742,cluster12
115,'2707N: Failed States Index Total - Fund for Peace','2785: Balance of Payments-Exports-Commercial services (US dollar at current prices) - WTO',0.3955,0.206109,0.05081,0.3955,6.209454,-0.435191,cluster9
116,'2707N: Failed States Index Total - Fund for Peace','2795: Balance of Payments-Exports-Other business services (US dollar at current prices) - WTO',0.39174,0.212496,0.05479,0.38937,6.087463,-0.423372,cluster9
117,'2707N: Failed States Index Total - Fund for Peace','1402: Commercial service exports  (current US$) - WDI',0.38986,0.19412,0.04194,0.38748,6.169925,-0.442425,cluster9
118,'2707N: Failed States Index Total - Fund for Peace','0851: DEC alternative conversion factor  (LCU per US$) - WDI',0.38947,0.366183,0.08167,0.38947,6.247928,0.1526,cluster4
119,'2707N: Failed States Index Total - Fund for Peace','0856: PPP conversion factor; private consumption  (LCU per international $) - WDI',0.38869,0.366149,0.08069,0.38869,6.169925,0.150136,cluster4
120,'2707N: Failed States Index Total - Fund for Peace','1277: Mortality rate; adult; male  (per 1;000 male adults) - WDI',0.38432,0.025489,0.08022,0.38432,6.169925,0.599025,cluster12
121,'2707N: Failed States Index Total - Fund for Peace','0767: Adjusted savings: consumption of fixed capital  (\% of GNI) - WDI',0.38291,0.011527,0.04697,0.38088,6.247928,-0.609412,cluster11
122,'2707N: Failed States Index Total - Fund for Peace','1323: International tourism; receipts for travel items  (current US$) - WDI',0.38289,0.249258,0.0846,0.38289,6.169925,-0.365557,cluster9
123,'2707N: Failed States Index Total - Fund for Peace','2797: Balance of Payments-Exports-Services (US dollar at current prices) - WTO',0.38268,0.192543,0.03678,0.38268,6.209454,-0.436047,cluster9
124,'2707N: Failed States Index Total - Fund for Peace','0491: Domestic credit provided by financial sector  (\% of GDP) - WDI',0.38219,-0.025732,0.06588,0.38219,6.169925,-0.638688,cluster11
125,'2707N: Failed States Index Total - Fund for Peace','1092: Tuberculosis case detection rate  (\%; all forms) - WDI',0.38213,0.098759,0.1003,0.38213,6.247928,-0.532326,cluster11
126,'2707N: Failed States Index Total - Fund for Peace','1273: Adolescent fertility rate  (births per 1;000 women ages 15-19) - WDI',0.3818,0.030518,0.05677,0.3818,6.247928,0.592691,cluster12
127,'2707N: Failed States Index Total - Fund for Peace','0796: Gross value added at factor cost  (constant 2005 US$) - WDI',0.38095,0.300036,0.05591,0.37655,6.044394,-0.284455,cluster9
128,'2707N: Failed States Index Total - Fund for Peace','0037: Charges for the use of intellectual property; payments  (BoP; current US$) - WDI',0.38059,0.196732,0.04158,0.38059,5.90689,-0.428787,cluster9
129,'2707N: Failed States Index Total - Fund for Peace','0066: Service exports  (BoP; current US$) - WDI',0.38021,0.188169,0.03693,0.37822,6.169925,-0.438225,cluster9
130,'2707N: Failed States Index Total - Fund for Peace','2745: Merchandise trade-Exports-Office and telecom equipment (US dollar at current prices) - WTO',0.3801,0.35936,0.06208,0.3801,6.087463,-0.144015,cluster4
131,'2707N: Failed States Index Total - Fund for Peace','2788: Balance of Payments-Exports-Travel (US dollar at current prices) - WTO',0.37821,0.236706,0.09432,0.37626,6.169925,-0.37617,cluster9
132,'2707N: Failed States Index Total - Fund for Peace','2744: Merchandise trade-Exports-Machinery and transport equipment (US dollar at current prices) - WTO',0.37596,0.288004,0.03793,0.37349,6.129283,-0.296573,cluster9
133,'2707N: Failed States Index Total - Fund for Peace','0029: Cereal yield  (kg per hectare) - WDI',0.37525,0.258178,0.03789,0.37326,6.247928,-0.342158,cluster9
134,'2707N: Failed States Index Total - Fund for Peace','0006: Arable land  (hectares) - WDI',0.3733,0.371495,0.20222,0.3733,6.247928,-0.04248,cluster4
135,'2707N: Failed States Index Total - Fund for Peace','2747: Merchandise trade-Exports-Telecommunications equipment (US dollar at current prices) - WTO',0.37317,0.35909,0.06717,0.37317,6.087463,-0.118659,cluster4
136,'2707N: Failed States Index Total - Fund for Peace','0367: Electricity production from renewable sources; excluding hydroelectric  (\% of total) - WDI',0.37287,0.217399,0.09025,0.37016,6.044394,-0.394299,cluster9
137,'2707N: Failed States Index Total - Fund for Peace','2739: Merchandise trade-Imports-Clothing (US dollar at current prices) - WTO',0.37225,0.247719,0.04455,0.37225,5.754888,-0.352889,cluster9
138,'2707N: Failed States Index Total - Fund for Peace','1362: Merchandise imports from high-income economies  (\% of total merchandise imports) - WDI',0.37083,-0.009177,0.0212,0.37083,6.209454,-0.616447,cluster11
139,'2707N: Failed States Index Total - Fund for Peace','2816: Balance of Payments-Imports-Financial services (US dollar at current prices) - WTO',0.36913,0.177602,0.04933,0.36648,6,-0.437639,cluster9
140,'2707N: Failed States Index Total - Fund for Peace','1319: International tourism; receipts  (current US$) - WDI',0.36898,0.237428,0.0718,0.36686,6.209454,-0.362702,cluster9
141,'2707N: Failed States Index Total - Fund for Peace','2817: Balance of Payments-Imports-Charges for the use of intellectual property n.i.e. (US dollar at current prices) - WTO',0.36768,0.202031,0.04625,0.36768,5.954197,-0.407,cluster9
142,'2707N: Failed States Index Total - Fund for Peace','0588: Time required to build a warehouse  (days) - WDI',0.36751,0.348009,0.19774,0.36189,6.169925,0.139645,cluster4
143,'2707N: Failed States Index Total - Fund for Peace','1266: Refugee population by country or territory of origin - WDI',0.3659,0.289407,0.042,0.3659,6.247928,0.276574,cluster4
144,'2707N: Failed States Index Total - Fund for Peace','1095: External resources for health  (\% of total expenditure on health) - WDI',0.36581,0.195503,0.02539,0.36581,6.087463,0.412682,cluster6
145,'2707N: Failed States Index Total - Fund for Peace','1304: Population; total - WDI',0.36495,0.362772,0.11932,0.36495,6.247928,0.046665,cluster4
146,'2707N: Failed States Index Total - Fund for Peace','0032: Primary income payments  (BoP; current US$) - WDI',0.36451,0.187227,0.04903,0.36451,5.523562,-0.42105,cluster9
147,'2707N: Failed States Index Total - Fund for Peace','0735: Agriculture; value added  (constant LCU) - WDI',0.36239,0.35912,0.1079,0.35867,6.169925,0.057187,cluster4
148,'2707N: Failed States Index Total - Fund for Peace','1383: ICT goods exports  (\% of total goods exports) - WDI',0.3616,0.2911,0.08256,0.35892,6.044394,-0.265519,cluster4
149,'2707N: Failed States Index Total - Fund for Peace','2746: Merchandise trade-Exports-Electronic data processing and office equipment (US dollar at current prices) - WTO',0.36147,0.351388,0.03774,0.36147,6.087463,-0.100411,cluster4
150,'2707N: Failed States Index Total - Fund for Peace','1301: Population growth  (annual \%) - WDI',0.36143,0.295297,0.07678,0.36143,6.247928,0.257164,cluster4
151,'2707N: Failed States Index Total - Fund for Peace','0699: Exports of goods and services  (constant 2005 US$) - WDI',0.36036,0.221033,0.03443,0.36036,6.044394,-0.373266,cluster9
152,'2707N: Failed States Index Total - Fund for Peace','0853: PPP conversion factor; GDP  (LCU per international $) - WDI',0.3597,0.338179,0.06234,0.35718,6.247928,0.146701,cluster4
153,'2707N: Failed States Index Total - Fund for Peace','2789: Balance of Payments-Exports-Other commercial services (US dollar at current prices) - WTO',0.3572,0.195774,0.03501,0.35494,6.169925,-0.401778,cluster9
154,'2707N: Failed States Index Total - Fund for Peace','0477: Money and quasi money  as \% of GDP (M2) - WDI',0.35705,0.149925,0.06915,0.35705,6.087463,-0.455109,cluster9
155,'2707N: Failed States Index Total - Fund for Peace','2750: Merchandise trade-Exports-Automotive products (US dollar at current prices) - WTO',0.35688,0.234028,0.06422,0.35688,6.087463,-0.350502,cluster9
156,'2707N: Failed States Index Total - Fund for Peace','1324: International tourism; expenditures for travel items  (current US$) - WDI',0.35651,0.203979,0.05138,0.35651,6.169925,-0.390552,cluster9
157,'2707N: Failed States Index Total - Fund for Peace','1900: Fixed-broadband subscriptions - ITU',0.35521,0.328137,0.09638,0.35521,6.169925,-0.164539,cluster4
