@relation MINE-Indicator-2011-1954_clustered

@attribute Instance_number numeric
@attribute XVar string
@attribute YVar string
@attribute MIC numeric
@attribute MIC-p2 numeric
@attribute MAS numeric
@attribute MEV numeric
@attribute MCN numeric
@attribute p numeric
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,cluster10,cluster11,cluster12,cluster13,cluster14,cluster15}

@data
130,'1954N: Gross national income per capita (PPP int. $) - WHO - 7','1325: International tourism; expenditures  (current US$) - WDI - 1230',0.53166,0.338767,0.03862,0.53166,4.321928,0.439196,cluster2
131,'1954N: Gross national income per capita (PPP int. $) - WHO - 7','2704: Corruption perceptions index - Transparency - 1699',0.53053,-0.046287,0.05517,0.53053,4.321928,0.759485,cluster11
132,'1954N: Gross national income per capita (PPP int. $) - WHO - 7','0696: Gross national expenditure  (\% of GDP) - WDI - 628',0.52904,0.272268,0.0506,0.51158,4.321928,-0.506726,cluster4
133,'1954N: Gross national income per capita (PPP int. $) - WHO - 7','0722: Imports of goods and services  (constant 2005 US$) - WDI - 654',0.52733,0.388039,0.04701,0.50349,4.169925,0.373218,cluster10
134,'1954N: Gross national income per capita (PPP int. $) - WHO - 7','2737: Merchandise trade-Imports-Automotive products (US dollar at current prices) - WTO - 1732',0.52658,0.393978,0.08512,0.50689,4.321928,0.364146,cluster2
135,'1954N: Gross national income per capita (PPP int. $) - WHO - 7','0817: Gross domestic savings  (current US$) - WDI - 749',0.52637,0.471848,0.07858,0.5043,4.321928,0.2335,cluster10
136,'1954N: Gross national income per capita (PPP int. $) - WHO - 7','0720: Imports of goods and services  (current US$) - WDI - 652',0.52286,0.369229,0.08436,0.52286,4.321928,0.391958,cluster2
137,'1954N: Gross national income per capita (PPP int. $) - WHO - 7','2739: Merchandise trade-Imports-Clothing (US dollar at current prices) - WTO - 1734',0.52265,0.391441,0.02263,0.49865,4.321928,0.362228,cluster2
138,'1954N: Gross national income per capita (PPP int. $) - WHO - 7','1273: Adolescent fertility rate  (births per 1;000 women ages 15-19) - WDI - 1182',0.52159,0.213992,0.05051,0.52159,4.321928,-0.554615,cluster1
139,'1954N: Gross national income per capita (PPP int. $) - WHO - 7','2748: Merchandise trade-Exports-Integrated circuits and electronic components (US dollar at current prices) - WTO - 1743',0.52121,0.433752,0.06081,0.52121,4.169925,0.295732,cluster10
