@relation MINE-Indicator-2011-1954

@attribute XVar string
@attribute YVar string
@attribute MIC numeric
@attribute MIC-p2 numeric
@attribute MAS numeric
@attribute MEV numeric
@attribute MCN numeric
@attribute p numeric

@data
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','0736: Agriculture; value added  (% of GDP) - WDI - 668',0.79811,0.42800942,0.075129986,0.78038,4.321928,-0.6083589
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','0643: Internet users  (per 100 people) - WDI - 584',0.77705,0.1622302,0.07730001,0.77705,4.321928,0.78410447
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','1899: Percentage of Individuals using the Internet (%) - ITU - 1657',0.77562,0.16155219,0.093299985,0.77562,4.321928,0.78362477
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','0454: Automated teller machines (ATMs)  (per 100;000 adults) - WDI - 404',0.77314,0.43050683,0.099649966,0.77314,4.321928,0.5853488
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','0898: Pupil-teacher ratio; primary - WDI - 828',0.76485,0.42739293,0.07541001,0.74107,4.169925,-0.58091056
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','1416: Account at a financial institution; income; richest 60%  (% ages 15+) - WDI - 1321',0.75686,0.26734048,0.10622001,0.75686,4.169925,0.6996567
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','1028: Mortality rate; under-5  (per 1;000 live births) - WDI - 952',0.75416,0.45955977,0.111199975,0.73697,4.4594316,-0.54277086
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','2714: Public Services - Fund for Peace - 1709',0.74584,0.13171834,0.04673004,0.74584,4.321928,-0.78365916
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','1413: Account at a financial institution; male  (% age 15+) - WDI - 1318',0.74577,0.23149574,0.053929985,0.74577,4.169925,0.7171292
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','2712: Poverty and Economic Decline - Fund for Peace - 1707',0.7372,0.13565296,0.037880003,0.7372,4.321928,-0.77559465
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','1283: Mortality rate; infant  (per 1;000 live births) - WDI - 1189',0.7336,0.39990884,0.106189966,0.7191,4.4594316,-0.5776601
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','1031: Mortality rate; neonatal  (per 1;000 live births) - WDI - 953',0.72512,0.35235846,0.1065,0.70929,4.4594316,-0.610542
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','2708: Demographic Pressures - Fund for Peace - 1703',0.72469,0.16482067,0.08015001,0.72469,4.321928,-0.74824417
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','1415: Account at a financial institution; income; poorest 40%  (% ages 15+) - WDI - 1320',0.72315,0.21428525,0.045570016,0.72315,4.169925,0.71334755
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','1412: Account at a financial institution  (% age 15+) - WDI - 1317',0.72262,0.22020888,0.05629003,0.72262,4.169925,0.7088097
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','1289: Survival to age 65; female  (% of cohort) - WDI - 1194',0.70718,0.36801136,0.08823997,0.70718,4.321928,0.5823819
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','0954: School enrollment; secondary; male  (% gross) - WDI - 884',0.70145,0.2751733,0.097330034,0.67488,4.169925,0.65289867
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','0638: Fixed telephone subscriptions  (per 100 people) - WDI - 579',0.69838,0.26888314,0.091260016,0.69838,4.321928,0.6553601
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','1898: Fixed-telephone subscriptions per 100 inhabitants - ITU - 1656',0.69659,0.2688827,0.09140998,0.69659,4.321928,0.65399337
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','1295: Population ages 0-14  (% of total) - WDI - 1200',0.68925,0.26120985,0.111010015,0.68925,4.321928,-0.65424776
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','0640: Fixed broadband subscriptions  (per 100 people) - WDI - 581',0.6863,0.17509335,0.035480022,0.6863,4.321928,0.71498716
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','1901: Fixed-broadband subscriptions per 100 inhabitants - ITU - 1659',0.68434,0.17463106,0.047470033,0.68434,4.321928,0.713939
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','1286: Life expectancy at birth; total  (years) - WDI - 1191',0.68329,0.27384824,0.07805002,0.68329,4.321928,0.63987637
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','1924: Psychiatrists working in mental health sector (per 100;000) - WHO - 1666',0.67476,0.32877642,0.07853001,0.67476,4.321928,0.58820367
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','0353: Agriculture value added per worker  (constant 2005 US$) - WDI - 345',0.67146,0.30556953,0.042510033,0.64755,4.321928,0.6048888
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','0062: Primary income receipts  (BoP; current US$) - WDI - 59',0.66858,0.4825937,0.052630007,0.64478,4.321928,0.4312613
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','0953: School enrollment; secondary; female  (% gross) - WDI - 883',0.66748,0.30082008,0.08108002,0.66748,4.0,0.6055245
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','1287: Life expectancy at birth; male  (years) - WDI - 1192',0.66482,0.23088464,0.09764999,0.66482,4.321928,0.6587377
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','0952: School enrollment; secondary  (% gross) - WDI - 882',0.66403,0.2632432,0.07887,0.66403,4.0,0.63307726
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','1285: Life expectancy at birth; female  (years) - WDI - 1190',0.66297,0.2858579,0.05603999,0.66297,4.321928,0.61409456
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','1300: Age dependency ratio; young  (% of working-age population) - WDI - 1205',0.66278,0.26707006,0.06879997,0.66278,4.321928,-0.6290548
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','2706: Failed States Index Rank - Fund for Peace - 1701',0.66114,0.17184725,0.050630033,0.66114,4.321928,0.69949466
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','2707: Failed States Index Total - Fund for Peace - 1702',0.66026,0.1038726,0.04975003,0.66026,4.321928,-0.7459138
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','0320: Net ODA received  (% of GNI) - WDI - 312',0.65819,0.45959616,0.07752001,0.62615,4.169925,-0.44563872
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','2718: External Intervention - Fund for Peace - 1713',0.65527,0.1814169,0.11690998,0.65527,4.321928,-0.68836987
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','1278: Birth rate; crude  (per 1;000 people) - WDI - 1185',0.65334,0.29497653,0.07173997,0.65334,4.321928,-0.59863466
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','1050: Lifetime risk of maternal death  (1 in: rate varies by country) - WDI - 972',0.65102,0.321879,0.06901997,0.65102,4.321928,0.5737081
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','1051: Lifetime risk of maternal death  (%) - WDI - 973',0.65102,0.45490205,0.061810017,0.65102,4.321928,-0.44285205
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','1276: Mortality rate; adult; female  (per 1;000 female adults) - WDI - 1183',0.64787,0.38917342,0.03485,0.63326,4.321928,-0.5086222
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','1414: Account at a financial institution; female  (% age 15+) - WDI - 1319',0.64771,0.18514982,0.07162002,0.64771,4.169925,0.6801178
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','0032: Primary income payments  (BoP; current US$) - WDI - 29',0.64394,0.4289124,0.06117001,0.62118,4.321928,0.46371064
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','1071: Maternal mortality ratio  (modeled estimate; per 100;000 live births) - WDI - 987',0.6436,0.4092518,0.062179983,0.6436,4.321928,-0.48409522
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','1095: External resources for health  (% of total expenditure on health) - WDI - 1010',0.64268,0.491122,0.05560997,0.64268,4.169925,-0.38930446
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','0773: Adjusted savings: particulate emission damage  (% of GNI) - WDI - 705',0.6401,0.38623983,0.11412001,0.62256,4.321928,-0.5038454
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','0641: Secure Internet servers - WDI - 582',0.63936,0.55816656,0.087989986,0.63936,4.321928,0.28494468
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','1035: Improved water source  (% of population with access) - WDI - 957',0.63595,0.36802492,0.030039996,0.63595,4.321928,0.51761484
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','0642: Secure Internet servers  (per 1 million people) - WDI - 583',0.63227,0.290145,0.09060997,0.63227,4.321928,0.5849145
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','1058: Improved sanitation facilities  (% of population with access) - WDI - 975',0.6322,0.26782635,0.04223001,0.6322,4.321928,0.6036337
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','0539: Distance to frontier score  (0=lowest performance to 100=frontier) - WDI - 488',0.63083,0.20976484,0.09600997,0.63083,4.321928,0.6488953
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','0066: Service exports  (BoP; current US$) - WDI - 63',0.62985,0.43394583,0.04898998,0.60543,4.321928,0.4426106
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','1297: Population ages 65 and above  (% of total) - WDI - 1202',0.62261,0.37533158,0.09699002,0.62261,4.321928,0.49727094
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','2792: Balance of Payments-Exports-Financial services (US dollar at current prices) - WTO - 1787',0.62104,0.39407447,0.08900002,0.59524,4.169925,0.476409
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','1967: Total fertility rate (per woman) - WHO - 1684',0.61748,0.34431753,0.03268999,0.61748,4.321928,-0.52264947
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','1402: Commercial service exports  (current US$) - WDI - 1307',0.61739,0.4198446,0.054240018,0.59625,4.321928,0.44446078
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','1059: Improved sanitation facilities; rural  (% of rural population with access) - WDI - 976',0.61583,0.22639269,0.041050017,0.61583,4.321928,0.6240491
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','0053: Portfolio Investment; net  (BoP; current US$) - WDI - 50',0.61499,0.5680953,0.38193002,0.5935,4.321928,-0.21655181
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','0063: Exports of goods and services  (BoP; current US$) - WDI - 60',0.61322,0.43114862,0.059059978,0.59488,4.321928,0.4266982
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','2816: Balance of Payments-Imports-Financial services (US dollar at current prices) - WTO - 1811',0.6068,0.28981906,0.044830024,0.58477,4.169925,0.56301063
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','2817: Balance of Payments-Imports-Charges for the use of intellectual property n.i.e. (US dollar at current prices) - WTO - 1812',0.60227,0.33233863,0.122750014,0.58167,4.169925,0.5195492
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','1093: Incidence of tuberculosis  (per 100;000 people) - WDI - 1008',0.60201,0.46622592,0.06677002,0.58276,4.4594316,-0.36848894
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','1060: Improved sanitation facilities; urban  (% of urban population with access) - WDI - 977',0.60166,0.29009026,0.05148998,0.60166,4.321928,0.5581843
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','0068: Exports of goods; services and primary income  (BoP; current US$) - WDI - 65',0.59766,0.40297812,0.06603998,0.57619,4.321928,0.44122767
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','1299: Age dependency ratio; old  (% of working-age population) - WDI - 1204',0.59673,0.3691014,0.08365998,0.59673,4.321928,0.4771044
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','2744: Merchandise trade-Exports-Machinery and transport equipment (US dollar at current prices) - WTO - 1739',0.59633,0.5161784,0.12759998,0.57709,4.321928,0.2831105
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','0904: Gross intake ratio in first grade of primary education; total  (% of relevant age group) - WDI - 834',0.59461,0.5166375,0.25227997,0.56551,4.169925,-0.27923548
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','0571: Time to import  (days) - WDI - 517',0.59356,0.38686386,0.15596,0.59356,4.321928,-0.45463845
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','1016: Prevalence of anemia among children  (% of children under 5) - WDI - 943',0.5919,0.2232179,0.059459984,0.5919,4.321928,-0.607192
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','0037: Charges for the use of intellectual property; payments  (BoP; current US$) - WDI - 34',0.59144,0.30448812,0.075809985,0.56669,4.169925,0.5356789
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','1296: Population ages 15-64  (% of total) - WDI - 1201',0.58855,0.20338559,0.03801,0.58855,4.321928,0.62061614
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','1288: Fertility rate; total  (births per woman) - WDI - 1193',0.58841,0.31224462,0.031499982,0.58841,4.321928,-0.5255144
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','0289: Net official flows from UN agencies; UNDP  (current US$) - WDI - 281',0.5877,0.31684986,0.06761998,0.55804,4.169925,-0.52043265
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','1312: Rural population  (% of total population) - WDI - 1217',0.58694,0.14472264,0.07594001,0.57181,4.4594316,-0.66499424
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','1315: Urban population  (% of total) - WDI - 1220',0.58694,0.14468563,0.07594001,0.57181,4.4594316,0.6650221
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','2719: Human Flight - Fund for Peace - 1714',0.58674,0.02255851,0.050229996,0.58674,4.321928,-0.75112015
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','0361: Electric power transmission and distribution losses  (% of output) - WDI - 350',0.58613,0.4312165,0.086680025,0.55826,4.169925,-0.39359054
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','2797: Balance of Payments-Exports-Services (US dollar at current prices) - WTO - 1792',0.58568,0.39560696,0.064150006,0.58568,4.321928,0.43597367
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','1298: Age dependency ratio  (% of working-age population) - WDI - 1203',0.58348,0.23897383,0.04582998,0.58348,4.321928,-0.5869465
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','2749: Merchandise trade-Exports-Transport equipment (US dollar at current prices) - WTO - 1744',0.57989,0.4818035,0.15338,0.55714,4.321928,0.31318766
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','0059: ICT service exports  (BoP; current US$) - WDI - 56',0.57964,0.3556332,0.044259965,0.57964,4.169925,0.47329354
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','2785: Balance of Payments-Exports-Commercial services (US dollar at current prices) - WTO - 1780',0.57817,0.38940173,0.051970005,0.57817,4.321928,0.4344747
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','0577: Cost of business start-up procedures  (% of GNI per capita) - WDI - 521',0.57792,0.44680077,0.059190005,0.57792,4.321928,-0.3621039
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','0697: Exports of goods and services  (current US$) - WDI - 629',0.5751,0.3897354,0.096000016,0.5751,4.321928,0.4305399
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','0798: Forest rents  (% of GDP) - WDI - 730',0.5751,0.44400895,0.058799982,0.5751,3.807355,-0.362065
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','0636: Mobile cellular subscriptions  (per 100 people) - WDI - 577',0.57478,0.28182694,0.09779,0.57478,4.321928,0.54125136
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','1290: Survival to age 65; male  (% of cohort) - WDI - 1195',0.57436,0.15566021,0.08105001,0.57436,4.321928,0.64707017
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','2788: Balance of Payments-Exports-Travel (US dollar at current prices) - WTO - 1783',0.57405,0.4261882,0.023629993,0.5521,4.321928,0.38452804
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','1323: International tourism; receipts for travel items  (current US$) - WDI - 1228',0.57387,0.4277748,0.05058998,0.57387,4.321928,0.38222402
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','0921: Repeaters; primary; female  (% of female enrollment) - WDI - 851',0.57331,0.3759263,0.084770024,0.53897,4.169925,-0.4442789
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','1034: Improved water source; urban  (% of urban population with access) - WDI - 956',0.57282,0.40627003,0.04189998,0.55159,4.4594316,0.40810537
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','1895: Mobile-cellular telephone subscriptions - ITU - 1653',0.57227,0.2803379,0.06684002,0.57227,4.321928,0.5403074
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','1896: Mobile-cellular telephone subscriptions per 100 inhabitants - ITU - 1654',0.57227,0.2803379,0.06684002,0.57227,4.321928,0.5403074
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','1903: Cellular subscribers (per 100 population) - WHO - 1660',0.56675,0.26739243,0.067359984,0.56675,4.321928,0.5471358
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','2798: Balance of Payments-Exports-Other services (US dollar at current prices) - WTO - 1793',0.56428,0.41734743,0.05438,0.53923,4.321928,0.38331783
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','2742: Merchandise trade-Exports-Chemicals (US dollar at current prices) - WTO - 1737',0.56086,0.37619716,0.08925,0.54507,4.321928,0.42972413
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','0038: Imports of goods; services and primary income  (BoP; current US$) - WDI - 35',0.55904,0.38807636,0.020130008,0.53571,4.321928,0.41347748
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','2787: Balance of Payments-Exports-Transport (US dollar at current prices) - WTO - 1782',0.55532,0.30224174,0.03147,0.53824,4.321928,0.50306886
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','1321: International tourism; receipts for passenger transport items  (current US$) - WDI - 1226',0.55482,0.39101183,0.14337999,0.52626,4.169925,0.40473223
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','1075: People practicing open defecation  (% of population) - WDI - 991',0.55136,0.34632266,0.038940012,0.55136,4.321928,-0.45281053
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','0766: Adjusted savings: consumption of fixed capital  (current US$) - WDI - 698',0.55012,0.45743674,0.046740025,0.53061,4.4594316,0.30443928
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','1277: Mortality rate; adult; male  (per 1;000 male adults) - WDI - 1184',0.54596,0.20905703,0.067199975,0.52864,4.321928,-0.5804334
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','1319: International tourism; receipts  (current US$) - WDI - 1224',0.54329,0.39927435,0.018889964,0.54329,4.321928,0.37949398
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','1324: International tourism; expenditures for travel items  (current US$) - WDI - 1229',0.54325,0.35550174,0.035809994,0.54325,4.321928,0.4332993
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','2803: Balance of Payments-Imports-Travel (US dollar at current prices) - WTO - 1798',0.54144,0.35263297,0.051039994,0.52389,4.321928,0.43451932
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','1074: People practicing open defecation; urban  (% of urban population) - WDI - 990',0.54086,0.42712533,0.07883999,0.54086,4.321928,-0.33724567
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','2822: Balance of Payments-Imports-Other business services (US dollar at current prices) - WTO - 1817',0.53937,0.32477343,0.09691998,0.52571,4.321928,0.4632457
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','0456: Commercial bank branches  (per 100;000 adults) - WDI - 406',0.53683,0.38872534,0.07338998,0.53683,4.321928,0.38484368
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','1033: Improved water source; rural  (% of rural population with access) - WDI - 955',0.53661,0.2536411,0.03144002,0.53661,4.321928,0.5319482
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','0639: Fixed broadband subscriptions - WDI - 580',0.53529,0.5104964,0.08354002,0.53529,4.321928,0.15746
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','0699: Exports of goods and services  (constant 2005 US$) - WDI - 631',0.53515,0.3909484,0.044809997,0.516,4.169925,0.3797388
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','2741: Merchandise trade-Exports-Iron and steel (US dollar at current prices) - WTO - 1736',0.53358,0.45682272,0.12551,0.53358,4.169925,0.27705103
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','1900: Fixed-broadband subscriptions - ITU - 1658',0.53241,0.5078884,0.08200002,0.53241,4.321928,0.15659387
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','1325: International tourism; expenditures  (current US$) - WDI - 1230',0.53166,0.3387668,0.038620025,0.53166,4.321928,0.4391961
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','2704: Corruption perceptions index - Transparency - 1699',0.53053,-0.04628694,0.05517,0.53053,4.321928,0.75948465
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','0696: Gross national expenditure  (% of GDP) - WDI - 628',0.52904,0.27226847,0.050600022,0.51158,4.321928,-0.50672626
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','0722: Imports of goods and services  (constant 2005 US$) - WDI - 654',0.52733,0.38803852,0.047010005,0.50349,4.169925,0.3732177
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','2737: Merchandise trade-Imports-Automotive products (US dollar at current prices) - WTO - 1732',0.52658,0.3939779,0.08511996,0.50689,4.321928,0.36414567
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','0817: Gross domestic savings  (current US$) - WDI - 749',0.52637,0.47184777,0.07857999,0.5043,4.321928,0.2334999
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','0720: Imports of goods and services  (current US$) - WDI - 652',0.52286,0.36922914,0.08436,0.52286,4.321928,0.3919577
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','2739: Merchandise trade-Imports-Clothing (US dollar at current prices) - WTO - 1734',0.52265,0.39144072,0.022630006,0.49865,4.321928,0.3622282
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','1273: Adolescent fertility rate  (births per 1;000 women ages 15-19) - WDI - 1182',0.52159,0.21399203,0.05050999,0.52159,4.321928,-0.55461514
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','2748: Merchandise trade-Exports-Integrated circuits and electronic components (US dollar at current prices) - WTO - 1743',0.52121,0.43375236,0.06081,0.52121,4.169925,0.29573244
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','2794: Balance of Payments-Exports-Telecommunications; computer; and information services (US dollar at current prices) - WTO - 1789',0.51978,0.4304745,0.04795,0.49613,4.321928,0.29884025
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','0662: General government final consumption expenditure  (constant 2005 US$) - WDI - 594',0.51948,0.42614418,0.08399999,0.5006,4.169925,0.30550912
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','1073: People practicing open defecation; rural  (% of rural population) - WDI - 989',0.51927,0.28169632,0.042409986,0.51927,4.321928,-0.4874153
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','0035: Goods imports  (BoP; current US$) - WDI - 32',0.51912,0.38303685,0.06690997,0.49393,4.321928,0.3688945
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','0779: Adjusted net national income  (constant 2005 US$) - WDI - 711',0.51911,0.44139403,0.03132999,0.49808,4.169925,0.2787759
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','0036: Service imports  (BoP; current US$) - WDI - 33',0.51827,0.28880423,0.05138001,0.4964,4.321928,0.47902587
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','1375: Commercial service imports  (current US$) - WDI - 1280',0.51827,0.2889251,0.05908999,0.4964,4.321928,0.47889966
'1954N: Gross national income per capita (PPP int. $) - WHO - 7','0033: Imports of goods and services  (BoP; current US$) - WDI - 30',0.51803,0.3637306,0.036229998,0.50091,4.321928,0.3928096
