@relation MINE-Indicator-2011-0808

@attribute XVar string
@attribute YVar string
@attribute MIC numeric
@attribute MIC-p2 numeric
@attribute MAS numeric
@attribute MEV numeric
@attribute MCN numeric
@attribute p numeric

@data
'0808N: GDP per capita  (current US$) - WDI - 5','0454: Automated teller machines (ATMs)  (per 100;000 adults) - WDI - 404',0.78476,0.38764676,0.10159004,0.76822,4.5849624,0.6301692
'0808N: GDP per capita  (current US$) - WDI - 5','0898: Pupil-teacher ratio; primary - WDI - 828',0.77736,0.5126513,0.065780014,0.77736,4.321928,-0.51449853
'0808N: GDP per capita  (current US$) - WDI - 5','0388: CO2 emissions  (metric tons per capita) - WDI - 374',0.7619,0.44850853,0.05445999,0.7619,4.5849624,0.5598138
'0808N: GDP per capita  (current US$) - WDI - 5','0642: Secure Internet servers  (per 1 million people) - WDI - 583',0.75755,0.1471085,0.08655,0.75755,4.5849624,0.7813076
'0808N: GDP per capita  (current US$) - WDI - 5','1899: Percentage of Individuals using the Internet (%) - ITU - 1657',0.75015,0.18218136,0.09334999,0.75015,4.4594316,0.75363696
'0808N: GDP per capita  (current US$) - WDI - 5','0643: Internet users  (per 100 people) - WDI - 584',0.74895,0.16468877,0.048099995,0.74895,4.5849624,0.76436985
'0808N: GDP per capita  (current US$) - WDI - 5','2708: Demographic Pressures - Fund for Peace - 1703',0.74474,0.19506145,0.12227005,0.72897,4.4594316,-0.7414031
'0808N: GDP per capita  (current US$) - WDI - 5','1415: Account at a financial institution; income; poorest 40%  (% ages 15+) - WDI - 1320',0.74175,0.15137464,0.16301,0.72654,4.321928,0.7683589
'0808N: GDP per capita  (current US$) - WDI - 5','0638: Fixed telephone subscriptions  (per 100 people) - WDI - 579',0.74019,0.26602277,0.08643001,0.74019,4.5849624,0.68859804
'0808N: GDP per capita  (current US$) - WDI - 5','0380: Energy use  (kg of oil equivalent per capita) - WDI - 366',0.73981,0.26146138,0.056930006,0.73981,4.321928,0.6916275
'0808N: GDP per capita  (current US$) - WDI - 5','1433: Air and GHG emissions - CO2 (TONNE_CAP) - OECD - 1327',0.73975,0.27174917,0.11163998,0.72535,4.169925,0.6841059
'0808N: GDP per capita  (current US$) - WDI - 5','1898: Fixed-telephone subscriptions per 100 inhabitants - ITU - 1656',0.73672,0.2942933,0.11042005,0.73672,4.4594316,0.66515166
'0808N: GDP per capita  (current US$) - WDI - 5','2712: Poverty and Economic Decline - Fund for Peace - 1707',0.73281,0.17023766,0.07942003,0.71514,4.4594316,-0.7500482
'0808N: GDP per capita  (current US$) - WDI - 5','1413: Account at a financial institution; male  (% age 15+) - WDI - 1318',0.71849,0.18387109,0.10154998,0.70548,4.321928,0.7311764
'0808N: GDP per capita  (current US$) - WDI - 5','1031: Mortality rate; neonatal  (per 1;000 live births) - WDI - 953',0.71594,0.3895765,0.10143,0.71594,4.5849624,-0.5712823
'0808N: GDP per capita  (current US$) - WDI - 5','1028: Mortality rate; under-5  (per 1;000 live births) - WDI - 952',0.70852,0.4642584,0.07658005,0.70852,4.5849624,-0.49422827
'0808N: GDP per capita  (current US$) - WDI - 5','1283: Mortality rate; infant  (per 1;000 live births) - WDI - 1189',0.70695,0.42264843,0.08228004,0.70695,4.5849624,-0.53319937
'0808N: GDP per capita  (current US$) - WDI - 5','1416: Account at a financial institution; income; richest 60%  (% ages 15+) - WDI - 1321',0.70387,0.18449575,0.12333,0.685,4.321928,0.72067624
'0808N: GDP per capita  (current US$) - WDI - 5','1412: Account at a financial institution  (% age 15+) - WDI - 1317',0.7034,0.14744675,0.122039974,0.69658,4.321928,0.74562275
'0808N: GDP per capita  (current US$) - WDI - 5','0640: Fixed broadband subscriptions  (per 100 people) - WDI - 581',0.69067,0.10557127,0.030489981,0.68052,4.5849624,0.7649175
'0808N: GDP per capita  (current US$) - WDI - 5','1901: Fixed-broadband subscriptions per 100 inhabitants - ITU - 1659',0.68094,0.118849576,0.02857995,0.66819,4.4594316,0.7497269
'0808N: GDP per capita  (current US$) - WDI - 5','2706: Failed States Index Rank - Fund for Peace - 1701',0.68092,0.21340802,0.056950033,0.66086,4.4594316,0.6837485
'0808N: GDP per capita  (current US$) - WDI - 5','2707: Failed States Index Total - Fund for Peace - 1702',0.68092,0.09245467,0.048479974,0.66086,4.4594316,-0.76711494
'0808N: GDP per capita  (current US$) - WDI - 5','1414: Account at a financial institution; female  (% age 15+) - WDI - 1319',0.67339,0.12310505,0.124330044,0.658,4.321928,0.74181193
'0808N: GDP per capita  (current US$) - WDI - 5','0322: Net ODA received  (% of imports of goods; services and primary income) - WDI - 314',0.66735,0.54043895,0.086680055,0.64951,4.321928,-0.35624576
'0808N: GDP per capita  (current US$) - WDI - 5','1289: Survival to age 65; female  (% of cohort) - WDI - 1194',0.66203,0.3650305,0.06454003,0.66203,4.5849624,0.5449766
'0808N: GDP per capita  (current US$) - WDI - 5','0953: School enrollment; secondary; female  (% gross) - WDI - 883',0.66161,0.4042731,0.06411001,0.64543,4.4594316,0.50728387
'0808N: GDP per capita  (current US$) - WDI - 5','0773: Adjusted savings: particulate emission damage  (% of GNI) - WDI - 705',0.66126,0.45007706,0.083139986,0.64391,4.5849624,-0.45954648
'0808N: GDP per capita  (current US$) - WDI - 5','0954: School enrollment; secondary; male  (% gross) - WDI - 884',0.66105,0.3466849,0.06077999,0.64214,4.4594316,0.5606827
'0808N: GDP per capita  (current US$) - WDI - 5','2718: External Intervention - Fund for Peace - 1713',0.66044,0.17961702,0.093519986,0.64852,4.4594316,-0.69341403
'0808N: GDP per capita  (current US$) - WDI - 5','1035: Improved water source  (% of population with access) - WDI - 957',0.66032,0.44571212,0.08561003,0.66032,4.5849624,0.46325788
'0808N: GDP per capita  (current US$) - WDI - 5','0956: School enrollment; secondary; female  (% net) - WDI - 886',0.65967,0.44749987,0.099619985,0.63977,4.169925,0.4606193
'0808N: GDP per capita  (current US$) - WDI - 5','1285: Life expectancy at birth; female  (years) - WDI - 1190',0.65965,0.3367868,0.041560054,0.65965,4.5849624,0.56821054
'0808N: GDP per capita  (current US$) - WDI - 5','1050: Lifetime risk of maternal death  (1 in: rate varies by country) - WDI - 972',0.65922,0.28465477,0.07236999,0.64413,4.5849624,0.61201733
'0808N: GDP per capita  (current US$) - WDI - 5','1051: Lifetime risk of maternal death  (%) - WDI - 973',0.65922,0.51875305,0.06215,0.64413,4.5849624,-0.37478918
'0808N: GDP per capita  (current US$) - WDI - 5','1295: Population ages 0-14  (% of total) - WDI - 1200',0.65665,0.3067113,0.064010024,0.65665,4.5849624,-0.5915562
'0808N: GDP per capita  (current US$) - WDI - 5','0973: Secondary education; teachers  (% female) - WDI - 903',0.64665,0.5391129,0.03316003,0.62124,4.169925,0.32792848
'0808N: GDP per capita  (current US$) - WDI - 5','1300: Age dependency ratio; young  (% of working-age population) - WDI - 1205',0.64479,0.33934963,0.05268997,0.64479,4.5849624,-0.5526666
'0808N: GDP per capita  (current US$) - WDI - 5','0353: Agriculture value added per worker  (constant 2005 US$) - WDI - 345',0.64115,0.16780564,0.05874002,0.64115,4.4594316,0.68800026
'0808N: GDP per capita  (current US$) - WDI - 5','0978: School enrollment; tertiary  (% gross) - WDI - 908',0.64071,0.39152616,0.052670002,0.64071,4.321928,0.49918315
'0808N: GDP per capita  (current US$) - WDI - 5','1286: Life expectancy at birth; total  (years) - WDI - 1191',0.63622,0.28278902,0.04433,0.63622,4.5849624,0.5945006
'0808N: GDP per capita  (current US$) - WDI - 5','0177: Concessional debt  (% of total external debt) - WDI - 172',0.63596,0.17657697,0.04527998,0.59838,4.169925,-0.677778
'0808N: GDP per capita  (current US$) - WDI - 5','0952: School enrollment; secondary  (% gross) - WDI - 882',0.63582,0.34588295,0.04152,0.62014,4.4594316,0.538458
'0808N: GDP per capita  (current US$) - WDI - 5','0319: Net ODA received  (% of gross capital formation) - WDI - 311',0.63231,0.5324436,0.089430034,0.63231,4.169925,-0.3160164
'0808N: GDP per capita  (current US$) - WDI - 5','1924: Psychiatrists working in mental health sector (per 100;000) - WHO - 1666',0.63224,0.1327261,0.034539998,0.63224,4.321928,0.70676297
'0808N: GDP per capita  (current US$) - WDI - 5','0980: School enrollment; tertiary; male  (% gross) - WDI - 910',0.63197,0.38441324,0.07969999,0.61402,4.321928,0.49755076
'0808N: GDP per capita  (current US$) - WDI - 5','1276: Mortality rate; adult; female  (per 1;000 female adults) - WDI - 1183',0.62923,0.3931049,0.06666997,0.61763,4.5849624,-0.48592705
'0808N: GDP per capita  (current US$) - WDI - 5','1287: Life expectancy at birth; male  (years) - WDI - 1192',0.62905,0.2507269,0.037500024,0.62905,4.5849624,0.61507976
'0808N: GDP per capita  (current US$) - WDI - 5','0957: School enrollment; secondary; male  (% net) - WDI - 887',0.62855,0.3776472,0.10488999,0.60012,4.169925,0.500902
'0808N: GDP per capita  (current US$) - WDI - 5','0948: Pupil-teacher ratio; secondary - WDI - 878',0.62367,0.43310136,0.07683,0.62367,4.169925,-0.43654168
'0808N: GDP per capita  (current US$) - WDI - 5','1071: Maternal mortality ratio  (modeled estimate; per 100;000 live births) - WDI - 987',0.62277,0.44385338,0.036660016,0.60664,4.5849624,-0.42298537
'0808N: GDP per capita  (current US$) - WDI - 5','0979: School enrollment; tertiary; female  (% gross) - WDI - 909',0.62112,0.384621,0.09222999,0.60371,4.321928,0.4863116
'0808N: GDP per capita  (current US$) - WDI - 5','1058: Improved sanitation facilities  (% of population with access) - WDI - 975',0.62058,0.32958266,0.042549968,0.62058,4.5849624,0.5394417
'0808N: GDP per capita  (current US$) - WDI - 5','0928: Primary education; teachers  (% female) - WDI - 858',0.60716,0.4255629,0.08833003,0.60716,4.321928,0.4261421
'0808N: GDP per capita  (current US$) - WDI - 5','0165: PPG; IBRD  (DIS; current US$) - WDI - 160',0.60641,0.57883483,0.09818998,0.58339,4.169925,0.16605772
'0808N: GDP per capita  (current US$) - WDI - 5','1095: External resources for health  (% of total expenditure on health) - WDI - 1010',0.60324,0.50823444,0.028939992,0.5885,4.4594316,-0.30822974
'0808N: GDP per capita  (current US$) - WDI - 5','0539: Distance to frontier score  (0=lowest performance to 100=frontier) - WDI - 488',0.60207,0.1808187,0.027510017,0.58571,4.5849624,0.64903873
'0808N: GDP per capita  (current US$) - WDI - 5','2823: Balance of Payments-Imports-Personal; cultural; and recreational services (US dollar at current prices) - WTO - 1818',0.59639,0.26609546,0.05771002,0.56707,4.169925,0.5747126
'0808N: GDP per capita  (current US$) - WDI - 5','1016: Prevalence of anemia among children  (% of children under 5) - WDI - 943',0.59604,0.21383789,0.039880008,0.59604,4.5849624,-0.618225
'0808N: GDP per capita  (current US$) - WDI - 5','1298: Age dependency ratio  (% of working-age population) - WDI - 1203',0.59488,0.3770932,0.08989999,0.59488,4.5849624,-0.46667632
'0808N: GDP per capita  (current US$) - WDI - 5','1060: Improved sanitation facilities; urban  (% of urban population with access) - WDI - 977',0.59347,0.35094917,0.046249986,0.59347,4.5849624,0.492464
'0808N: GDP per capita  (current US$) - WDI - 5','0798: Forest rents  (% of GDP) - WDI - 730',0.59256,0.511789,0.078070015,0.57515,4.5849624,-0.28420237
'0808N: GDP per capita  (current US$) - WDI - 5','1290: Survival to age 65; male  (% of cohort) - WDI - 1195',0.58775,0.190314,0.07861003,0.58775,4.5849624,0.6304253
'0808N: GDP per capita  (current US$) - WDI - 5','1299: Age dependency ratio; old  (% of working-age population) - WDI - 1204',0.58315,0.29524118,0.049899995,0.58315,4.5849624,0.5365714
'0808N: GDP per capita  (current US$) - WDI - 5','0955: School enrollment; secondary  (% net) - WDI - 885',0.58208,0.34897244,0.061310023,0.55868,4.169925,0.48281214
'0808N: GDP per capita  (current US$) - WDI - 5','1296: Population ages 15-64  (% of total) - WDI - 1201',0.57968,0.3448057,0.05730003,0.57968,4.5849624,0.48463836
'0808N: GDP per capita  (current US$) - WDI - 5','0920: Persistence to last grade of primary; total  (% of cohort) - WDI - 850',0.57889,0.35445553,0.08074999,0.57889,4.0,0.4737452
'0808N: GDP per capita  (current US$) - WDI - 5','0320: Net ODA received  (% of GNI) - WDI - 312',0.57761,0.49537587,0.035559982,0.57761,4.321928,-0.28676495
'0808N: GDP per capita  (current US$) - WDI - 5','1059: Improved sanitation facilities; rural  (% of rural population with access) - WDI - 976',0.57761,0.2584432,0.030279994,0.57761,4.5849624,0.5649485
'0808N: GDP per capita  (current US$) - WDI - 5','1278: Birth rate; crude  (per 1;000 people) - WDI - 1185',0.57592,0.30723438,0.039689988,0.57592,4.5849624,-0.51834893
'0808N: GDP per capita  (current US$) - WDI - 5','0918: Persistence to last grade of primary; female  (% of cohort) - WDI - 848',0.57578,0.35238212,0.07145998,0.55762,4.169925,0.4726498
'0808N: GDP per capita  (current US$) - WDI - 5','1297: Population ages 65 and above  (% of total) - WDI - 1202',0.57525,0.2759599,0.04828,0.57525,4.5849624,0.54707414
'0808N: GDP per capita  (current US$) - WDI - 5','0235: PPG; IBRD  (INT; current US$) - WDI - 227',0.57287,0.5479186,0.09066999,0.55135,4.169925,0.15796004
'0808N: GDP per capita  (current US$) - WDI - 5','1288: Fertility rate; total  (births per woman) - WDI - 1193',0.57019,0.36865956,0.039499998,0.57019,4.5849624,-0.44892144
'0808N: GDP per capita  (current US$) - WDI - 5','0456: Commercial bank branches  (per 100;000 adults) - WDI - 406',0.56989,0.36795846,0.08711997,0.55716,4.5849624,0.44936797
'0808N: GDP per capita  (current US$) - WDI - 5','0542: New business density  (new registrations per 1;000 people ages 15-64) - WDI - 490',0.56818,0.4579934,0.015049994,0.56818,4.169925,0.33194372
'0808N: GDP per capita  (current US$) - WDI - 5','1967: Total fertility rate (per woman) - WHO - 1684',0.56505,0.37976477,0.04291001,0.55215,4.4594316,-0.43044773
'0808N: GDP per capita  (current US$) - WDI - 5','1895: Mobile-cellular telephone subscriptions - ITU - 1653',0.56342,0.39130276,0.029709995,0.56342,4.4594316,0.41487014
'0808N: GDP per capita  (current US$) - WDI - 5','1896: Mobile-cellular telephone subscriptions per 100 inhabitants - ITU - 1654',0.56342,0.39130276,0.029709995,0.56342,4.4594316,0.41487014
'0808N: GDP per capita  (current US$) - WDI - 5','0636: Mobile cellular subscriptions  (per 100 people) - WDI - 577',0.5573,0.37126505,0.024649978,0.5573,4.5849624,0.43131763
'0808N: GDP per capita  (current US$) - WDI - 5','1093: Incidence of tuberculosis  (per 100;000 people) - WDI - 1008',0.55515,0.4343598,0.060519964,0.54178,4.5849624,-0.3475488
'0808N: GDP per capita  (current US$) - WDI - 5','1033: Improved water source; rural  (% of rural population with access) - WDI - 955',0.55375,0.3151304,0.08528003,0.55375,4.5849624,0.488487
'0808N: GDP per capita  (current US$) - WDI - 5','0848: Net current transfers from abroad  (current LCU) - WDI - 780',0.55079,0.5502137,0.07811001,0.55079,4.321928,-0.024006378
'0808N: GDP per capita  (current US$) - WDI - 5','0919: Persistence to last grade of primary; male  (% of cohort) - WDI - 849',0.55038,0.32341707,0.09498,0.55038,4.0,0.47640628
'0808N: GDP per capita  (current US$) - WDI - 5','0337: PPG; IBRD  (TDS; current US$) - WDI - 329',0.54929,0.5101365,0.090110004,0.52776,4.169925,0.1978725
'0808N: GDP per capita  (current US$) - WDI - 5','1034: Improved water source; urban  (% of urban population with access) - WDI - 956',0.54533,0.40617025,0.05260998,0.54533,4.5849624,0.3730412
'0808N: GDP per capita  (current US$) - WDI - 5','0940: Lower secondary completion rate; male  (% of relevant age group) - WDI - 870',0.54423,0.35800928,0.07958999,0.52753,4.321928,0.43153295
'0808N: GDP per capita  (current US$) - WDI - 5','1903: Cellular subscribers (per 100 population) - WHO - 1660',0.54086,0.36133158,0.031229973,0.52618,4.4594316,0.42370796
'0808N: GDP per capita  (current US$) - WDI - 5','2704: Corruption perceptions index - Transparency - 1699',0.54052,-0.08907044,0.042460024,0.5199,4.4594316,0.79346734
'0808N: GDP per capita  (current US$) - WDI - 5','2719: Human Flight - Fund for Peace - 1714',0.54021,-0.0072141886,0.07249999,0.54021,4.169925,-0.7398812
'0808N: GDP per capita  (current US$) - WDI - 5','0062: Primary income receipts  (BoP; current US$) - WDI - 59',0.53895,0.4943305,0.043470025,0.51996,4.5849624,0.21123333
'0808N: GDP per capita  (current US$) - WDI - 5','2816: Balance of Payments-Imports-Financial services (US dollar at current prices) - WTO - 1811',0.5375,0.22633305,0.033600032,0.5375,4.169925,0.5578234
'0808N: GDP per capita  (current US$) - WDI - 5','1277: Mortality rate; adult; male  (per 1;000 male adults) - WDI - 1184',0.53693,0.20622936,0.064150035,0.5222,4.5849624,-0.5750658
'0808N: GDP per capita  (current US$) - WDI - 5','2788: Balance of Payments-Exports-Travel (US dollar at current prices) - WTO - 1783',0.53631,0.38986653,0.04534003,0.53631,4.321928,0.38267937
'0808N: GDP per capita  (current US$) - WDI - 5','0961: Progression to secondary school  (%) - WDI - 891',0.53512,0.38392824,0.09391001,0.51411,4.169925,0.38883385
'0808N: GDP per capita  (current US$) - WDI - 5','0886: School enrollment; preprimary; female  (% gross) - WDI - 816',0.53385,0.34225628,0.08261001,0.53385,4.321928,0.43771422
'0808N: GDP per capita  (current US$) - WDI - 5','0887: School enrollment; preprimary; male  (% gross) - WDI - 817',0.53385,0.33592993,0.07188001,0.53385,4.321928,0.44488212
'0808N: GDP per capita  (current US$) - WDI - 5','0882: School enrollment; tertiary (gross); gender parity index  (GPI) - WDI - 812',0.53338,0.405765,0.041940004,0.53338,4.0,0.3572324
'0808N: GDP per capita  (current US$) - WDI - 5','1312: Rural population  (% of total population) - WDI - 1217',0.53065,0.26260158,0.03896001,0.53065,4.5849624,-0.51773393
'0808N: GDP per capita  (current US$) - WDI - 5','1315: Urban population  (% of total) - WDI - 1220',0.53065,0.26258716,0.03896001,0.53065,4.5849624,0.5177479
'0808N: GDP per capita  (current US$) - WDI - 5','0939: Lower secondary completion rate; female  (% of relevant age group) - WDI - 869',0.52925,0.3439454,0.08783001,0.51255,4.321928,0.43047023
'0808N: GDP per capita  (current US$) - WDI - 5','0885: School enrollment; preprimary  (% gross) - WDI - 815',0.52898,0.33163396,0.07313001,0.52898,4.321928,0.4442365
'0808N: GDP per capita  (current US$) - WDI - 5','0855: Price level ratio of PPP conversion factor  to market exchange rate (GDP) - WDI - 786',0.5289,-0.0510782,0.055350006,0.5289,4.4594316,0.761563
'0808N: GDP per capita  (current US$) - WDI - 5','0625: Burden of customs procedure; WEF  (1=extremely inefficient to 7=extremely efficient) - WDI - 566',0.52815,0.1297763,0.08422002,0.52815,4.321928,0.63116854
'0808N: GDP per capita  (current US$) - WDI - 5','0291: Net official flows from UN agencies; UNFPA  (current US$) - WDI - 283',0.52669,0.52386326,0.21857,0.52669,4.169925,-0.0531671
'0808N: GDP per capita  (current US$) - WDI - 5','0229: Interest payments on external debt  (% of GNI) - WDI - 221',0.52454,0.3143609,0.030750006,0.49777,4.169925,0.45845297
'0808N: GDP per capita  (current US$) - WDI - 5','0941: Lower secondary completion rate; total  (% of relevant age group) - WDI - 871',0.52452,0.33832824,0.07488999,0.50887,4.321928,0.4314994
'0808N: GDP per capita  (current US$) - WDI - 5','0571: Time to import  (days) - WDI - 517',0.52325,0.3189566,0.08565,0.52325,4.5849624,-0.45198825
'0808N: GDP per capita  (current US$) - WDI - 5','0904: Gross intake ratio in first grade of primary education; total  (% of relevant age group) - WDI - 834',0.52224,0.48546875,0.17672998,0.50946,4.4594316,-0.19175832
'0808N: GDP per capita  (current US$) - WDI - 5','2797: Balance of Payments-Exports-Services (US dollar at current prices) - WTO - 1792',0.51627,0.33573335,0.11960998,0.49579,4.4594316,0.424896
'0808N: GDP per capita  (current US$) - WDI - 5','0518: Taxes on international trade  (% of revenue) - WDI - 467',0.51604,0.39887607,0.077279985,0.49464,4.169925,-0.34229222
'0808N: GDP per capita  (current US$) - WDI - 5','0784: Adjusted net savings; including particulate emission damage  (current US$) - WDI - 716',0.51436,0.5014242,0.07681,0.49022,4.169925,0.11373578
'0808N: GDP per capita  (current US$) - WDI - 5','1073: People practicing open defecation; rural  (% of rural population) - WDI - 989',0.51428,0.34997547,0.09193003,0.49944,4.5849624,-0.405345
'0808N: GDP per capita  (current US$) - WDI - 5','0164: IDA grants  (current US$) - WDI - 159',0.51367,0.49520108,0.10416001,0.49687,4.169925,-0.13590048
'0808N: GDP per capita  (current US$) - WDI - 5','1075: People practicing open defecation  (% of population) - WDI - 991',0.51225,0.36712,0.06418002,0.50197,4.5849624,-0.38095933
'0808N: GDP per capita  (current US$) - WDI - 5','0361: Electric power transmission and distribution losses  (% of output) - WDI - 350',0.51159,0.3623057,0.08090001,0.51159,4.169925,-0.38637328
'0808N: GDP per capita  (current US$) - WDI - 5','2709: Refugees and IDPs - Fund for Peace - 1704',0.51119,0.18237576,0.08557001,0.48884,4.4594316,-0.57342327
'0808N: GDP per capita  (current US$) - WDI - 5','0976: Adolescents out of school  (% of lower secondary school age) - WDI - 906',0.51103,0.3698383,0.09339002,0.51103,3.807355,-0.37575486
'0808N: GDP per capita  (current US$) - WDI - 5','2785: Balance of Payments-Exports-Commercial services (US dollar at current prices) - WTO - 1780',0.50939,0.32804182,0.10655999,0.48389,4.4594316,0.42584994
'0808N: GDP per capita  (current US$) - WDI - 5','2743: Merchandise trade-Exports-Pharmaceuticals (US dollar at current prices) - WTO - 1738',0.50911,0.31619608,0.14903998,0.49325,4.321928,0.43921965
'0808N: GDP per capita  (current US$) - WDI - 5','1313: Urban population growth  (annual %) - WDI - 1218',0.50807,0.44686994,0.07896,0.50807,4.5849624,-0.24738644
'0808N: GDP per capita  (current US$) - WDI - 5','0626: Quality of port infrastructure; WEF  (1=extremely underdeveloped to 7=well developed and efficient by international standards) - WDI - 567',0.50325,0.105205,0.049929976,0.50325,4.321928,0.6309081
'0808N: GDP per capita  (current US$) - WDI - 5','0039: Transport services  (% of service imports; BoP) - WDI - 36',0.50171,0.31700754,0.058209985,0.48105,4.5849624,-0.42977026
'0808N: GDP per capita  (current US$) - WDI - 5','2792: Balance of Payments-Exports-Financial services (US dollar at current prices) - WTO - 1787',0.50122,0.30830768,0.034390002,0.47633,4.169925,0.43921784
'0808N: GDP per capita  (current US$) - WDI - 5','0847: Net current transfers from abroad  (current US$) - WDI - 779',0.50079,0.44090742,0.073929995,0.50079,4.321928,-0.24470921
'0808N: GDP per capita  (current US$) - WDI - 5','0123: PPG; IBRD  (AMT; current US$) - WDI - 120',0.50065,0.45960498,0.07506001,0.48074,4.169925,0.20259568
'0808N: GDP per capita  (current US$) - WDI - 5','2716: Security Apparatus - Fund for Peace - 1711',0.4945,0.009319991,0.056840003,0.4945,4.321928,-0.69654864
'0808N: GDP per capita  (current US$) - WDI - 5','0152: Currency composition of PPG debt; SDR  (%) - WDI - 147',0.49438,0.25151634,0.080850005,0.47419,4.169925,-0.492812
'0808N: GDP per capita  (current US$) - WDI - 5','2711: Uneven Development - Fund for Peace - 1706',0.49347,-0.02634573,0.042320013,0.49347,4.321928,-0.7209825
'0808N: GDP per capita  (current US$) - WDI - 5','2791: Balance of Payments-Exports-Insurance and pension services (US dollar at current prices) - WTO - 1786',0.49345,0.3589437,0.07332,0.4715,4.321928,0.36675102
'0808N: GDP per capita  (current US$) - WDI - 5','0577: Cost of business start-up procedures  (% of GNI per capita) - WDI - 521',0.49265,0.3803,0.03512001,0.4845,4.5849624,-0.33518654
'0808N: GDP per capita  (current US$) - WDI - 5','0055: Net secondary income  (BoP; current US$) - WDI - 52',0.49141,0.38086134,0.061230004,0.48506,4.4594316,-0.33248857
'0808N: GDP per capita  (current US$) - WDI - 5','0696: Gross national expenditure  (% of GDP) - WDI - 628',0.49083,0.26045406,0.03801,0.49083,4.321928,-0.47997493
'0808N: GDP per capita  (current US$) - WDI - 5','0765: Adjusted savings: net forest depletion  (% of GNI) - WDI - 697',0.49071,0.43100324,0.05265999,0.477,4.5849624,-0.24434964
'0808N: GDP per capita  (current US$) - WDI - 5','2713: Legitimacy of the State - Fund for Peace - 1708',0.48658,-0.015489221,0.069649994,0.47853,4.4594316,-0.70856845
'0808N: GDP per capita  (current US$) - WDI - 5','1376: Transport services  (% of commercial service imports) - WDI - 1281',0.48609,0.27934042,0.07241002,0.47048,4.5849624,-0.45469725
'0808N: GDP per capita  (current US$) - WDI - 5','0289: Net official flows from UN agencies; UNDP  (current US$) - WDI - 281',0.48537,0.4816509,0.09209001,0.48537,4.321928,-0.06098451
