@relation MINE-Indicator-2011-0808_clustered

@attribute Instance_number numeric
@attribute XVar string
@attribute YVar string
@attribute MIC numeric
@attribute MIC-p2 numeric
@attribute MAS numeric
@attribute MEV numeric
@attribute MCN numeric
@attribute p numeric
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6}

@data
10,'0808N: GDP per capita  (current US$) - WDI - 5','0810: GDP per capita  (constant 2005 US$) - WDI - 742',0.94145,-0.011894,0.02533,0.94145,4.584962,0.976393,cluster5
11,'0808N: GDP per capita  (current US$) - WDI - 5','0736: Agriculture; value added  (\% of GDP) - WDI - 668',0.88947,0.60341,0.04508,0.87387,4.584962,-0.534846,cluster3
12,'0808N: GDP per capita  (current US$) - WDI - 5','0677: Household final consumption expenditure per capita  (constant 2005 US$) - WDI - 609',0.88586,0.099453,0.07811,0.88586,4.321928,0.886796,cluster5
13,'0808N: GDP per capita  (current US$) - WDI - 5','1167: GDP per person employed  (constant 2011 PPP $) - WDI - 1080',0.88077,0.099874,0.06172,0.87333,4.584962,0.883683,cluster5
14,'0808N: GDP per capita  (current US$) - WDI - 5','2714: Public Services - Fund for Peace - 1709',0.87178,0.298099,0.20605,0.8608,4.459432,-0.757418,cluster3
15,'0808N: GDP per capita  (current US$) - WDI - 5','1098: Health expenditure per capita  (current US$) - WDI - 1013',0.86398,0.058573,0.06731,0.86398,4.584962,0.897445,cluster5
16,'0808N: GDP per capita  (current US$) - WDI - 5','1099: Health expenditure per capita; PPP  (constant 2011 international $) - WDI - 1014',0.8545,0.062897,0.02864,0.8545,4.584962,0.889721,cluster5
17,'0808N: GDP per capita  (current US$) - WDI - 5','0379: Electric power consumption  (kWh per capita) - WDI - 365',0.81134,0.308805,0.04177,0.81134,4.321928,0.708897,cluster5
18,'0808N: GDP per capita  (current US$) - WDI - 5','0454: Automated teller machines (ATMs)  (per 100;000 adults) - WDI - 404',0.78476,0.387647,0.10159,0.76822,4.584962,0.630169,cluster5
19,'0808N: GDP per capita  (current US$) - WDI - 5','0898: Pupil-teacher ratio; primary - WDI - 828',0.77736,0.512651,0.06578,0.77736,4.321928,-0.514499,cluster3
20,'0808N: GDP per capita  (current US$) - WDI - 5','0388: CO2 emissions  (metric tons per capita) - WDI - 374',0.7619,0.448509,0.05446,0.7619,4.584962,0.559814,cluster5
21,'0808N: GDP per capita  (current US$) - WDI - 5','0642: Secure Internet servers  (per 1 million people) - WDI - 583',0.75755,0.147109,0.08655,0.75755,4.584962,0.781308,cluster5
22,'0808N: GDP per capita  (current US$) - WDI - 5','1899: Percentage of Individuals using the Internet (\%) - ITU - 1657',0.75015,0.182181,0.09335,0.75015,4.459432,0.753637,cluster5
23,'0808N: GDP per capita  (current US$) - WDI - 5','0643: Internet users  (per 100 people) - WDI - 584',0.74895,0.164689,0.0481,0.74895,4.584962,0.76437,cluster5
24,'0808N: GDP per capita  (current US$) - WDI - 5','2708: Demographic Pressures - Fund for Peace - 1703',0.74474,0.195061,0.12227,0.72897,4.459432,-0.741403,cluster3
25,'0808N: GDP per capita  (current US$) - WDI - 5','1415: Account at a financial institution; income; poorest 40\%  (\% ages 15+) - WDI - 1320',0.74175,0.151375,0.16301,0.72654,4.321928,0.768359,cluster5
26,'0808N: GDP per capita  (current US$) - WDI - 5','0638: Fixed telephone subscriptions  (per 100 people) - WDI - 579',0.74019,0.266023,0.08643,0.74019,4.584962,0.688598,cluster5
27,'0808N: GDP per capita  (current US$) - WDI - 5','0380: Energy use  (kg of oil equivalent per capita) - WDI - 366',0.73981,0.261461,0.05693,0.73981,4.321928,0.691628,cluster5
28,'0808N: GDP per capita  (current US$) - WDI - 5','1433: Air and GHG emissions - CO2 (TONNE_CAP) - OECD - 1327',0.73975,0.271749,0.11164,0.72535,4.169925,0.684106,cluster5
29,'0808N: GDP per capita  (current US$) - WDI - 5','1898: Fixed-telephone subscriptions per 100 inhabitants - ITU - 1656',0.73672,0.294293,0.11042,0.73672,4.459432,0.665152,cluster5
30,'0808N: GDP per capita  (current US$) - WDI - 5','2712: Poverty and Economic Decline - Fund for Peace - 1707',0.73281,0.170238,0.07942,0.71514,4.459432,-0.750048,cluster3
31,'0808N: GDP per capita  (current US$) - WDI - 5','1413: Account at a financial institution; male  (\% age 15+) - WDI - 1318',0.71849,0.183871,0.10155,0.70548,4.321928,0.731176,cluster5
32,'0808N: GDP per capita  (current US$) - WDI - 5','1031: Mortality rate; neonatal  (per 1;000 live births) - WDI - 953',0.71594,0.389577,0.10143,0.71594,4.584962,-0.571282,cluster3
33,'0808N: GDP per capita  (current US$) - WDI - 5','1028: Mortality rate; under-5  (per 1;000 live births) - WDI - 952',0.70852,0.464258,0.07658,0.70852,4.584962,-0.494228,cluster3
34,'0808N: GDP per capita  (current US$) - WDI - 5','1283: Mortality rate; infant  (per 1;000 live births) - WDI - 1189',0.70695,0.422648,0.08228,0.70695,4.584962,-0.533199,cluster3
35,'0808N: GDP per capita  (current US$) - WDI - 5','1416: Account at a financial institution; income; richest 60\%  (\% ages 15+) - WDI - 1321',0.70387,0.184496,0.12333,0.685,4.321928,0.720676,cluster5
36,'0808N: GDP per capita  (current US$) - WDI - 5','1412: Account at a financial institution  (\% age 15+) - WDI - 1317',0.7034,0.147447,0.12204,0.69658,4.321928,0.745623,cluster5
37,'0808N: GDP per capita  (current US$) - WDI - 5','0640: Fixed broadband subscriptions  (per 100 people) - WDI - 581',0.69067,0.105571,0.03049,0.68052,4.584962,0.764918,cluster5
38,'0808N: GDP per capita  (current US$) - WDI - 5','1901: Fixed-broadband subscriptions per 100 inhabitants - ITU - 1659',0.68094,0.11885,0.02858,0.66819,4.459432,0.749727,cluster5
39,'0808N: GDP per capita  (current US$) - WDI - 5','2706: Failed States Index Rank - Fund for Peace - 1701',0.68092,0.213408,0.05695,0.66086,4.459432,0.683749,cluster5
40,'0808N: GDP per capita  (current US$) - WDI - 5','2707: Failed States Index Total - Fund for Peace - 1702',0.68092,0.092455,0.04848,0.66086,4.459432,-0.767115,cluster3
41,'0808N: GDP per capita  (current US$) - WDI - 5','1414: Account at a financial institution; female  (\% age 15+) - WDI - 1319',0.67339,0.123105,0.12433,0.658,4.321928,0.741812,cluster5
42,'0808N: GDP per capita  (current US$) - WDI - 5','0322: Net ODA received  (\% of imports of goods; services and primary income) - WDI - 314',0.66735,0.540439,0.08668,0.64951,4.321928,-0.356246,cluster3
43,'0808N: GDP per capita  (current US$) - WDI - 5','1289: Survival to age 65; female  (\% of cohort) - WDI - 1194',0.66203,0.365031,0.06454,0.66203,4.584962,0.544977,cluster0
44,'0808N: GDP per capita  (current US$) - WDI - 5','0953: School enrollment; secondary; female  (\% gross) - WDI - 883',0.66161,0.404273,0.06411,0.64543,4.459432,0.507284,cluster0
45,'0808N: GDP per capita  (current US$) - WDI - 5','0773: Adjusted savings: particulate emission damage  (\% of GNI) - WDI - 705',0.66126,0.450077,0.08314,0.64391,4.584962,-0.459546,cluster3
46,'0808N: GDP per capita  (current US$) - WDI - 5','0954: School enrollment; secondary; male  (\% gross) - WDI - 884',0.66105,0.346685,0.06078,0.64214,4.459432,0.560683,cluster0
47,'0808N: GDP per capita  (current US$) - WDI - 5','2718: External Intervention - Fund for Peace - 1713',0.66044,0.179617,0.09352,0.64852,4.459432,-0.693414,cluster3
48,'0808N: GDP per capita  (current US$) - WDI - 5','1035: Improved water source  (\% of population with access) - WDI - 957',0.66032,0.445712,0.08561,0.66032,4.584962,0.463258,cluster0
49,'0808N: GDP per capita  (current US$) - WDI - 5','0956: School enrollment; secondary; female  (\% net) - WDI - 886',0.65967,0.4475,0.09962,0.63977,4.169925,0.460619,cluster0
50,'0808N: GDP per capita  (current US$) - WDI - 5','1285: Life expectancy at birth; female  (years) - WDI - 1190',0.65965,0.336787,0.04156,0.65965,4.584962,0.568211,cluster0
51,'0808N: GDP per capita  (current US$) - WDI - 5','1050: Lifetime risk of maternal death  (1 in: rate varies by country) - WDI - 972',0.65922,0.284655,0.07237,0.64413,4.584962,0.612017,cluster5
52,'0808N: GDP per capita  (current US$) - WDI - 5','1051: Lifetime risk of maternal death  (\%) - WDI - 973',0.65922,0.518753,0.06215,0.64413,4.584962,-0.374789,cluster3
53,'0808N: GDP per capita  (current US$) - WDI - 5','1295: Population ages 0-14  (\% of total) - WDI - 1200',0.65665,0.306711,0.06401,0.65665,4.584962,-0.591556,cluster3
54,'0808N: GDP per capita  (current US$) - WDI - 5','0973: Secondary education; teachers  (\% female) - WDI - 903',0.64665,0.539113,0.03316,0.62124,4.169925,0.327928,cluster0
55,'0808N: GDP per capita  (current US$) - WDI - 5','1300: Age dependency ratio; young  (\% of working-age population) - WDI - 1205',0.64479,0.33935,0.05269,0.64479,4.584962,-0.552667,cluster3
56,'0808N: GDP per capita  (current US$) - WDI - 5','0353: Agriculture value added per worker  (constant 2005 US$) - WDI - 345',0.64115,0.167806,0.05874,0.64115,4.459432,0.688,cluster5
57,'0808N: GDP per capita  (current US$) - WDI - 5','0978: School enrollment; tertiary  (\% gross) - WDI - 908',0.64071,0.391526,0.05267,0.64071,4.321928,0.499183,cluster0
58,'0808N: GDP per capita  (current US$) - WDI - 5','1286: Life expectancy at birth; total  (years) - WDI - 1191',0.63622,0.282789,0.04433,0.63622,4.584962,0.594501,cluster0
59,'0808N: GDP per capita  (current US$) - WDI - 5','0177: Concessional debt  (\% of total external debt) - WDI - 172',0.63596,0.176577,0.04528,0.59838,4.169925,-0.677778,cluster3
60,'0808N: GDP per capita  (current US$) - WDI - 5','0952: School enrollment; secondary  (\% gross) - WDI - 882',0.63582,0.345883,0.04152,0.62014,4.459432,0.538458,cluster0
61,'0808N: GDP per capita  (current US$) - WDI - 5','0319: Net ODA received  (\% of gross capital formation) - WDI - 311',0.63231,0.532444,0.08943,0.63231,4.169925,-0.316016,cluster3
62,'0808N: GDP per capita  (current US$) - WDI - 5','1924: Psychiatrists working in mental health sector (per 100;000) - WHO - 1666',0.63224,0.132726,0.03454,0.63224,4.321928,0.706763,cluster5
63,'0808N: GDP per capita  (current US$) - WDI - 5','0980: School enrollment; tertiary; male  (\% gross) - WDI - 910',0.63197,0.384413,0.0797,0.61402,4.321928,0.497551,cluster0
64,'0808N: GDP per capita  (current US$) - WDI - 5','1276: Mortality rate; adult; female  (per 1;000 female adults) - WDI - 1183',0.62923,0.393105,0.06667,0.61763,4.584962,-0.485927,cluster3
65,'0808N: GDP per capita  (current US$) - WDI - 5','1287: Life expectancy at birth; male  (years) - WDI - 1192',0.62905,0.250727,0.0375,0.62905,4.584962,0.61508,cluster5
66,'0808N: GDP per capita  (current US$) - WDI - 5','0957: School enrollment; secondary; male  (\% net) - WDI - 887',0.62855,0.377647,0.10489,0.60012,4.169925,0.500902,cluster0
67,'0808N: GDP per capita  (current US$) - WDI - 5','0948: Pupil-teacher ratio; secondary - WDI - 878',0.62367,0.433101,0.07683,0.62367,4.169925,-0.436542,cluster3
68,'0808N: GDP per capita  (current US$) - WDI - 5','1071: Maternal mortality ratio  (modeled estimate; per 100;000 live births) - WDI - 987',0.62277,0.443853,0.03666,0.60664,4.584962,-0.422985,cluster3
69,'0808N: GDP per capita  (current US$) - WDI - 5','0979: School enrollment; tertiary; female  (\% gross) - WDI - 909',0.62112,0.384621,0.09223,0.60371,4.321928,0.486312,cluster0
70,'0808N: GDP per capita  (current US$) - WDI - 5','1058: Improved sanitation facilities  (\% of population with access) - WDI - 975',0.62058,0.329583,0.04255,0.62058,4.584962,0.539442,cluster0
71,'0808N: GDP per capita  (current US$) - WDI - 5','0928: Primary education; teachers  (\% female) - WDI - 858',0.60716,0.425563,0.08833,0.60716,4.321928,0.426142,cluster0
72,'0808N: GDP per capita  (current US$) - WDI - 5','0165: PPG; IBRD  (DIS; current US$) - WDI - 160',0.60641,0.578835,0.09819,0.58339,4.169925,0.166058,cluster0
73,'0808N: GDP per capita  (current US$) - WDI - 5','1095: External resources for health  (\% of total expenditure on health) - WDI - 1010',0.60324,0.508234,0.02894,0.5885,4.459432,-0.30823,cluster3
74,'0808N: GDP per capita  (current US$) - WDI - 5','0539: Distance to frontier score  (0=lowest performance to 100=frontier) - WDI - 488',0.60207,0.180819,0.02751,0.58571,4.584962,0.649039,cluster5
75,'0808N: GDP per capita  (current US$) - WDI - 5','2823: Balance of Payments-Imports-Personal; cultural; and recreational services (US dollar at current prices) - WTO - 1818',0.59639,0.266095,0.05771,0.56707,4.169925,0.574713,cluster0
76,'0808N: GDP per capita  (current US$) - WDI - 5','1016: Prevalence of anemia among children  (\% of children under 5) - WDI - 943',0.59604,0.213838,0.03988,0.59604,4.584962,-0.618225,cluster3
77,'0808N: GDP per capita  (current US$) - WDI - 5','1298: Age dependency ratio  (\% of working-age population) - WDI - 1203',0.59488,0.377093,0.0899,0.59488,4.584962,-0.466676,cluster3
78,'0808N: GDP per capita  (current US$) - WDI - 5','1060: Improved sanitation facilities; urban  (\% of urban population with access) - WDI - 977',0.59347,0.350949,0.04625,0.59347,4.584962,0.492464,cluster0
79,'0808N: GDP per capita  (current US$) - WDI - 5','0798: Forest rents  (\% of GDP) - WDI - 730',0.59256,0.511789,0.07807,0.57515,4.584962,-0.284202,cluster3
80,'0808N: GDP per capita  (current US$) - WDI - 5','1290: Survival to age 65; male  (\% of cohort) - WDI - 1195',0.58775,0.190314,0.07861,0.58775,4.584962,0.630425,cluster5
81,'0808N: GDP per capita  (current US$) - WDI - 5','1299: Age dependency ratio; old  (\% of working-age population) - WDI - 1204',0.58315,0.295241,0.0499,0.58315,4.584962,0.536571,cluster0
82,'0808N: GDP per capita  (current US$) - WDI - 5','0955: School enrollment; secondary  (\% net) - WDI - 885',0.58208,0.348972,0.06131,0.55868,4.169925,0.482812,cluster0
83,'0808N: GDP per capita  (current US$) - WDI - 5','1296: Population ages 15-64  (\% of total) - WDI - 1201',0.57968,0.344806,0.0573,0.57968,4.584962,0.484638,cluster0
84,'0808N: GDP per capita  (current US$) - WDI - 5','0920: Persistence to last grade of primary; total  (\% of cohort) - WDI - 850',0.57889,0.354456,0.08075,0.57889,4,0.473745,cluster0
85,'0808N: GDP per capita  (current US$) - WDI - 5','0320: Net ODA received  (\% of GNI) - WDI - 312',0.57761,0.495376,0.03556,0.57761,4.321928,-0.286765,cluster3
86,'0808N: GDP per capita  (current US$) - WDI - 5','1059: Improved sanitation facilities; rural  (\% of rural population with access) - WDI - 976',0.57761,0.258443,0.03028,0.57761,4.584962,0.564949,cluster0
87,'0808N: GDP per capita  (current US$) - WDI - 5','1278: Birth rate; crude  (per 1;000 people) - WDI - 1185',0.57592,0.307234,0.03969,0.57592,4.584962,-0.518349,cluster3
88,'0808N: GDP per capita  (current US$) - WDI - 5','0918: Persistence to last grade of primary; female  (\% of cohort) - WDI - 848',0.57578,0.352382,0.07146,0.55762,4.169925,0.47265,cluster0
89,'0808N: GDP per capita  (current US$) - WDI - 5','1297: Population ages 65 and above  (\% of total) - WDI - 1202',0.57525,0.27596,0.04828,0.57525,4.584962,0.547074,cluster0
90,'0808N: GDP per capita  (current US$) - WDI - 5','0235: PPG; IBRD  (INT; current US$) - WDI - 227',0.57287,0.547919,0.09067,0.55135,4.169925,0.15796,cluster0
91,'0808N: GDP per capita  (current US$) - WDI - 5','1288: Fertility rate; total  (births per woman) - WDI - 1193',0.57019,0.36866,0.0395,0.57019,4.584962,-0.448921,cluster3
92,'0808N: GDP per capita  (current US$) - WDI - 5','0456: Commercial bank branches  (per 100;000 adults) - WDI - 406',0.56989,0.367958,0.08712,0.55716,4.584962,0.449368,cluster0
93,'0808N: GDP per capita  (current US$) - WDI - 5','0542: New business density  (new registrations per 1;000 people ages 15-64) - WDI - 490',0.56818,0.457993,0.01505,0.56818,4.169925,0.331944,cluster0
94,'0808N: GDP per capita  (current US$) - WDI - 5','1967: Total fertility rate (per woman) - WHO - 1684',0.56505,0.379765,0.04291,0.55215,4.459432,-0.430448,cluster3
95,'0808N: GDP per capita  (current US$) - WDI - 5','1895: Mobile-cellular telephone subscriptions - ITU - 1653',0.56342,0.391303,0.02971,0.56342,4.459432,0.41487,cluster0
96,'0808N: GDP per capita  (current US$) - WDI - 5','1896: Mobile-cellular telephone subscriptions per 100 inhabitants - ITU - 1654',0.56342,0.391303,0.02971,0.56342,4.459432,0.41487,cluster0
97,'0808N: GDP per capita  (current US$) - WDI - 5','0636: Mobile cellular subscriptions  (per 100 people) - WDI - 577',0.5573,0.371265,0.02465,0.5573,4.584962,0.431318,cluster0
98,'0808N: GDP per capita  (current US$) - WDI - 5','1093: Incidence of tuberculosis  (per 100;000 people) - WDI - 1008',0.55515,0.43436,0.06052,0.54178,4.584962,-0.347549,cluster3
99,'0808N: GDP per capita  (current US$) - WDI - 5','1033: Improved water source; rural  (\% of rural population with access) - WDI - 955',0.55375,0.31513,0.08528,0.55375,4.584962,0.488487,cluster0
100,'0808N: GDP per capita  (current US$) - WDI - 5','0848: Net current transfers from abroad  (current LCU) - WDI - 780',0.55079,0.550214,0.07811,0.55079,4.321928,-0.024006,cluster3
101,'0808N: GDP per capita  (current US$) - WDI - 5','0919: Persistence to last grade of primary; male  (\% of cohort) - WDI - 849',0.55038,0.323417,0.09498,0.55038,4,0.476406,cluster0
102,'0808N: GDP per capita  (current US$) - WDI - 5','0337: PPG; IBRD  (TDS; current US$) - WDI - 329',0.54929,0.510137,0.09011,0.52776,4.169925,0.197873,cluster0
103,'0808N: GDP per capita  (current US$) - WDI - 5','1034: Improved water source; urban  (\% of urban population with access) - WDI - 956',0.54533,0.40617,0.05261,0.54533,4.584962,0.373041,cluster0
104,'0808N: GDP per capita  (current US$) - WDI - 5','0940: Lower secondary completion rate; male  (\% of relevant age group) - WDI - 870',0.54423,0.358009,0.07959,0.52753,4.321928,0.431533,cluster0
105,'0808N: GDP per capita  (current US$) - WDI - 5','1903: Cellular subscribers (per 100 population) - WHO - 1660',0.54086,0.361332,0.03123,0.52618,4.459432,0.423708,cluster0
106,'0808N: GDP per capita  (current US$) - WDI - 5','2704: Corruption perceptions index - Transparency - 1699',0.54052,-0.08907,0.04246,0.5199,4.459432,0.793467,cluster5
107,'0808N: GDP per capita  (current US$) - WDI - 5','2719: Human Flight - Fund for Peace - 1714',0.54021,-0.007214,0.0725,0.54021,4.169925,-0.739881,cluster3
108,'0808N: GDP per capita  (current US$) - WDI - 5','0062: Primary income receipts  (BoP; current US$) - WDI - 59',0.53895,0.494331,0.04347,0.51996,4.584962,0.211233,cluster0
109,'0808N: GDP per capita  (current US$) - WDI - 5','2816: Balance of Payments-Imports-Financial services (US dollar at current prices) - WTO - 1811',0.5375,0.226333,0.0336,0.5375,4.169925,0.557823,cluster0
110,'0808N: GDP per capita  (current US$) - WDI - 5','1277: Mortality rate; adult; male  (per 1;000 male adults) - WDI - 1184',0.53693,0.206229,0.06415,0.5222,4.584962,-0.575066,cluster3
111,'0808N: GDP per capita  (current US$) - WDI - 5','2788: Balance of Payments-Exports-Travel (US dollar at current prices) - WTO - 1783',0.53631,0.389867,0.04534,0.53631,4.321928,0.382679,cluster0
112,'0808N: GDP per capita  (current US$) - WDI - 5','0961: Progression to secondary school  (\%) - WDI - 891',0.53512,0.383928,0.09391,0.51411,4.169925,0.388834,cluster0
113,'0808N: GDP per capita  (current US$) - WDI - 5','0886: School enrollment; preprimary; female  (\% gross) - WDI - 816',0.53385,0.342256,0.08261,0.53385,4.321928,0.437714,cluster0
114,'0808N: GDP per capita  (current US$) - WDI - 5','0887: School enrollment; preprimary; male  (\% gross) - WDI - 817',0.53385,0.33593,0.07188,0.53385,4.321928,0.444882,cluster0
115,'0808N: GDP per capita  (current US$) - WDI - 5','0882: School enrollment; tertiary (gross); gender parity index  (GPI) - WDI - 812',0.53338,0.405765,0.04194,0.53338,4,0.357232,cluster0
116,'0808N: GDP per capita  (current US$) - WDI - 5','1312: Rural population  (\% of total population) - WDI - 1217',0.53065,0.262602,0.03896,0.53065,4.584962,-0.517734,cluster3
117,'0808N: GDP per capita  (current US$) - WDI - 5','1315: Urban population  (\% of total) - WDI - 1220',0.53065,0.262587,0.03896,0.53065,4.584962,0.517748,cluster0
118,'0808N: GDP per capita  (current US$) - WDI - 5','0939: Lower secondary completion rate; female  (\% of relevant age group) - WDI - 869',0.52925,0.343945,0.08783,0.51255,4.321928,0.43047,cluster0
119,'0808N: GDP per capita  (current US$) - WDI - 5','0885: School enrollment; preprimary  (\% gross) - WDI - 815',0.52898,0.331634,0.07313,0.52898,4.321928,0.444237,cluster0
120,'0808N: GDP per capita  (current US$) - WDI - 5','0855: Price level ratio of PPP conversion factor  to market exchange rate (GDP) - WDI - 786',0.5289,-0.051078,0.05535,0.5289,4.459432,0.761563,cluster5
121,'0808N: GDP per capita  (current US$) - WDI - 5','0625: Burden of customs procedure; WEF  (1=extremely inefficient to 7=extremely efficient) - WDI - 566',0.52815,0.129776,0.08422,0.52815,4.321928,0.631169,cluster5
122,'0808N: GDP per capita  (current US$) - WDI - 5','0291: Net official flows from UN agencies; UNFPA  (current US$) - WDI - 283',0.52669,0.523863,0.21857,0.52669,4.169925,-0.053167,cluster3
123,'0808N: GDP per capita  (current US$) - WDI - 5','0229: Interest payments on external debt  (\% of GNI) - WDI - 221',0.52454,0.314361,0.03075,0.49777,4.169925,0.458453,cluster0
124,'0808N: GDP per capita  (current US$) - WDI - 5','0941: Lower secondary completion rate; total  (\% of relevant age group) - WDI - 871',0.52452,0.338328,0.07489,0.50887,4.321928,0.431499,cluster0
125,'0808N: GDP per capita  (current US$) - WDI - 5','0571: Time to import  (days) - WDI - 517',0.52325,0.318957,0.08565,0.52325,4.584962,-0.451988,cluster3
126,'0808N: GDP per capita  (current US$) - WDI - 5','0904: Gross intake ratio in first grade of primary education; total  (\% of relevant age group) - WDI - 834',0.52224,0.485469,0.17673,0.50946,4.459432,-0.191758,cluster3
127,'0808N: GDP per capita  (current US$) - WDI - 5','2797: Balance of Payments-Exports-Services (US dollar at current prices) - WTO - 1792',0.51627,0.335733,0.11961,0.49579,4.459432,0.424896,cluster0
128,'0808N: GDP per capita  (current US$) - WDI - 5','0518: Taxes on international trade  (\% of revenue) - WDI - 467',0.51604,0.398876,0.07728,0.49464,4.169925,-0.342292,cluster3
129,'0808N: GDP per capita  (current US$) - WDI - 5','0784: Adjusted net savings; including particulate emission damage  (current US$) - WDI - 716',0.51436,0.501424,0.07681,0.49022,4.169925,0.113736,cluster0
130,'0808N: GDP per capita  (current US$) - WDI - 5','1073: People practicing open defecation; rural  (\% of rural population) - WDI - 989',0.51428,0.349975,0.09193,0.49944,4.584962,-0.405345,cluster3
131,'0808N: GDP per capita  (current US$) - WDI - 5','0164: IDA grants  (current US$) - WDI - 159',0.51367,0.495201,0.10416,0.49687,4.169925,-0.1359,cluster3
132,'0808N: GDP per capita  (current US$) - WDI - 5','1075: People practicing open defecation  (\% of population) - WDI - 991',0.51225,0.36712,0.06418,0.50197,4.584962,-0.380959,cluster3
133,'0808N: GDP per capita  (current US$) - WDI - 5','0361: Electric power transmission and distribution losses  (\% of output) - WDI - 350',0.51159,0.362306,0.0809,0.51159,4.169925,-0.386373,cluster3
134,'0808N: GDP per capita  (current US$) - WDI - 5','2709: Refugees and IDPs - Fund for Peace - 1704',0.51119,0.182376,0.08557,0.48884,4.459432,-0.573423,cluster3
135,'0808N: GDP per capita  (current US$) - WDI - 5','0976: Adolescents out of school  (\% of lower secondary school age) - WDI - 906',0.51103,0.369838,0.09339,0.51103,3.807355,-0.375755,cluster3
136,'0808N: GDP per capita  (current US$) - WDI - 5','2785: Balance of Payments-Exports-Commercial services (US dollar at current prices) - WTO - 1780',0.50939,0.328042,0.10656,0.48389,4.459432,0.42585,cluster0
137,'0808N: GDP per capita  (current US$) - WDI - 5','2743: Merchandise trade-Exports-Pharmaceuticals (US dollar at current prices) - WTO - 1738',0.50911,0.316196,0.14904,0.49325,4.321928,0.43922,cluster0
138,'0808N: GDP per capita  (current US$) - WDI - 5','1313: Urban population growth  (annual \%) - WDI - 1218',0.50807,0.44687,0.07896,0.50807,4.584962,-0.247386,cluster3
139,'0808N: GDP per capita  (current US$) - WDI - 5','0626: Quality of port infrastructure; WEF  (1=extremely underdeveloped to 7=well developed and efficient by international standards) - WDI - 567',0.50325,0.105205,0.04993,0.50325,4.321928,0.630908,cluster5
140,'0808N: GDP per capita  (current US$) - WDI - 5','0039: Transport services  (\% of service imports; BoP) - WDI - 36',0.50171,0.317008,0.05821,0.48105,4.584962,-0.42977,cluster3
141,'0808N: GDP per capita  (current US$) - WDI - 5','2792: Balance of Payments-Exports-Financial services (US dollar at current prices) - WTO - 1787',0.50122,0.308308,0.03439,0.47633,4.169925,0.439218,cluster0
142,'0808N: GDP per capita  (current US$) - WDI - 5','0847: Net current transfers from abroad  (current US$) - WDI - 779',0.50079,0.440907,0.07393,0.50079,4.321928,-0.244709,cluster3
143,'0808N: GDP per capita  (current US$) - WDI - 5','0123: PPG; IBRD  (AMT; current US$) - WDI - 120',0.50065,0.459605,0.07506,0.48074,4.169925,0.202596,cluster0
144,'0808N: GDP per capita  (current US$) - WDI - 5','2716: Security Apparatus - Fund for Peace - 1711',0.4945,0.00932,0.05684,0.4945,4.321928,-0.696549,cluster3
145,'0808N: GDP per capita  (current US$) - WDI - 5','0152: Currency composition of PPG debt; SDR  (\%) - WDI - 147',0.49438,0.251516,0.08085,0.47419,4.169925,-0.492812,cluster3
146,'0808N: GDP per capita  (current US$) - WDI - 5','2711: Uneven Development - Fund for Peace - 1706',0.49347,-0.026346,0.04232,0.49347,4.321928,-0.720983,cluster3
