@relation MINE-Indicator-2006TO2013-2704

@attribute XVar string
@attribute YVar string
@attribute MIC numeric
@attribute MIC-p2 numeric
@attribute MAS numeric
@attribute MEV numeric
@attribute MCN numeric
@attribute p numeric

@data
'2704N: Corruption perceptions index - Transparency','0643: Internet users  (per 100 people) - WDI',0.51393,-0.15971309,0.050150037,0.51393,6.2479277,0.8207576
'2704N: Corruption perceptions index - Transparency','2708: Demographic Pressures - Fund for Peace',0.51083,-0.116033375,0.07387999,0.50849,6.2094536,-0.79174703
'2704N: Corruption perceptions index - Transparency','0028: Surface area  (sq. km) - WDI',0.51033,0.509999,0.33489,0.51033,6.2479277,0.018194148
'2704N: Corruption perceptions index - Transparency','0020: Land area  (sq. km) - WDI',0.50966,0.5094891,0.34434003,0.50966,6.2479277,0.013072225
'2704N: Corruption perceptions index - Transparency','0640: Fixed broadband subscriptions  (per 100 people) - WDI',0.50314,-0.15651196,0.049899966,0.50041,6.2094536,0.8121896
'2704N: Corruption perceptions index - Transparency','1901: Fixed-broadband subscriptions per 100 inhabitants - ITU',0.50306,-0.15671957,0.048369974,0.50035,6.2094536,0.81226814
'2704N: Corruption perceptions index - Transparency','2715: Human Rights - Fund for Peace',0.49694,-0.18788537,0.059239984,0.49694,5.523562,-0.82754177
'2704N: Corruption perceptions index - Transparency','0571: Time to import  (days) - WDI',0.49674,0.12519294,0.05908999,0.49674,6.2094536,-0.6095466
'2704N: Corruption perceptions index - Transparency','0814: GDP per capita; PPP  (constant 2011 international $) - WDI',0.49597,0.015147746,0.05817002,0.49363,6.2479277,0.6934135
'2704N: Corruption perceptions index - Transparency','0835: GNI per capita; PPP  (current international $) - WDI',0.49449,0.00394547,0.04795,0.49449,6.2094536,0.70038885
'2704N: Corruption perceptions index - Transparency','1035: Improved water source  (% of population with access) - WDI',0.49172,0.14150017,0.042919993,0.49172,6.2094536,0.5917937
'2704N: Corruption perceptions index - Transparency','1167: GDP per person employed  (constant 2011 PPP $) - WDI',0.4896,0.07989031,0.038529992,0.4896,6.2094536,0.6400857
'2704N: Corruption perceptions index - Transparency','2716: Security Apparatus - Fund for Peace',0.48699,-0.20381,0.026930004,0.48601,6.2094536,-0.8311438
'2704N: Corruption perceptions index - Transparency','1289: Survival to age 65; female  (% of cohort) - WDI',0.48642,0.15030724,0.04972002,0.48642,6.2479277,0.5797523
'2704N: Corruption perceptions index - Transparency','0953: School enrollment; secondary; female  (% gross) - WDI',0.48625,0.07398778,0.037290007,0.48285,6.0,0.6420765
'2704N: Corruption perceptions index - Transparency','0454: Automated teller machines (ATMs)  (per 100;000 adults) - WDI',0.48553,0.084515214,0.031810015,0.4831,6.169925,0.63325727
'2704N: Corruption perceptions index - Transparency','0813: GDP per capita; PPP  (current international $) - WDI',0.48445,0.0073224306,0.05410999,0.48173,6.2479277,0.6907442
'2704N: Corruption perceptions index - Transparency','0380: Energy use  (kg of oil equivalent per capita) - WDI',0.47776,0.19772291,0.11356002,0.4744,6.087463,0.5291853
'2704N: Corruption perceptions index - Transparency','1034: Improved water source; urban  (% of urban population with access) - WDI',0.47336,0.21128348,0.053269982,0.47233,6.2479277,0.5119341
'2704N: Corruption perceptions index - Transparency','1283: Mortality rate; infant  (per 1;000 live births) - WDI',0.47261,0.10136008,0.045949996,0.47261,6.2094536,-0.6093028
'2704N: Corruption perceptions index - Transparency','1033: Improved water source; rural  (% of rural population with access) - WDI',0.47159,0.087474436,0.07988998,0.47159,6.087463,0.6197706
'2704N: Corruption perceptions index - Transparency','1031: Mortality rate; neonatal  (per 1;000 live births) - WDI',0.47157,0.0541915,0.06765002,0.47157,6.2094536,-0.64604837
'2704N: Corruption perceptions index - Transparency','1028: Mortality rate; under-5  (per 1;000 live births) - WDI',0.47155,0.1499655,0.0449,0.47155,6.169925,-0.5670842
'2704N: Corruption perceptions index - Transparency','1051: Lifetime risk of maternal death  (%) - WDI',0.46745,0.26951325,0.07339001,0.46463,6.2479277,-0.4449008
'2704N: Corruption perceptions index - Transparency','1286: Life expectancy at birth; total  (years) - WDI',0.4646,0.030855268,0.041759998,0.4646,6.2479277,0.658593
'2704N: Corruption perceptions index - Transparency','0954: School enrollment; secondary; male  (% gross) - WDI',0.46204,0.04633352,0.07199001,0.45893,6.0,0.64475304
'2704N: Corruption perceptions index - Transparency','0952: School enrollment; secondary  (% gross) - WDI',0.46038,0.04132235,0.037499994,0.45735,6.0,0.6473466
'2704N: Corruption perceptions index - Transparency','0553: Time to export  (days) - WDI',0.45739,0.10936931,0.04405999,0.45739,6.2094536,-0.5899328
'2704N: Corruption perceptions index - Transparency','0456: Commercial bank branches  (per 100;000 adults) - WDI',0.45666,0.24149823,0.07370001,0.45411,6.2094536,0.46385533
'2704N: Corruption perceptions index - Transparency','0460: Domestic credit to private sector by banks  (% of GDP) - WDI',0.45627,0.44118086,0.053389996,0.45627,6.169925,0.12283792
'2704N: Corruption perceptions index - Transparency','1093: Incidence of tuberculosis  (per 100;000 people) - WDI',0.45553,0.3425817,0.095669985,0.45553,6.2479277,-0.3360778
'2704N: Corruption perceptions index - Transparency','1297: Population ages 65 and above  (% of total) - WDI',0.45383,0.052136213,0.09080002,0.45383,6.2479277,0.6337932
'2704N: Corruption perceptions index - Transparency','0490: Claims on other sectors of the domestic economy  (% of GDP) - WDI',0.45351,-0.077281475,0.056899995,0.45351,5.9541965,0.72855437
'2704N: Corruption perceptions index - Transparency','1285: Life expectancy at birth; female  (years) - WDI',0.45132,0.05509758,0.040199995,0.45132,6.2479277,0.629462
'2704N: Corruption perceptions index - Transparency','1058: Improved sanitation facilities  (% of population with access) - WDI',0.4472,0.13901818,0.070089996,0.4472,6.129283,0.55514127
'2704N: Corruption perceptions index - Transparency','0855: Price level ratio of PPP conversion factor  to market exchange rate (GDP) - WDI',0.44703,-0.19753891,0.031529993,0.44703,6.087463,0.8028505
'2704N: Corruption perceptions index - Transparency','0353: Agriculture value added per worker  (constant 2005 US$) - WDI',0.44411,0.0014709234,0.024920017,0.44169,6.129283,0.6653113
'2704N: Corruption perceptions index - Transparency','1295: Population ages 0-14  (% of total) - WDI',0.44351,0.04072395,0.039619982,0.44351,6.2479277,-0.6346543
'2704N: Corruption perceptions index - Transparency','1299: Age dependency ratio; old  (% of working-age population) - WDI',0.44329,0.053318143,0.07481,0.44329,6.2479277,0.62447727
'2704N: Corruption perceptions index - Transparency','0638: Fixed telephone subscriptions  (per 100 people) - WDI',0.44326,-0.13342571,0.050790012,0.44326,6.2479277,0.7593983
'2704N: Corruption perceptions index - Transparency','1025: Number of neonatal deaths - WDI',0.4431,0.4262775,0.07378,0.43994,6.2479277,-0.1297016
'2704N: Corruption perceptions index - Transparency','2711: Uneven Development - Fund for Peace',0.44112,-0.16301247,0.058160007,0.43889,6.2094536,-0.7772596
'2704N: Corruption perceptions index - Transparency','1898: Fixed-telephone subscriptions per 100 inhabitants - ITU',0.44069,-0.1363292,0.046270013,0.43827,6.2479277,0.7596178
'2704N: Corruption perceptions index - Transparency','1433: Air and GHG emissions - CO2 (TONNE_CAP) - OECD',0.4401,0.18576074,0.054700017,0.4401,6.0,0.5043206
'2704N: Corruption perceptions index - Transparency','1276: Mortality rate; adult; female  (per 1;000 female adults) - WDI',0.43963,0.21013723,0.056199998,0.43963,6.2094536,-0.47905403
'2704N: Corruption perceptions index - Transparency','1287: Life expectancy at birth; male  (years) - WDI',0.43954,-0.02406466,0.041639984,0.43954,6.087463,0.6808852
'2704N: Corruption perceptions index - Transparency','1300: Age dependency ratio; young  (% of working-age population) - WDI',0.43672,0.07626638,0.034100026,0.43672,6.2479277,-0.6003779
'2704N: Corruption perceptions index - Transparency','0898: Pupil-teacher ratio; primary - WDI',0.43605,0.1552436,0.09970999,0.43605,5.9541965,-0.5299117
'2704N: Corruption perceptions index - Transparency','1021: Number of infant deaths - WDI',0.43371,0.4095908,0.06667,0.4308,6.2479277,-0.15530355
'2704N: Corruption perceptions index - Transparency','2717: Factionalized Elites - Fund for Peace',0.4329,-0.18866044,0.06296998,0.43173,6.2094536,-0.78839105
'2704N: Corruption perceptions index - Transparency','0492: Domestic credit to private sector  (% of GDP) - WDI',0.43172,-0.061527252,0.042429984,0.43172,6.169925,0.7023156
'2704N: Corruption perceptions index - Transparency','1060: Improved sanitation facilities; urban  (% of urban population with access) - WDI',0.43161,0.16937202,0.05509001,0.43161,6.087463,0.51209176
'2704N: Corruption perceptions index - Transparency','1288: Fertility rate; total  (births per woman) - WDI',0.43037,0.14107805,0.043339998,0.43037,6.2479277,-0.53785866
'2704N: Corruption perceptions index - Transparency','1278: Birth rate; crude  (per 1;000 people) - WDI',0.42933,0.064579695,0.057819992,0.42933,6.2479277,-0.6039456
'2704N: Corruption perceptions index - Transparency','2719: Human Flight - Fund for Peace',0.42795,-0.13700941,0.03564,0.42795,6.0,-0.7516378
'2704N: Corruption perceptions index - Transparency','1050: Lifetime risk of maternal death  (1 in: rate varies by country) - WDI',0.42549,0.06059605,0.036650002,0.42348,6.2479277,0.6040645
'2704N: Corruption perceptions index - Transparency','1290: Survival to age 65; male  (% of cohort) - WDI',0.42528,-0.0115789175,0.057180017,0.42528,6.087463,0.66095304
'2704N: Corruption perceptions index - Transparency','1071: Maternal mortality ratio  (modeled estimate; per 100;000 live births) - WDI',0.42445,0.19368026,0.040360004,0.42445,5.807355,-0.480385
'2704N: Corruption perceptions index - Transparency','0004: Agricultural land  (sq. km) - WDI',0.42412,0.424107,0.25807,0.42412,6.2479277,0.0036095642
'2704N: Corruption perceptions index - Transparency','0856: PPP conversion factor; private consumption  (LCU per international $) - WDI',0.41684,0.38413328,0.14102998,0.41684,6.169925,-0.18085
'2704N: Corruption perceptions index - Transparency','1277: Mortality rate; adult; male  (per 1;000 male adults) - WDI',0.41096,0.09447259,0.08647999,0.41096,6.129283,-0.5625721
'2704N: Corruption perceptions index - Transparency','1023: Number of under-five deaths - WDI',0.41089,0.38433668,0.06285,0.40851,6.2479277,-0.1629519
'2704N: Corruption perceptions index - Transparency','2712: Poverty and Economic Decline - Fund for Peace',0.4101,-0.14972588,0.018590003,0.40496,6.2094536,-0.74821514
'2704N: Corruption perceptions index - Transparency','0773: Adjusted savings: particulate emission damage  (% of GNI) - WDI',0.40707,0.14906552,0.05157,0.40589,6.2094536,-0.5079414
'2704N: Corruption perceptions index - Transparency','0378: Combustible renewables and waste  (% of total energy) - WDI',0.40564,0.26160407,0.18612,0.40206,6.044394,-0.37952065
'2704N: Corruption perceptions index - Transparency','1059: Improved sanitation facilities; rural  (% of rural population with access) - WDI',0.40355,0.07921183,0.06086999,0.40355,5.321928,0.56950694
'2704N: Corruption perceptions index - Transparency','1049: Number of maternal deaths - WDI',0.40027,0.36411288,0.058609992,0.39911,6.2479277,-0.19015019
'2704N: Corruption perceptions index - Transparency','1312: Rural population  (% of total population) - WDI',0.397,0.049367458,0.09798002,0.397,6.2479277,-0.5896037
'2704N: Corruption perceptions index - Transparency','1315: Urban population  (% of total) - WDI',0.397,0.04933232,0.09798002,0.397,6.2479277,0.5896335
'2704N: Corruption perceptions index - Transparency','0577: Cost of business start-up procedures  (% of GNI per capita) - WDI',0.39409,0.26374996,0.06626001,0.39409,6.169925,-0.36102638
'2704N: Corruption perceptions index - Transparency','0580: Time to prepare and pay taxes  (hours) - WDI',0.39172,0.23824726,0.14555,0.39172,6.169925,-0.39175597
'2704N: Corruption perceptions index - Transparency','0552: Documents to export  (number) - WDI',0.39147,-0.034769088,0.07933998,0.39147,6.129283,-0.6528699
'2704N: Corruption perceptions index - Transparency','1273: Adolescent fertility rate  (births per 1;000 women ages 15-19) - WDI',0.3911,0.11766806,0.10187,0.3911,6.2479277,-0.5229072
'2704N: Corruption perceptions index - Transparency','2718: External Intervention - Fund for Peace',0.38947,-0.15636262,0.038080007,0.38947,6.169925,-0.7388049
'2704N: Corruption perceptions index - Transparency','0851: DEC alternative conversion factor  (LCU per US$) - WDI',0.38942,0.3532721,0.10925999,0.38942,6.2479277,-0.190126
'2704N: Corruption perceptions index - Transparency','0485: Lending interest rate  (%) - WDI',0.38706,0.16136214,0.07069999,0.38706,5.9541965,-0.47507668
'2704N: Corruption perceptions index - Transparency','0759: Services; etc.; value added  (% of GDP) - WDI',0.38524,0.09720805,0.040659994,0.38246,6.169925,0.53668606
'2704N: Corruption perceptions index - Transparency','2710: Group Grievance - Fund for Peace',0.38517,-0.08372441,0.06136,0.38517,6.169925,-0.68475866
'2704N: Corruption perceptions index - Transparency','0017: Forest area  (% of land area) - WDI',0.37756,0.37478852,0.28007,0.37308,6.2479277,0.052644778
'2704N: Corruption perceptions index - Transparency','0853: PPP conversion factor; GDP  (LCU per international $) - WDI',0.37733,0.34524754,0.14392,0.37444,6.2479277,-0.17911579
'2704N: Corruption perceptions index - Transparency','0361: Electric power transmission and distribution losses  (% of output) - WDI',0.37676,0.21707268,0.05301997,0.3758,6.044394,-0.39960897
'2704N: Corruption perceptions index - Transparency','1310: Rural population - WDI',0.37564,0.3690715,0.16949001,0.37564,6.2479277,-0.08104622
'2704N: Corruption perceptions index - Transparency','0016: Forest area  (sq. km) - WDI',0.37496,0.37477702,0.25574,0.37496,6.2479277,0.013527114
'2704N: Corruption perceptions index - Transparency','0662: General government final consumption expenditure  (constant 2005 US$) - WDI',0.3733,0.28768146,0.12844999,0.36964,6.044394,0.2926064
'2704N: Corruption perceptions index - Transparency','1296: Population ages 15-64  (% of total) - WDI',0.37149,0.12827721,0.08381,0.37149,6.2479277,0.4931661
'2704N: Corruption perceptions index - Transparency','0574: Time required to enforce a contract  (days) - WDI',0.37097,0.3053582,0.21918002,0.37097,6.169925,-0.256148
'2704N: Corruption perceptions index - Transparency','0491: Domestic credit provided by financial sector  (% of GDP) - WDI',0.37078,-0.07859394,0.053270012,0.37078,6.169925,0.6703536
'2704N: Corruption perceptions index - Transparency','1895: Mobile-cellular telephone subscriptions - ITU',0.36773,0.08314416,0.03759998,0.36773,6.2479277,0.53346586
'2704N: Corruption perceptions index - Transparency','1896: Mobile-cellular telephone subscriptions per 100 inhabitants - ITU',0.36773,0.08314416,0.03759998,0.36773,6.2479277,0.53346586
'2704N: Corruption perceptions index - Transparency','1298: Age dependency ratio  (% of working-age population) - WDI',0.36731,0.122172415,0.07428998,0.36731,6.2479277,-0.4951137
'2704N: Corruption perceptions index - Transparency','0699: Exports of goods and services  (constant 2005 US$) - WDI',0.36569,0.21521552,0.10077,0.36569,6.044394,0.3879104
'2704N: Corruption perceptions index - Transparency','0848: Net current transfers from abroad  (current LCU) - WDI',0.36453,0.36084065,0.08052999,0.36453,6.087463,-0.06074007
'2704N: Corruption perceptions index - Transparency','0636: Mobile cellular subscriptions  (per 100 people) - WDI',0.36244,0.07714796,0.029459983,0.36244,6.2479277,0.53412735
'2704N: Corruption perceptions index - Transparency','1952: Number of neonatal deaths (thousands) - WHO',0.35881,0.3423425,0.042490005,0.35776,6.2479277,-0.12832585
'2704N: Corruption perceptions index - Transparency','0735: Agriculture; value added  (constant LCU) - WDI',0.35833,0.35204634,0.12585,0.35489,6.169925,-0.07926961
'2704N: Corruption perceptions index - Transparency','0852: Official exchange rate  (LCU per US$; period average) - WDI',0.35746,0.35678053,0.12292999,0.35414,6.129283,-0.026066275
'2704N: Corruption perceptions index - Transparency','0641: Secure Internet servers - WDI',0.35396,0.29415384,0.032210022,0.35396,6.2094536,0.244553
'2704N: Corruption perceptions index - Transparency','0691: Gross national expenditure deflator  (base year varies by country) - WDI',0.35097,0.3128009,0.072840005,0.34808,6.129283,-0.19536911
'2704N: Corruption perceptions index - Transparency','1103: Health expenditure; public  (% of GDP) - WDI',0.35002,-0.06669265,0.05658999,0.34749,6.2479277,0.64553285
'2704N: Corruption perceptions index - Transparency','0570: Documents to import  (number) - WDI',0.34943,-0.025370032,0.028209984,0.34943,6.2094536,-0.61220914
'2704N: Corruption perceptions index - Transparency','1096: Out-of-pocket health expenditure  (% of total expenditure on health) - WDI',0.34732,0.07553241,0.043089986,0.34493,6.2479277,-0.5213325
'2704N: Corruption perceptions index - Transparency','0477: Money and quasi money  as % of GDP (M2) - WDI',0.34658,0.072938085,0.03356999,0.34658,6.087463,0.52310795
'2704N: Corruption perceptions index - Transparency','0062: Primary income receipts  (BoP; current US$) - WDI',0.34526,0.16613692,0.042490005,0.34259,6.169925,0.42322934
'2704N: Corruption perceptions index - Transparency','0472: Broad money  (% of GDP) - WDI',0.34517,0.07778317,0.03364998,0.34195,6.087463,0.5170946
'2704N: Corruption perceptions index - Transparency','1362: Merchandise imports from high-income economies  (% of total merchandise imports) - WDI',0.3447,0.06343624,0.06367001,0.3447,6.2094536,0.53034306
'2704N: Corruption perceptions index - Transparency','2745: Merchandise trade-Exports-Office and telecom equipment (US dollar at current prices) - WTO',0.34356,0.30298096,0.07528001,0.34356,6.087463,0.20144242
'2704N: Corruption perceptions index - Transparency','0796: Gross value added at factor cost  (constant 2005 US$) - WDI',0.34066,0.26509896,0.09342,0.33659,6.044394,0.2748837
'2704N: Corruption perceptions index - Transparency','0006: Arable land  (hectares) - WDI',0.33523,0.3352033,0.18541999,0.33523,6.2479277,0.005166909
'2704N: Corruption perceptions index - Transparency','0767: Adjusted savings: consumption of fixed capital  (% of GNI) - WDI',0.33403,0.07914814,0.07225999,0.33165,6.2479277,0.50485826
'2704N: Corruption perceptions index - Transparency','0029: Cereal yield  (kg per hectare) - WDI',0.33276,0.22297558,0.07037002,0.32963,6.2094536,0.33133733
'2704N: Corruption perceptions index - Transparency','1383: ICT goods exports  (% of total goods exports) - WDI',0.33154,0.24678025,0.050559998,0.32831,6.044394,0.29113528
'2704N: Corruption perceptions index - Transparency','0732: Agriculture; value added  (current LCU) - WDI',0.33037,0.3226853,0.08776002,0.33037,6.169925,-0.08766252
'2704N: Corruption perceptions index - Transparency','2746: Merchandise trade-Exports-Electronic data processing and office equipment (US dollar at current prices) - WTO',0.32924,0.30604538,0.06566,0.32924,6.087463,0.1522978
'2704N: Corruption perceptions index - Transparency','0797: Gross value added at factor cost  (constant LCU) - WDI',0.32893,0.32759526,0.19311999,0.32395,6.087463,-0.036534075
'2704N: Corruption perceptions index - Transparency','0885: School enrollment; preprimary  (% gross) - WDI',0.32782,0.030302703,0.029799998,0.32782,5.9541965,0.54545146
'2704N: Corruption perceptions index - Transparency','0779: Adjusted net national income  (constant 2005 US$) - WDI',0.32407,0.25375235,0.10507001,0.32041,6.0,0.26517478
'2704N: Corruption perceptions index - Transparency','2797: Balance of Payments-Exports-Services (US dollar at current prices) - WTO',0.32337,0.13245401,0.04081002,0.32337,6.2094536,0.43693936
'2704N: Corruption perceptions index - Transparency','0433: Population in the largest city  (% of urban population) - WDI',0.32275,0.32023183,0.18524,0.32275,6.087463,-0.050181486
'2704N: Corruption perceptions index - Transparency','2785: Balance of Payments-Exports-Commercial services (US dollar at current prices) - WTO',0.32208,0.13079838,0.031909972,0.32208,6.2094536,0.43735752
'2704N: Corruption perceptions index - Transparency','0575: Time required to register property  (days) - WDI',0.32183,0.27461416,0.12081,0.31799,6.169925,-0.21729209
'2704N: Corruption perceptions index - Transparency','1402: Commercial service exports  (current US$) - WDI',0.32017,0.12244575,0.04547,0.31749,6.169925,0.44466195
'2704N: Corruption perceptions index - Transparency','0834: GNI per capita  (constant LCU) - WDI',0.3197,0.31225577,0.18023,0.3197,6.087463,-0.08627992
'2704N: Corruption perceptions index - Transparency','2748: Merchandise trade-Exports-Integrated circuits and electronic components (US dollar at current prices) - WTO',0.31954,0.24089575,0.058539987,0.31954,6.044394,0.28043583
'2704N: Corruption perceptions index - Transparency','0923: Repeaters; primary; total  (% of total enrollment) - WDI',0.31882,0.14400198,0.08618,0.31882,5.9541965,-0.41811246
'2704N: Corruption perceptions index - Transparency','0722: Imports of goods and services  (constant 2005 US$) - WDI',0.3181,0.17656541,0.051730007,0.3181,6.044394,0.37621084
'2704N: Corruption perceptions index - Transparency','2747: Merchandise trade-Exports-Telecommunications equipment (US dollar at current prices) - WTO',0.31691,0.29104337,0.05340001,0.31691,6.087463,0.16083103
'2704N: Corruption perceptions index - Transparency','0003: Fertilizer consumption  (kilograms per hectare of arable land) - WDI',0.31619,0.2570714,0.0325,0.31327,6.129283,0.24314316
'2704N: Corruption perceptions index - Transparency','0588: Time required to build a warehouse  (days) - WDI',0.31575,0.26838306,0.21365,0.31119,6.169925,-0.21763948
'2704N: Corruption perceptions index - Transparency','1311: Rural population growth  (annual %) - WDI',0.31573,0.20031193,0.10588001,0.31289,6.2479277,-0.33973235
'2704N: Corruption perceptions index - Transparency','0066: Service exports  (BoP; current US$) - WDI',0.31444,0.12036346,0.0422,0.31165,6.169925,0.4405412
'2704N: Corruption perceptions index - Transparency','1073: People practicing open defecation; rural  (% of rural population) - WDI',0.31348,0.15734883,0.04437001,0.31348,6.169925,-0.39513436
'2704N: Corruption perceptions index - Transparency','1321: International tourism; receipts for passenger transport items  (current US$) - WDI',0.31298,0.1561724,0.04067999,0.31298,6.0,0.3959894
'2704N: Corruption perceptions index - Transparency','1075: People practicing open defecation  (% of population) - WDI',0.31228,0.17118372,0.025539994,0.31228,5.857981,-0.37562785
'2704N: Corruption perceptions index - Transparency','1301: Population growth  (annual %) - WDI',0.31115,0.28421533,0.13164002,0.31115,6.2479277,-0.16411793
'2704N: Corruption perceptions index - Transparency','0371: Energy imports; net  (% of energy use) - WDI',0.3096,0.2804025,0.098859996,0.3062,6.044394,0.17087269
'2704N: Corruption perceptions index - Transparency','2743: Merchandise trade-Exports-Pharmaceuticals (US dollar at current prices) - WTO',0.30949,0.124498576,0.03535001,0.30949,6.087463,0.43010628
'2704N: Corruption perceptions index - Transparency','0825: GNI  (constant 2005 US$) - WDI',0.30904,0.23526594,0.063620016,0.3055,6.044394,0.2716138
'2704N: Corruption perceptions index - Transparency','0585: Tax payments  (number) - WDI',0.30899,0.07140097,0.050909996,0.30899,6.169925,-0.48743105
'2704N: Corruption perceptions index - Transparency','0896: Primary education; pupils - WDI',0.30846,0.30002412,0.121999994,0.30846,6.129283,-0.09184695
'2704N: Corruption perceptions index - Transparency','0676: Household final consumption expenditure  (constant LCU) - WDI',0.30813,0.30198845,0.16492,0.30813,6.087463,-0.07836807
'2704N: Corruption perceptions index - Transparency','1319: International tourism; receipts  (current US$) - WDI',0.30679,0.18548262,0.053159982,0.30406,6.2094536,0.34829208
'2704N: Corruption perceptions index - Transparency','1266: Refugee population by country or territory of origin - WDI',0.30541,0.2537877,0.033370003,0.30541,6.2094536,-0.22720544
'2704N: Corruption perceptions index - Transparency','2709: Refugees and IDPs - Fund for Peace',0.30513,-0.084266394,0.030180007,0.304,6.2094536,-0.62401634
'2704N: Corruption perceptions index - Transparency','2791: Balance of Payments-Exports-Insurance and pension services (US dollar at current prices) - WTO',0.30508,0.17463517,0.036450014,0.30508,6.044394,0.36117145
'2704N: Corruption perceptions index - Transparency','0707: Gross fixed capital formation  (constant 2005 US$) - WDI',0.30425,0.24885693,0.07394001,0.30129,6.044394,0.23535731
'2704N: Corruption perceptions index - Transparency','0427: Population density  (people per sq. km of land area) - WDI',0.30344,0.27254337,0.16967,0.30344,6.2479277,0.1757744
'2704N: Corruption perceptions index - Transparency','0689: Final consumption expenditure  (constant 2005 US$) - WDI',0.30318,0.24184497,0.102210015,0.29996,6.044394,0.24765913
'2704N: Corruption perceptions index - Transparency','0376: Fossil fuel energy consumption  (% of total) - WDI',0.30297,0.26270193,0.14405999,0.30297,6.044394,0.20066907
'2704N: Corruption perceptions index - Transparency','1101: Health expenditure; public  (% of total health expenditure) - WDI',0.30256,0.03893906,0.035589993,0.29992,6.2479277,0.5134403
'2704N: Corruption perceptions index - Transparency','2739: Merchandise trade-Imports-Clothing (US dollar at current prices) - WTO',0.30249,0.17680359,0.039739996,0.30249,6.129283,0.3545228
'2704N: Corruption perceptions index - Transparency','1304: Population; total - WDI',0.30234,0.30062884,0.17479,0.30234,6.2479277,-0.04136615
'2704N: Corruption perceptions index - Transparency','0944: Secondary education; pupils  (% female) - WDI',0.3023,0.21623392,0.10191001,0.29934,6.044394,0.29337022
'2704N: Corruption perceptions index - Transparency','0059: ICT service exports  (BoP; current US$) - WDI',0.30157,0.10450049,0.036720008,0.29853,6.044394,0.4439251
'2704N: Corruption perceptions index - Transparency','0670: Household final consumption expenditure; etc.  (constant LCU) - WDI',0.30127,0.29520005,0.15039001,0.2979,6.087463,-0.07790994
'2704N: Corruption perceptions index - Transparency','1323: International tourism; receipts for travel items  (current US$) - WDI',0.30121,0.17919219,0.036730006,0.30121,6.169925,0.34931046
