@relation MINE-Indicator-2011-2718_clustered

@attribute Instance_number numeric
@attribute XVar string
@attribute YVar string
@attribute MIC numeric
@attribute MIC-p2 numeric
@attribute MAS numeric
@attribute MEV numeric
@attribute MCN numeric
@attribute p numeric
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4}

@data
32,'2718N: External Intervention - Fund for Peace - 4','0813: GDP per capita; PPP  (current international $) - WDI - 745',0.55226,0.118299,0.05941,0.55226,4.321928,-0.658757,cluster3
33,'2718N: External Intervention - Fund for Peace - 4','0814: GDP per capita; PPP  (constant 2011 international $) - WDI - 746',0.55226,0.118299,0.05941,0.55226,4.321928,-0.658757,cluster3
34,'2718N: External Intervention - Fund for Peace - 4','0640: Fixed broadband subscriptions  (per 100 people) - WDI - 581',0.55192,0.01703,0.11743,0.55192,4.321928,-0.731362,cluster3
35,'2718N: External Intervention - Fund for Peace - 4','0953: School enrollment; secondary; female  (\% gross) - WDI - 883',0.55069,0.066639,0.10378,0.52773,4.169925,-0.695738,cluster3
36,'2718N: External Intervention - Fund for Peace - 4','1901: Fixed-broadband subscriptions per 100 inhabitants - ITU - 1659',0.54984,0.015988,0.11758,0.54984,4.321928,-0.730651,cluster3
37,'2718N: External Intervention - Fund for Peace - 4','0835: GNI per capita; PPP  (current international $) - WDI - 767',0.54788,0.092812,0.03313,0.54788,4.321928,-0.674587,cluster3
38,'2718N: External Intervention - Fund for Peace - 4','0836: GNI per capita; PPP  (constant 2011 international $) - WDI - 768',0.54788,0.09281,0.03313,0.54788,4.321928,-0.674589,cluster3
39,'2718N: External Intervention - Fund for Peace - 4','1895: Mobile-cellular telephone subscriptions - ITU - 1653',0.54643,0.182201,0.09179,0.52914,4.459432,-0.603514,cluster3
40,'2718N: External Intervention - Fund for Peace - 4','1896: Mobile-cellular telephone subscriptions per 100 inhabitants - ITU - 1654',0.54643,0.182201,0.09179,0.52914,4.459432,-0.603514,cluster3
41,'2718N: External Intervention - Fund for Peace - 4','0743: Industry; value added  (current US$) - WDI - 675',0.54118,0.432112,0.15894,0.51023,4.321928,-0.330254,cluster1
42,'2718N: External Intervention - Fund for Peace - 4','0636: Mobile cellular subscriptions  (per 100 people) - WDI - 577',0.53973,0.180823,0.08087,0.52736,4.459432,-0.599088,cluster3
43,'2718N: External Intervention - Fund for Peace - 4','1300: Age dependency ratio; young  (\% of working-age population) - WDI - 1205',0.53703,0.106777,0.055,0.51881,4.459432,0.655937,cluster0
44,'2718N: External Intervention - Fund for Peace - 4','0380: Energy use  (kg of oil equivalent per capita) - WDI - 366',0.53602,0.335724,0.0707,0.53602,4.169925,-0.447545,cluster1
45,'2718N: External Intervention - Fund for Peace - 4','0886: School enrollment; preprimary; female  (\% gross) - WDI - 816',0.53244,0.175143,0.17404,0.50743,4.169925,-0.597743,cluster3
46,'2718N: External Intervention - Fund for Peace - 4','2716: Security Apparatus - Fund for Peace - 1711',0.53217,-0.099641,0.0459,0.52071,4.459432,0.794866,cluster0
47,'2718N: External Intervention - Fund for Peace - 4','2733: Merchandise trade-Imports-Machinery and transport equipment (US dollar at current prices) - WTO - 1728',0.53159,0.335911,0.07751,0.51032,4.321928,-0.442357,cluster1
48,'2718N: External Intervention - Fund for Peace - 4','2717: Factionalized Elites - Fund for Peace - 1712',0.53149,-0.086011,0.05948,0.5192,4.459432,0.785812,cluster0
49,'2718N: External Intervention - Fund for Peace - 4','1035: Improved water source  (\% of population with access) - WDI - 957',0.52649,0.199515,0.12855,0.51455,4.459432,-0.571818,cluster3
50,'2718N: External Intervention - Fund for Peace - 4','0641: Secure Internet servers - WDI - 582',0.52555,0.43568,0.02084,0.52555,4.321928,-0.299784,cluster1
51,'2718N: External Intervention - Fund for Peace - 4','0978: School enrollment; tertiary  (\% gross) - WDI - 908',0.52514,0.073921,0.11119,0.49751,4.169925,-0.671729,cluster3
52,'2718N: External Intervention - Fund for Peace - 4','1321: International tourism; receipts for passenger transport items  (current US$) - WDI - 1226',0.5247,0.320971,0.15307,0.5247,4.169925,-0.451363,cluster1
53,'2718N: External Intervention - Fund for Peace - 4','2734: Merchandise trade-Imports-Office and telecom equipment (US dollar at current prices) - WTO - 1729',0.52368,0.388268,0.0725,0.50205,4.321928,-0.367984,cluster1
54,'2718N: External Intervention - Fund for Peace - 4','1288: Fertility rate; total  (births per woman) - WDI - 1193',0.52354,0.146845,0.05399,0.50383,4.459432,0.613755,cluster0
55,'2718N: External Intervention - Fund for Peace - 4','2735: Merchandise trade-Imports-Telecommunications equipment (US dollar at current prices) - WTO - 1730',0.52333,0.360604,0.08809,0.49571,4.321928,-0.403393,cluster1
56,'2718N: External Intervention - Fund for Peace - 4','2795: Balance of Payments-Exports-Other business services (US dollar at current prices) - WTO - 1790',0.52305,0.255279,0.02257,0.52305,4.169925,-0.517466,cluster3
57,'2718N: External Intervention - Fund for Peace - 4','1298: Age dependency ratio  (\% of working-age population) - WDI - 1203',0.52206,0.221273,0.14436,0.49764,4.459432,0.548441,cluster0
58,'2718N: External Intervention - Fund for Peace - 4','0539: Distance to frontier score  (0=lowest performance to 100=frontier) - WDI - 488',0.52163,-0.017728,0.06035,0.52163,4.321928,-0.73441,cluster3
59,'2718N: External Intervention - Fund for Peace - 4','0454: Automated teller machines (ATMs)  (per 100;000 adults) - WDI - 404',0.52121,0.106555,0.06527,0.52121,4.321928,-0.643937,cluster3
60,'2718N: External Intervention - Fund for Peace - 4','2708: Demographic Pressures - Fund for Peace - 1703',0.52011,-0.104144,0.05733,0.51255,4.459432,0.790097,cluster0
61,'2718N: External Intervention - Fund for Peace - 4','2787: Balance of Payments-Exports-Transport (US dollar at current prices) - WTO - 1782',0.51962,0.230851,0.09038,0.49869,4.321928,-0.537373,cluster3
62,'2718N: External Intervention - Fund for Peace - 4','0038: Imports of goods; services and primary income  (BoP; current US$) - WDI - 35',0.51882,0.262497,0.06239,0.49718,4.321928,-0.506284,cluster3
63,'2718N: External Intervention - Fund for Peace - 4','1924: Psychiatrists working in mental health sector (per 100;000) - WHO - 1666',0.51804,0.157907,0.15494,0.51804,4.321928,-0.600111,cluster3
64,'2718N: External Intervention - Fund for Peace - 4','1296: Population ages 15-64  (\% of total) - WDI - 1201',0.51697,0.231303,0.15167,0.4917,4.459432,-0.534478,cluster3
65,'2718N: External Intervention - Fund for Peace - 4','1095: External resources for health  (\% of total expenditure on health) - WDI - 1010',0.51655,0.234372,0.11534,0.51655,4.169925,0.531204,cluster0
66,'2718N: External Intervention - Fund for Peace - 4','2739: Merchandise trade-Imports-Clothing (US dollar at current prices) - WTO - 1734',0.51616,0.334639,0.03712,0.50659,4.321928,-0.426053,cluster1
67,'2718N: External Intervention - Fund for Peace - 4','1413: Account at a financial institution; male  (\% age 15+) - WDI - 1318',0.51602,-0.013411,0.06661,0.51602,4.169925,-0.72762,cluster3
68,'2718N: External Intervention - Fund for Peace - 4','0736: Agriculture; value added  (\% of GDP) - WDI - 668',0.51542,0.099106,0.08736,0.49944,4.321928,0.645224,cluster0
69,'2718N: External Intervention - Fund for Peace - 4','0062: Primary income receipts  (BoP; current US$) - WDI - 59',0.51467,0.299336,0.05109,0.51467,4.321928,-0.464041,cluster3
70,'2718N: External Intervention - Fund for Peace - 4','0033: Imports of goods and services  (BoP; current US$) - WDI - 30',0.51417,0.276989,0.07823,0.48753,4.321928,-0.487012,cluster3
71,'2718N: External Intervention - Fund for Peace - 4','2794: Balance of Payments-Exports-Telecommunications; computer; and information services (US dollar at current prices) - WTO - 1789',0.51362,0.333728,0.11428,0.4928,4.321928,-0.424137,cluster1
72,'2718N: External Intervention - Fund for Peace - 4','1317: International tourism; number of arrivals - WDI - 1222',0.51304,0.286692,0.14433,0.51304,4.321928,-0.475761,cluster1
73,'2718N: External Intervention - Fund for Peace - 4','2729: Merchandise trade-Imports-Manufactures (US dollar at current prices) - WTO - 1724',0.51268,0.292215,0.06506,0.48485,4.321928,-0.469537,cluster1
74,'2718N: External Intervention - Fund for Peace - 4','2743: Merchandise trade-Exports-Pharmaceuticals (US dollar at current prices) - WTO - 1738',0.50962,0.264996,0.05078,0.49491,4.321928,-0.494594,cluster3
75,'2718N: External Intervention - Fund for Peace - 4','1051: Lifetime risk of maternal death  (\%) - WDI - 973',0.50904,0.246247,0.09847,0.4921,4.459432,0.512634,cluster0
76,'2718N: External Intervention - Fund for Peace - 4','1967: Total fertility rate (per woman) - WHO - 1684',0.50752,0.150196,0.07337,0.48717,4.459432,0.597766,cluster0
77,'2718N: External Intervention - Fund for Peace - 4','1414: Account at a financial institution; female  (\% age 15+) - WDI - 1319',0.50602,-0.047905,0.08581,0.50602,4.169925,-0.744261,cluster3
78,'2718N: External Intervention - Fund for Peace - 4','0063: Exports of goods and services  (BoP; current US$) - WDI - 60',0.50455,0.247769,0.04298,0.48705,4.321928,-0.506736,cluster3
79,'2718N: External Intervention - Fund for Peace - 4','2709: Refugees and IDPs - Fund for Peace - 1704',0.50161,-0.026557,0.12262,0.49296,4.459432,0.726751,cluster0
80,'2718N: External Intervention - Fund for Peace - 4','1412: Account at a financial institution  (\% age 15+) - WDI - 1317',0.4994,-0.053256,0.06106,0.4994,4.169925,-0.743409,cluster3
81,'2718N: External Intervention - Fund for Peace - 4','1167: GDP per person employed  (constant 2011 PPP $) - WDI - 1080',0.49869,0.111929,0.03172,0.49869,4.321928,-0.621901,cluster3
82,'2718N: External Intervention - Fund for Peace - 4','1903: Cellular subscribers (per 100 population) - WHO - 1660',0.49857,0.136813,0.05691,0.49857,4.321928,-0.601462,cluster3
83,'2718N: External Intervention - Fund for Peace - 4','2792: Balance of Payments-Exports-Financial services (US dollar at current prices) - WTO - 1787',0.49851,0.331047,0.04407,0.48583,4.169925,-0.409222,cluster1
84,'2718N: External Intervention - Fund for Peace - 4','2749: Merchandise trade-Exports-Transport equipment (US dollar at current prices) - WTO - 1744',0.49768,0.343739,0.10958,0.48212,4.321928,-0.392353,cluster1
85,'2718N: External Intervention - Fund for Peace - 4','1403: High-technology exports  (current US$) - WDI - 1308',0.49725,0.393276,0.03224,0.49725,4.169925,-0.32245,cluster1
86,'2718N: External Intervention - Fund for Peace - 4','0745: Industry; value added  (constant 2005 US$) - WDI - 677',0.49573,0.37417,0.14208,0.47785,4.321928,-0.348655,cluster1
87,'2718N: External Intervention - Fund for Peace - 4','1416: Account at a financial institution; income; richest 60\%  (\% ages 15+) - WDI - 1321',0.49544,-0.050522,0.0571,0.49544,4.169925,-0.738892,cluster3
88,'2718N: External Intervention - Fund for Peace - 4','1050: Lifetime risk of maternal death  (1 in: rate varies by country) - WDI - 972',0.49431,0.157148,0.08792,0.48409,4.459432,-0.580656,cluster3
89,'2718N: External Intervention - Fund for Peace - 4','2742: Merchandise trade-Exports-Chemicals (US dollar at current prices) - WTO - 1737',0.49395,0.240435,0.04686,0.48381,4.321928,-0.503503,cluster3
90,'2718N: External Intervention - Fund for Peace - 4','2791: Balance of Payments-Exports-Insurance and pension services (US dollar at current prices) - WTO - 1786',0.49348,0.309071,0.05818,0.49348,4.169925,-0.429428,cluster1
91,'2718N: External Intervention - Fund for Peace - 4','2711: Uneven Development - Fund for Peace - 1706',0.49324,0.006483,0.08261,0.49324,4,0.69768,cluster0
92,'2718N: External Intervention - Fund for Peace - 4','1295: Population ages 0-14  (\% of total) - WDI - 1200',0.49239,0.029254,0.05471,0.47347,4.459432,0.680541,cluster0
93,'2718N: External Intervention - Fund for Peace - 4','2816: Balance of Payments-Imports-Financial services (US dollar at current prices) - WTO - 1811',0.49183,0.275688,0.06045,0.46372,4.169925,-0.464911,cluster1
94,'2718N: External Intervention - Fund for Peace - 4','2719: Human Flight - Fund for Peace - 1714',0.49176,-0.061731,0.06615,0.47557,4.459432,0.74397,cluster0
95,'2718N: External Intervention - Fund for Peace - 4','2704: Corruption perceptions index - Transparency - 1699',0.48713,-0.075288,0.05794,0.48713,4.321928,-0.749945,cluster3
96,'2718N: External Intervention - Fund for Peace - 4','2723: Merchandise trade-Exports-Manufactures (US dollar at current prices) - WTO - 1718',0.48622,0.323137,0.03455,0.47052,4.321928,-0.403835,cluster1
97,'2718N: External Intervention - Fund for Peace - 4','1286: Life expectancy at birth; total  (years) - WDI - 1191',0.4853,0.057642,0.04647,0.46854,4.459432,-0.653955,cluster3
98,'2718N: External Intervention - Fund for Peace - 4','0068: Exports of goods; services and primary income  (BoP; current US$) - WDI - 65',0.48473,0.219145,0.02316,0.46945,4.321928,-0.51535,cluster3
99,'2718N: External Intervention - Fund for Peace - 4','0642: Secure Internet servers  (per 1 million people) - WDI - 583',0.48384,0.183715,0.03492,0.48384,4.321928,-0.547837,cluster3
100,'2718N: External Intervention - Fund for Peace - 4','0697: Exports of goods and services  (current US$) - WDI - 629',0.48358,0.235985,0.04174,0.48358,4.321928,-0.497589,cluster3
101,'2718N: External Intervention - Fund for Peace - 4','1071: Maternal mortality ratio  (modeled estimate; per 100;000 live births) - WDI - 987',0.48273,0.193045,0.12267,0.46434,4.459432,0.538224,cluster0
102,'2718N: External Intervention - Fund for Peace - 4','1289: Survival to age 65; female  (\% of cohort) - WDI - 1194',0.48174,0.140915,0.03301,0.46498,4.459432,-0.583803,cluster3
103,'2718N: External Intervention - Fund for Peace - 4','0035: Goods imports  (BoP; current US$) - WDI - 32',0.4808,0.270729,0.07525,0.4808,4.321928,-0.458335,cluster1
104,'2718N: External Intervention - Fund for Peace - 4','2797: Balance of Payments-Exports-Services (US dollar at current prices) - WTO - 1792',0.47904,0.21057,0.09221,0.47904,4.321928,-0.518141,cluster3
105,'2718N: External Intervention - Fund for Peace - 4','1033: Improved water source; rural  (\% of rural population with access) - WDI - 955',0.47879,0.161395,0.08973,0.45953,4.459432,-0.563378,cluster3
106,'2718N: External Intervention - Fund for Peace - 4','0065: Goods exports  (BoP; current US$) - WDI - 62',0.47811,0.255779,0.03829,0.47811,4.321928,-0.471519,cluster1
107,'2718N: External Intervention - Fund for Peace - 4','2744: Merchandise trade-Exports-Machinery and transport equipment (US dollar at current prices) - WTO - 1739',0.47769,0.33588,0.08036,0.46773,4.321928,-0.376576,cluster1
108,'2718N: External Intervention - Fund for Peace - 4','2788: Balance of Payments-Exports-Travel (US dollar at current prices) - WTO - 1783',0.47612,0.226221,0.04373,0.47612,4.321928,-0.499899,cluster3
109,'2718N: External Intervention - Fund for Peace - 4','2752: Merchandise trade-Imports-Electronic data processing and office equipment (US dollar at current prices) - WTO - 1747',0.47597,0.312484,0.01464,0.45577,4.321928,-0.404334,cluster1
110,'2718N: External Intervention - Fund for Peace - 4','0041: Foreign direct investment; net outflows  (BoP; current US$) - WDI - 38',0.47418,0.310019,0.15742,0.44059,4.321928,-0.405168,cluster1
111,'2718N: External Intervention - Fund for Peace - 4','1898: Fixed-telephone subscriptions per 100 inhabitants - ITU - 1656',0.47406,0.035457,0.03534,0.45194,4.459432,-0.662271,cluster3
112,'2718N: External Intervention - Fund for Peace - 4','1299: Age dependency ratio; old  (\% of working-age population) - WDI - 1204',0.47303,0.061848,0.06244,0.45694,4.459432,-0.641235,cluster3
113,'2718N: External Intervention - Fund for Peace - 4','2745: Merchandise trade-Exports-Office and telecom equipment (US dollar at current prices) - WTO - 1740',0.47269,0.416402,0.0366,0.45645,4.321928,-0.237251,cluster1
114,'2718N: External Intervention - Fund for Peace - 4','1319: International tourism; receipts  (current US$) - WDI - 1224',0.47173,0.248456,0.07073,0.47173,4.321928,-0.472518,cluster1
115,'2718N: External Intervention - Fund for Peace - 4','1297: Population ages 65 and above  (\% of total) - WDI - 1202',0.47172,0.043813,0.03595,0.45258,4.459432,-0.654146,cluster3
116,'2718N: External Intervention - Fund for Peace - 4','2785: Balance of Payments-Exports-Commercial services (US dollar at current prices) - WTO - 1780',0.47171,0.207605,0.06719,0.47171,4.321928,-0.513911,cluster3
117,'2718N: External Intervention - Fund for Peace - 4','0817: Gross domestic savings  (current US$) - WDI - 749',0.47154,0.361879,0.05993,0.44985,4.321928,-0.331151,cluster1
118,'2718N: External Intervention - Fund for Peace - 4','1278: Birth rate; crude  (per 1;000 people) - WDI - 1185',0.47145,0.0378,0.04401,0.45738,4.459432,0.658521,cluster0
119,'2718N: External Intervention - Fund for Peace - 4','2724: Merchandise trade-Exports-Textiles (US dollar at current prices) - WTO - 1719',0.47144,0.43475,0.13092,0.45505,4.321928,-0.191546,cluster1
120,'2718N: External Intervention - Fund for Peace - 4','0638: Fixed telephone subscriptions  (per 100 people) - WDI - 579',0.47109,0.029122,0.05597,0.45002,4.459432,-0.664807,cluster3
121,'2718N: External Intervention - Fund for Peace - 4','2715: Human Rights - Fund for Peace - 1710',0.46981,-0.083952,0.03306,0.46275,4.459432,0.744152,cluster0
122,'2718N: External Intervention - Fund for Peace - 4','1388: Merchandise exports  (current US$) - WDI - 1293',0.46948,0.245159,0.06348,0.45878,4.459432,-0.473625,cluster3
123,'2718N: External Intervention - Fund for Peace - 4','2780: Merchandise trade-Exports-Total merchandise (US dollar at current prices) - WTO - 1775',0.46948,0.245213,0.06348,0.45878,4.459432,-0.473568,cluster3
124,'2718N: External Intervention - Fund for Peace - 4','1285: Life expectancy at birth; female  (years) - WDI - 1190',0.46838,0.050095,0.02498,0.44713,4.459432,-0.64675,cluster3
125,'2718N: External Intervention - Fund for Peace - 4','1058: Improved sanitation facilities  (\% of population with access) - WDI - 975',0.46798,0.103778,0.09423,0.44809,4.459432,-0.603492,cluster3
126,'2718N: External Intervention - Fund for Peace - 4','2747: Merchandise trade-Exports-Telecommunications equipment (US dollar at current prices) - WTO - 1742',0.46768,0.422733,0.06689,0.46517,4.321928,-0.212006,cluster1
127,'2718N: External Intervention - Fund for Peace - 4','0052: Foreign direct investment; net  (BoP; current US$) - WDI - 49',0.46743,0.462861,0.19901,0.46743,4.321928,-0.067597,cluster1
128,'2718N: External Intervention - Fund for Peace - 4','2731: Merchandise trade-Imports-Chemicals (US dollar at current prices) - WTO - 1726',0.46733,0.223805,0.06231,0.45057,4.321928,-0.493482,cluster3
129,'2718N: External Intervention - Fund for Peace - 4','2746: Merchandise trade-Exports-Electronic data processing and office equipment (US dollar at current prices) - WTO - 1741',0.46719,0.423215,0.03547,0.46516,4.321928,-0.209702,cluster1
130,'2718N: External Intervention - Fund for Peace - 4','1283: Mortality rate; infant  (per 1;000 live births) - WDI - 1189',0.46669,0.088739,0.0313,0.44758,4.459432,0.614777,cluster0
131,'2718N: External Intervention - Fund for Peace - 4','2737: Merchandise trade-Imports-Automotive products (US dollar at current prices) - WTO - 1732',0.46636,0.242563,0.06786,0.45407,4.321928,-0.473072,cluster1
132,'2718N: External Intervention - Fund for Peace - 4','1371: Merchandise imports by the reporting economy  (current US$) - WDI - 1276',0.4658,0.256506,0.0788,0.4658,4.321928,-0.457486,cluster1
133,'2718N: External Intervention - Fund for Peace - 4','2750: Merchandise trade-Exports-Automotive products (US dollar at current prices) - WTO - 1745',0.46559,0.323007,0.0503,0.45794,4.321928,-0.377602,cluster1
134,'2718N: External Intervention - Fund for Peace - 4','1323: International tourism; receipts for travel items  (current US$) - WDI - 1228',0.46558,0.230145,0.05903,0.46558,4.321928,-0.485216,cluster3
135,'2718N: External Intervention - Fund for Peace - 4','0722: Imports of goods and services  (constant 2005 US$) - WDI - 654',0.46514,0.2433,0.04263,0.46514,4.169925,-0.470999,cluster1
136,'2718N: External Intervention - Fund for Peace - 4','0056: Net capital account  (BoP; current US$) - WDI - 53',0.46488,0.445824,0.2883,0.46488,4.169925,-0.138044,cluster1
137,'2718N: External Intervention - Fund for Peace - 4','0699: Exports of goods and services  (constant 2005 US$) - WDI - 631',0.46362,0.24351,0.03311,0.46362,4.169925,-0.469159,cluster1
138,'2718N: External Intervention - Fund for Peace - 4','2798: Balance of Payments-Exports-Other services (US dollar at current prices) - WTO - 1793',0.46287,0.249004,0.03978,0.44766,4.321928,-0.462456,cluster1
139,'2718N: External Intervention - Fund for Peace - 4','0043: Secondary income; other sectors; payments  (BoP; current US$) - WDI - 40',0.46282,0.313681,0.0457,0.44378,4.321928,-0.386185,cluster1
140,'2718N: External Intervention - Fund for Peace - 4','0778: Adjusted net national income  (current US$) - WDI - 710',0.46227,0.329441,0.10172,0.46227,4.321928,-0.364458,cluster1
141,'2718N: External Intervention - Fund for Peace - 4','0898: Pupil-teacher ratio; primary - WDI - 828',0.46224,0.104771,0.04789,0.43984,4.169925,0.597887,cluster0
142,'2718N: External Intervention - Fund for Peace - 4','0490: Claims on other sectors of the domestic economy  (\% of GDP) - WDI - 439',0.46171,0.077909,0.08463,0.44065,4.169925,-0.619517,cluster3
143,'2718N: External Intervention - Fund for Peace - 4','0036: Service imports  (BoP; current US$) - WDI - 33',0.46168,0.16208,0.04636,0.45247,4.321928,-0.547357,cluster3
144,'2718N: External Intervention - Fund for Peace - 4','1375: Commercial service imports  (current US$) - WDI - 1280',0.46168,0.153923,0.04098,0.45247,4.321928,-0.554759,cluster3
145,'2718N: External Intervention - Fund for Peace - 4','2753: Merchandise trade-Imports-Integrated circuits and electronic components (US dollar at current prices) - WTO - 1748',0.46156,0.41773,0.03138,0.43901,4.321928,-0.209357,cluster1
146,'2718N: External Intervention - Fund for Peace - 4','0577: Cost of business start-up procedures  (\% of GNI per capita) - WDI - 521',0.46116,0.225805,0.10364,0.46116,4.321928,0.485134,cluster0
147,'2718N: External Intervention - Fund for Peace - 4','0639: Fixed broadband subscriptions - WDI - 580',0.46116,0.380252,0.0475,0.46116,4.321928,-0.284443,cluster1
148,'2718N: External Intervention - Fund for Peace - 4','1415: Account at a financial institution; income; poorest 40\%  (\% ages 15+) - WDI - 1320',0.4608,-0.080133,0.03721,0.4608,4.169925,-0.735482,cluster3
149,'2718N: External Intervention - Fund for Peace - 4','0720: Imports of goods and services  (current US$) - WDI - 652',0.45942,0.232615,0.04827,0.45942,4.321928,-0.47624,cluster3
