@relation MINE-Indicator-2006TO2013-0835_clustered

@attribute Instance_number numeric
@attribute XVar string
@attribute YVar string
@attribute MIC numeric
@attribute MIC-p2 numeric
@attribute MAS numeric
@attribute MEV numeric
@attribute MCN numeric
@attribute p numeric
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,cluster10,cluster11,cluster12,cluster13}

@data
11,'0835N: GNI per capita; PPP  (current international $) - WDI','0810: GDP per capita  (constant 2005 US$) - WDI',0.84414,0.08282,0.04755,0.84414,6.426265,0.872537,cluster6
12,'0835N: GNI per capita; PPP  (current international $) - WDI','0677: Household final consumption expenditure per capita  (constant 2005 US$) - WDI',0.81582,0.228895,0.0711,0.81582,6.209454,0.76611,cluster6
13,'0835N: GNI per capita; PPP  (current international $) - WDI','1098: Health expenditure per capita  (current US$) - WDI',0.78896,0.263303,0.02316,0.78701,6.426265,0.725022,cluster6
14,'0835N: GNI per capita; PPP  (current international $) - WDI','0736: Agriculture; value added  (\% of GDP) - WDI',0.77949,0.410661,0.09911,0.77771,6.392317,-0.607313,cluster12
15,'0835N: GNI per capita; PPP  (current international $) - WDI','0379: Electric power consumption  (kWh per capita) - WDI',0.76655,0.25621,0.05931,0.76445,6.169925,0.714381,cluster6
16,'0835N: GNI per capita; PPP  (current international $) - WDI','0380: Energy use  (kg of oil equivalent per capita) - WDI',0.72856,0.073994,0.02957,0.72856,6.209454,0.809053,cluster6
17,'0835N: GNI per capita; PPP  (current international $) - WDI','1433: Air and GHG emissions - CO2 (TONNE_CAP) - OECD',0.69906,0.001579,0.06396,0.69906,5.954197,0.835153,cluster6
18,'0835N: GNI per capita; PPP  (current international $) - WDI','0454: Automated teller machines (ATMs)  (per 100;000 adults) - WDI',0.68263,0.292313,0.06858,0.68043,6.357552,0.624754,cluster3
19,'0835N: GNI per capita; PPP  (current international $) - WDI','2714: Public Services - Fund for Peace',0.66688,0.061388,0.08687,0.66474,6.209454,-0.778134,cluster11
20,'0835N: GNI per capita; PPP  (current international $) - WDI','1058: Improved sanitation facilities  (\% of population with access) - WDI',0.64844,0.264491,0.06718,0.64844,6.392317,0.619636,cluster3
21,'0835N: GNI per capita; PPP  (current international $) - WDI','0638: Fixed telephone subscriptions  (per 100 people) - WDI',0.64627,0.188848,0.03696,0.64459,6.426265,0.676329,cluster3
22,'0835N: GNI per capita; PPP  (current international $) - WDI','1899: Percentage of Individuals using the Internet (\%) - ITU',0.64604,0.106633,0.07627,0.64604,6.247928,0.734443,cluster3
23,'0835N: GNI per capita; PPP  (current international $) - WDI','1028: Mortality rate; under-5  (per 1;000 live births) - WDI',0.64426,0.330109,0.05717,0.64286,6.426265,-0.560492,cluster12
24,'0835N: GNI per capita; PPP  (current international $) - WDI','1283: Mortality rate; infant  (per 1;000 live births) - WDI',0.64415,0.288439,0.05601,0.64262,6.426265,-0.596415,cluster12
25,'0835N: GNI per capita; PPP  (current international $) - WDI','1295: Population ages 0-14  (\% of total) - WDI',0.64285,0.218934,0.05209,0.64121,6.426265,-0.651088,cluster12
26,'0835N: GNI per capita; PPP  (current international $) - WDI','1095: External resources for health  (\% of total expenditure on health) - WDI',0.63983,0.487568,0.04533,0.63765,6.247928,-0.390207,cluster12
27,'0835N: GNI per capita; PPP  (current international $) - WDI','1901: Fixed-broadband subscriptions per 100 inhabitants - ITU',0.63867,0.19496,0.0643,0.63867,6.209454,0.666116,cluster3
28,'0835N: GNI per capita; PPP  (current international $) - WDI','1898: Fixed-telephone subscriptions per 100 inhabitants - ITU',0.63732,0.220201,0.03729,0.63732,6.247928,0.645847,cluster3
29,'0835N: GNI per capita; PPP  (current international $) - WDI','0643: Internet users  (per 100 people) - WDI',0.63647,0.069399,0.06174,0.63481,6.426265,0.753041,cluster3
30,'0835N: GNI per capita; PPP  (current international $) - WDI','1051: Lifetime risk of maternal death  (\%) - WDI',0.6336,0.43296,0.05412,0.6336,6.392317,-0.447929,cluster12
31,'0835N: GNI per capita; PPP  (current international $) - WDI','0898: Pupil-teacher ratio; primary - WDI',0.63284,0.317646,0.03488,0.63284,6.169925,-0.561421,cluster12
32,'0835N: GNI per capita; PPP  (current international $) - WDI','1300: Age dependency ratio; young  (\% of working-age population) - WDI',0.63147,0.23538,0.04123,0.62954,6.426265,-0.629357,cluster12
33,'0835N: GNI per capita; PPP  (current international $) - WDI','1289: Survival to age 65; female  (\% of cohort) - WDI',0.62953,0.288713,0.04539,0.62787,6.426265,0.583795,cluster3
34,'0835N: GNI per capita; PPP  (current international $) - WDI','2712: Poverty and Economic Decline - Fund for Peace',0.62585,0.072278,0.0581,0.62357,6.209454,-0.744024,cluster11
35,'0835N: GNI per capita; PPP  (current international $) - WDI','0322: Net ODA received  (\% of imports of goods; services and primary income) - WDI',0.62571,0.401818,0.03011,0.62339,6.129283,-0.473173,cluster12
36,'0835N: GNI per capita; PPP  (current international $) - WDI','0640: Fixed broadband subscriptions  (per 100 people) - WDI',0.6243,0.143269,0.05234,0.6243,6.357552,0.693564,cluster3
37,'0835N: GNI per capita; PPP  (current international $) - WDI','0353: Agriculture value added per worker  (constant 2005 US$) - WDI',0.62349,0.164507,0.05027,0.62349,6.321928,0.677483,cluster3
38,'0835N: GNI per capita; PPP  (current international $) - WDI','1031: Mortality rate; neonatal  (per 1;000 live births) - WDI',0.62334,0.223988,0.0497,0.6215,6.426265,-0.631943,cluster12
39,'0835N: GNI per capita; PPP  (current international $) - WDI','1035: Improved water source  (\% of population with access) - WDI',0.62161,0.328556,0.05842,0.62161,6.392317,0.541344,cluster3
40,'0835N: GNI per capita; PPP  (current international $) - WDI','0773: Adjusted savings: particulate emission damage  (\% of GNI) - WDI',0.61659,0.356528,0.08055,0.61485,6.357552,-0.509963,cluster12
41,'0835N: GNI per capita; PPP  (current international $) - WDI','1050: Lifetime risk of maternal death  (1 in: rate varies by country) - WDI',0.61571,0.258325,0.03026,0.61571,6.392317,0.597817,cluster3
42,'0835N: GNI per capita; PPP  (current international $) - WDI','1315: Urban population  (\% of total) - WDI',0.61468,0.139908,0.08853,0.61468,6.426265,0.689037,cluster3
43,'0835N: GNI per capita; PPP  (current international $) - WDI','1071: Maternal mortality ratio  (modeled estimate; per 100;000 live births) - WDI',0.61399,0.370068,0.04991,0.61399,6.392317,-0.493885,cluster12
44,'0835N: GNI per capita; PPP  (current international $) - WDI','1333: Tariff rate; most favored nation; simple mean; manufactured products  (\%) - WDI',0.6107,0.371632,0.08661,0.60609,6.044394,-0.488946,cluster12
45,'0835N: GNI per capita; PPP  (current international $) - WDI','1312: Rural population  (\% of total population) - WDI',0.61059,0.135853,0.08536,0.61059,6.426265,-0.689011,cluster12
46,'0835N: GNI per capita; PPP  (current international $) - WDI','1285: Life expectancy at birth; female  (years) - WDI',0.60798,0.239115,0.03578,0.60635,6.426265,0.607342,cluster3
47,'0835N: GNI per capita; PPP  (current international $) - WDI','1276: Mortality rate; adult; female  (per 1;000 female adults) - WDI',0.6028,0.344356,0.02982,0.6028,6.357552,-0.508374,cluster12
48,'0835N: GNI per capita; PPP  (current international $) - WDI','0979: School enrollment; tertiary; female  (\% gross) - WDI',0.60244,0.321892,0.05166,0.60244,5.523562,0.529668,cluster5
49,'0835N: GNI per capita; PPP  (current international $) - WDI','2708: Demographic Pressures - Fund for Peace',0.60203,0.085565,0.08367,0.59952,6.209454,-0.718655,cluster11
50,'0835N: GNI per capita; PPP  (current international $) - WDI','0978: School enrollment; tertiary  (\% gross) - WDI',0.59987,0.33326,0.05368,0.59691,6.129283,0.516343,cluster3
51,'0835N: GNI per capita; PPP  (current international $) - WDI','1286: Life expectancy at birth; total  (years) - WDI',0.59837,0.198851,0.03883,0.59675,6.426265,0.632075,cluster3
52,'0835N: GNI per capita; PPP  (current international $) - WDI','1060: Improved sanitation facilities; urban  (\% of urban population with access) - WDI',0.59749,0.26875,0.05043,0.59749,6.392317,0.573358,cluster3
53,'0835N: GNI per capita; PPP  (current international $) - WDI','1059: Improved sanitation facilities; rural  (\% of rural population with access) - WDI',0.59278,0.180739,0.05124,0.59278,6.392317,0.641904,cluster3
54,'0835N: GNI per capita; PPP  (current international $) - WDI','1278: Birth rate; crude  (per 1;000 people) - WDI',0.58616,0.244439,0.04388,0.58445,6.426265,-0.584569,cluster12
55,'0835N: GNI per capita; PPP  (current international $) - WDI','0642: Secure Internet servers  (per 1 million people) - WDI',0.5813,0.282214,0.05618,0.57918,6.392317,0.546888,cluster3
56,'0835N: GNI per capita; PPP  (current international $) - WDI','0319: Net ODA received  (\% of gross capital formation) - WDI',0.57823,0.447593,0.0463,0.57823,6.087463,-0.361437,cluster12
57,'0835N: GNI per capita; PPP  (current international $) - WDI','1296: Population ages 15-64  (\% of total) - WDI',0.57538,0.167149,0.0282,0.57331,6.426265,0.63893,cluster3
58,'0835N: GNI per capita; PPP  (current international $) - WDI','0320: Net ODA received  (\% of GNI) - WDI',0.5751,0.43325,0.03059,0.5726,6.209454,-0.376629,cluster12
59,'0835N: GNI per capita; PPP  (current international $) - WDI','1298: Age dependency ratio  (\% of working-age population) - WDI',0.57409,0.208967,0.03192,0.572,6.426265,-0.604254,cluster12
60,'0835N: GNI per capita; PPP  (current international $) - WDI','0952: School enrollment; secondary  (\% gross) - WDI',0.57197,0.215929,0.05324,0.57197,5.584962,0.596692,cluster5
61,'0835N: GNI per capita; PPP  (current international $) - WDI','0954: School enrollment; secondary; male  (\% gross) - WDI',0.56502,0.198478,0.03208,0.56502,6.087463,0.605427,cluster3
62,'0835N: GNI per capita; PPP  (current international $) - WDI','2792: Balance of Payments-Exports-Financial services (US dollar at current prices) - WTO',0.56432,0.40541,0.06896,0.56432,5.954197,0.398635,cluster5
63,'0835N: GNI per capita; PPP  (current international $) - WDI','0177: Concessional debt  (\% of total external debt) - WDI',0.56431,0.052839,0.05212,0.56431,5.954197,-0.715172,cluster11
64,'0835N: GNI per capita; PPP  (current international $) - WDI','2707: Failed States Index Total - Fund for Peace',0.56366,0.04555,0.0438,0.56161,6.209454,-0.719799,cluster11
65,'0835N: GNI per capita; PPP  (current international $) - WDI','0953: School enrollment; secondary; female  (\% gross) - WDI',0.5634,0.220958,0.05355,0.5634,5.247928,0.585186,cluster5
66,'0835N: GNI per capita; PPP  (current international $) - WDI','0980: School enrollment; tertiary; male  (\% gross) - WDI',0.56258,0.324246,0.10213,0.56258,6.087463,0.488195,cluster5
67,'0835N: GNI per capita; PPP  (current international $) - WDI','0337: PPG; IBRD  (TDS; current US$) - WDI',0.56024,0.545053,0.06262,0.55657,5.954197,0.123234,cluster0
68,'0835N: GNI per capita; PPP  (current international $) - WDI','1287: Life expectancy at birth; male  (years) - WDI',0.55777,0.13476,0.03916,0.55608,6.426265,0.650392,cluster3
69,'0835N: GNI per capita; PPP  (current international $) - WDI','1332: Tariff rate; applied; simple mean; manufactured products  (\%) - WDI',0.55749,0.295877,0.0427,0.55429,6.044394,-0.511481,cluster12
70,'0835N: GNI per capita; PPP  (current international $) - WDI','2719: Human Flight - Fund for Peace',0.55367,0.036715,0.07066,0.55367,6.129283,-0.718996,cluster11
71,'0835N: GNI per capita; PPP  (current international $) - WDI','1288: Fertility rate; total  (births per woman) - WDI',0.55328,0.270181,0.04075,0.55149,6.426265,-0.53207,cluster12
72,'0835N: GNI per capita; PPP  (current international $) - WDI','1297: Population ages 65 and above  (\% of total) - WDI',0.55313,0.323479,0.04842,0.55129,6.426265,0.479219,cluster5
73,'0835N: GNI per capita; PPP  (current international $) - WDI','1299: Age dependency ratio; old  (\% of working-age population) - WDI',0.54668,0.341938,0.05675,0.54468,6.426265,0.452484,cluster5
74,'0835N: GNI per capita; PPP  (current international $) - WDI','0948: Pupil-teacher ratio; secondary - WDI',0.54558,0.31095,0.03428,0.5421,6,-0.484387,cluster12
75,'0835N: GNI per capita; PPP  (current international $) - WDI','0303: PPG; IBRD  (NTR; current US$) - WDI',0.54506,0.536722,0.30942,0.54201,5.954197,0.091311,cluster0
76,'0835N: GNI per capita; PPP  (current international $) - WDI','1290: Survival to age 65; male  (\% of cohort) - WDI',0.54394,0.130876,0.07769,0.54394,5.087463,0.6427,cluster5
77,'0835N: GNI per capita; PPP  (current international $) - WDI','0165: PPG; IBRD  (DIS; current US$) - WDI',0.54103,0.519419,0.07677,0.53831,5.954197,0.147006,cluster0
78,'0835N: GNI per capita; PPP  (current international $) - WDI','1336: Tariff rate; most favored nation; weighted mean; manufactured products  (\%) - WDI',0.54075,0.338296,0.06598,0.53795,6.044394,-0.449949,cluster12
79,'0835N: GNI per capita; PPP  (current international $) - WDI','0940: Lower secondary completion rate; male  (\% of relevant age group) - WDI',0.53676,0.266053,0.07141,0.53392,6.044394,0.520295,cluster5
80,'0835N: GNI per capita; PPP  (current international $) - WDI','1340: Tariff rate; applied; simple mean; all products  (\%) - WDI',0.53573,0.262739,0.04594,0.53235,6.044394,-0.522485,cluster12
81,'0835N: GNI per capita; PPP  (current international $) - WDI','0235: PPG; IBRD  (INT; current US$) - WDI',0.53554,0.523851,0.07171,0.53288,5.954197,0.108115,cluster0
82,'0835N: GNI per capita; PPP  (current international $) - WDI','1075: People practicing open defecation  (\% of population) - WDI',0.53505,0.313381,0.0641,0.53505,6.357552,-0.470818,cluster12
83,'0835N: GNI per capita; PPP  (current international $) - WDI','0798: Forest rents  (\% of GDP) - WDI',0.53222,0.414206,0.06361,0.53222,6.044394,-0.343532,cluster12
84,'0835N: GNI per capita; PPP  (current international $) - WDI','1344: Tariff rate; most favored nation; weighted mean; all products  (\%) - WDI',0.52829,0.321539,0.04285,0.52529,6.044394,-0.454699,cluster12
85,'0835N: GNI per capita; PPP  (current international $) - WDI','0636: Mobile cellular subscriptions  (per 100 people) - WDI',0.52815,0.177127,0.07975,0.52567,6.426265,0.592472,cluster5
86,'0835N: GNI per capita; PPP  (current international $) - WDI','1341: Tariff rate; most favored nation; simple mean; all products  (\%) - WDI',0.52723,0.288588,0.08148,0.52306,6.044394,-0.48851,cluster12
87,'0835N: GNI per capita; PPP  (current international $) - WDI','1339: Share of tariff lines with international peaks; all products  (\%) - WDI',0.52451,0.287236,0.1015,0.52182,6.044394,-0.487107,cluster12
88,'0835N: GNI per capita; PPP  (current international $) - WDI','2704: Corruption perceptions index - Transparency',0.52425,0.020722,0.06721,0.52184,6.209454,0.709597,cluster3
89,'0835N: GNI per capita; PPP  (current international $) - WDI','1335: Tariff rate; applied; weighted mean; manufactured products  (\%) - WDI',0.52391,0.369146,0.04321,0.5213,6.044394,-0.393401,cluster12
90,'0835N: GNI per capita; PPP  (current international $) - WDI','0939: Lower secondary completion rate; female  (\% of relevant age group) - WDI',0.52387,0.263248,0.06136,0.52081,6.044394,0.510512,cluster5
91,'0835N: GNI per capita; PPP  (current international $) - WDI','0553: Time to export  (days) - WDI',0.52175,0.298705,0.07816,0.52175,6.392317,-0.472276,cluster12
92,'0835N: GNI per capita; PPP  (current international $) - WDI','0193: PPG; IBRD  (DOD; current US$) - WDI',0.52149,0.500477,0.05687,0.51875,5.954197,0.144959,cluster9
93,'0835N: GNI per capita; PPP  (current international $) - WDI','0928: Primary education; teachers  (\% female) - WDI',0.52146,0.280366,0.0588,0.52146,6,0.491013,cluster5
94,'0835N: GNI per capita; PPP  (current international $) - WDI','0571: Time to import  (days) - WDI',0.52111,0.28635,0.08449,0.52111,6.392317,-0.48452,cluster12
95,'0835N: GNI per capita; PPP  (current international $) - WDI','2706: Failed States Index Rank - Fund for Peace',0.51963,0.052835,0.02477,0.51963,6.044394,0.683224,cluster3
96,'0835N: GNI per capita; PPP  (current international $) - WDI','1895: Mobile-cellular telephone subscriptions - ITU',0.51628,0.180364,0.06777,0.51628,6.247928,0.579583,cluster5
97,'0835N: GNI per capita; PPP  (current international $) - WDI','1896: Mobile-cellular telephone subscriptions per 100 inhabitants - ITU',0.51628,0.180364,0.06777,0.51628,6.247928,0.579583,cluster5
98,'0835N: GNI per capita; PPP  (current international $) - WDI','1331: Share of tariff lines with international peaks; manufactured products  (\%) - WDI',0.51535,0.290297,0.06676,0.51232,6.044394,-0.474398,cluster12
99,'0835N: GNI per capita; PPP  (current international $) - WDI','2816: Balance of Payments-Imports-Financial services (US dollar at current prices) - WTO',0.51294,0.306253,0.05402,0.51294,6,0.454628,cluster5
100,'0835N: GNI per capita; PPP  (current international $) - WDI','0882: School enrollment; tertiary (gross); gender parity index  (GPI) - WDI',0.50864,0.193834,0.02975,0.50864,5.584962,0.561075,cluster5
101,'0835N: GNI per capita; PPP  (current international $) - WDI','0123: PPG; IBRD  (AMT; current US$) - WDI',0.50764,0.491983,0.05102,0.50455,5.954197,0.125128,cluster9
102,'0835N: GNI per capita; PPP  (current international $) - WDI','0577: Cost of business start-up procedures  (\% of GNI per capita) - WDI',0.50397,0.392104,0.07335,0.50397,6.357552,-0.334464,cluster12
103,'0835N: GNI per capita; PPP  (current international $) - WDI','0378: Combustible renewables and waste  (\% of total energy) - WDI',0.50197,0.263903,0.06636,0.50197,6.169925,-0.487921,cluster12
104,'0835N: GNI per capita; PPP  (current international $) - WDI','0941: Lower secondary completion rate; total  (\% of relevant age group) - WDI',0.50141,0.236955,0.08822,0.50141,5.643856,0.514252,cluster5
105,'0835N: GNI per capita; PPP  (current international $) - WDI','2817: Balance of Payments-Imports-Charges for the use of intellectual property n.i.e. (US dollar at current prices) - WTO',0.49913,0.328189,0.09809,0.4964,6,0.41345,cluster5
106,'0835N: GNI per capita; PPP  (current international $) - WDI','1033: Improved water source; rural  (\% of rural population with access) - WDI',0.49847,0.183428,0.04818,0.49847,6.392317,0.561286,cluster5
107,'0835N: GNI per capita; PPP  (current international $) - WDI','0055: Net secondary income  (BoP; current US$) - WDI',0.49725,0.376298,0.07854,0.49725,6.209454,-0.347782,cluster12
108,'0835N: GNI per capita; PPP  (current international $) - WDI','0892: Primary completion rate; female  (\% of relevant age group) - WDI',0.49346,0.318574,0.07409,0.49346,6,0.418194,cluster5
109,'0835N: GNI per capita; PPP  (current international $) - WDI','1349: Tariff rate; most favored nation; simple mean; primary products  (\%) - WDI',0.49277,0.386555,0.23563,0.48806,6.044394,-0.325906,cluster0
110,'0835N: GNI per capita; PPP  (current international $) - WDI','0456: Commercial bank branches  (per 100;000 adults) - WDI',0.49135,0.315267,0.03574,0.48934,6.392317,0.419622,cluster9
111,'0835N: GNI per capita; PPP  (current international $) - WDI','2788: Balance of Payments-Exports-Travel (US dollar at current prices) - WTO',0.48996,0.355041,0.0597,0.48996,6.169925,0.367314,cluster9
112,'0835N: GNI per capita; PPP  (current international $) - WDI','2718: External Intervention - Fund for Peace',0.48977,0.072821,0.06569,0.48714,6.209454,-0.645716,cluster11
113,'0835N: GNI per capita; PPP  (current international $) - WDI','1343: Tariff rate; applied; weighted mean; all products  (\%) - WDI',0.48786,0.335968,0.03178,0.48457,6.044394,-0.389733,cluster12
114,'0835N: GNI per capita; PPP  (current international $) - WDI','2785: Balance of Payments-Exports-Commercial services (US dollar at current prices) - WTO',0.48675,0.336872,0.03376,0.48449,6.247928,0.387141,cluster9
115,'0835N: GNI per capita; PPP  (current international $) - WDI','1277: Mortality rate; adult; male  (per 1;000 male adults) - WDI',0.48422,0.163392,0.05977,0.48422,6.357552,-0.566417,cluster11
116,'0835N: GNI per capita; PPP  (current international $) - WDI','1348: Tariff rate; applied; simple mean; primary products  (\%) - WDI',0.48368,0.249251,0.07076,0.48053,6.044394,-0.484179,cluster12
117,'0835N: GNI per capita; PPP  (current international $) - WDI','1034: Improved water source; urban  (\% of urban population with access) - WDI',0.48216,0.295973,0.02435,0.48216,6.392317,0.431494,cluster9
118,'0835N: GNI per capita; PPP  (current international $) - WDI','2797: Balance of Payments-Exports-Services (US dollar at current prices) - WTO',0.47935,0.329685,0.03996,0.47708,6.247928,0.386865,cluster9
119,'0835N: GNI per capita; PPP  (current international $) - WDI','2803: Balance of Payments-Imports-Travel (US dollar at current prices) - WTO',0.4765,0.34191,0.05596,0.4765,6.169925,0.366865,cluster9
120,'0835N: GNI per capita; PPP  (current international $) - WDI','0269: Net financial flows; IBRD  (NFL; current US$) - WDI',0.47526,0.466228,0.23932,0.47218,6.087463,0.095039,cluster0
121,'0835N: GNI per capita; PPP  (current international $) - WDI','0848: Net current transfers from abroad  (current LCU) - WDI',0.47432,0.474226,0.07477,0.47274,6.169925,0.009707,cluster9
122,'0835N: GNI per capita; PPP  (current international $) - WDI','0894: Primary completion rate; total  (\% of relevant age group) - WDI',0.4719,0.298544,0.0479,0.4719,5,0.416361,cluster5
123,'0835N: GNI per capita; PPP  (current international $) - WDI','0886: School enrollment; preprimary; female  (\% gross) - WDI',0.46915,0.214811,0.05522,0.46655,6.169925,0.504321,cluster9
124,'0835N: GNI per capita; PPP  (current international $) - WDI','0289: Net official flows from UN agencies; UNDP  (current US$) - WDI',0.46913,0.460559,0.10751,0.46913,6.129283,-0.092579,cluster0
125,'0835N: GNI per capita; PPP  (current international $) - WDI','1352: Tariff rate; most favored nation; weighted mean; primary products  (\%) - WDI',0.46815,0.319113,0.05244,0.46473,6.044394,-0.386054,cluster12
126,'0835N: GNI per capita; PPP  (current international $) - WDI','0020: Land area  (sq. km) - WDI',0.4666,0.4666,0.30425,0.4666,6.426265,0.000469,cluster0
127,'0835N: GNI per capita; PPP  (current international $) - WDI','0152: Currency composition of PPG debt; SDR  (\%) - WDI',0.46622,0.218078,0.104,0.46622,5.954197,-0.498138,cluster12
128,'0835N: GNI per capita; PPP  (current international $) - WDI','1093: Incidence of tuberculosis  (per 100;000 people) - WDI',0.4661,0.335271,0.02783,0.46429,6.392317,-0.361702,cluster12
129,'0835N: GNI per capita; PPP  (current international $) - WDI','0887: School enrollment; preprimary; male  (\% gross) - WDI',0.46423,0.207174,0.05842,0.46147,6.169925,0.507007,cluster9
130,'0835N: GNI per capita; PPP  (current international $) - WDI','0053: Portfolio Investment; net  (BoP; current US$) - WDI',0.46372,0.449228,0.29824,0.46372,6.129283,-0.120381,cluster0
131,'0835N: GNI per capita; PPP  (current international $) - WDI','0028: Surface area  (sq. km) - WDI',0.46311,0.463099,0.30475,0.46311,6.426265,0.003259,cluster0
132,'0835N: GNI per capita; PPP  (current international $) - WDI','0893: Primary completion rate; male  (\% of relevant age group) - WDI',0.46306,0.293814,0.03957,0.46306,5.90689,0.411395,cluster9
133,'0835N: GNI per capita; PPP  (current international $) - WDI','1073: People practicing open defecation; rural  (\% of rural population) - WDI',0.46202,0.211064,0.02304,0.46022,6.357552,-0.500956,cluster11
134,'0835N: GNI per capita; PPP  (current international $) - WDI','0847: Net current transfers from abroad  (current US$) - WDI',0.46102,0.37736,0.06913,0.46102,5.523562,-0.289241,cluster12
135,'0835N: GNI per capita; PPP  (current international $) - WDI','0923: Repeaters; primary; total  (\% of total enrollment) - WDI',0.45928,0.275697,0.07453,0.45928,6.169925,-0.428466,cluster12
136,'0835N: GNI per capita; PPP  (current international $) - WDI','2739: Merchandise trade-Imports-Clothing (US dollar at current prices) - WTO',0.45883,0.359901,0.02946,0.45883,6.169925,0.314531,cluster9
137,'0835N: GNI per capita; PPP  (current international $) - WDI','0245: PPG; private creditors  (INT; current US$) - WDI',0.45697,0.4299,0.02835,0.45697,5.954197,0.16453,cluster9
138,'0835N: GNI per capita; PPP  (current international $) - WDI','0921: Repeaters; primary; female  (\% of female enrollment) - WDI',0.45548,0.2671,0.04743,0.45247,6.169925,-0.434027,cluster12
139,'0835N: GNI per capita; PPP  (current international $) - WDI','0240: PPG; bonds  (INT; current US$) - WDI',0.45547,0.42767,0.06667,0.45547,5.954197,0.166733,cluster9
140,'0835N: GNI per capita; PPP  (current international $) - WDI','2744: Merchandise trade-Exports-Machinery and transport equipment (US dollar at current prices) - WTO',0.45533,0.385835,0.06058,0.45533,6.129283,0.26362,cluster9
141,'0835N: GNI per capita; PPP  (current international $) - WDI','0059: ICT service exports  (BoP; current US$) - WDI',0.45393,0.417213,0.02968,0.45136,6.209454,0.191616,cluster9
142,'0835N: GNI per capita; PPP  (current international $) - WDI','2787: Balance of Payments-Exports-Transport (US dollar at current prices) - WTO',0.45368,0.26841,0.03436,0.45368,6.169925,0.43043,cluster9
143,'0835N: GNI per capita; PPP  (current international $) - WDI','0361: Electric power transmission and distribution losses  (\% of output) - WDI',0.45323,0.292462,0.04903,0.45323,6.169925,-0.400959,cluster12
144,'0835N: GNI per capita; PPP  (current international $) - WDI','2742: Merchandise trade-Exports-Chemicals (US dollar at current prices) - WTO',0.45289,0.315811,0.05935,0.45042,6.169925,0.370242,cluster9
145,'0835N: GNI per capita; PPP  (current international $) - WDI','0885: School enrollment; preprimary  (\% gross) - WDI',0.45238,0.205725,0.04291,0.45238,6.169925,0.496644,cluster9
146,'0835N: GNI per capita; PPP  (current international $) - WDI','1273: Adolescent fertility rate  (births per 1;000 women ages 15-19) - WDI',0.45182,0.13572,0.05625,0.45013,6.426265,-0.562228,cluster11
147,'0835N: GNI per capita; PPP  (current international $) - WDI','0922: Repeaters; primary; male  (\% of male enrollment) - WDI',0.45171,0.269375,0.0643,0.44867,6.169925,-0.427007,cluster12
148,'0835N: GNI per capita; PPP  (current international $) - WDI','2711: Uneven Development - Fund for Peace',0.45043,0.0066,0.03065,0.45043,6.087463,-0.666206,cluster11
